,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,8918.673665,-45436.26875,3808.0,584496.0,
Tax Rate For Calcs,0.254819,0.237886,0.238,0.216,
Normalized EBITDA,168393000.0,151799000.0,95151000.0,105447000.0,
Total Unusual Items,35000.0,-191000.0,16000.0,2706000.0,
Total Unusual Items Excluding Goodwill,35000.0,-191000.0,16000.0,2706000.0,
Net Income From Continuing Operation Net Minority Interest,30385000.0,44102000.0,36783000.0,40514000.0,
Reconciled Depreciation,106402000.0,77202000.0,42811000.0,52096000.0,
Reconciled Cost Of Revenue,426937000.0,358982000.0,370163000.0,323692000.0,
EBITDA,168428000.0,151608000.0,95167000.0,108153000.0,
EBIT,62026000.0,74406000.0,52356000.0,56057000.0,
Net Interest Income,-21124000.0,-16413000.0,-5457000.0,-4370000.0,
Interest Expense,21252000.0,16538000.0,5449000.0,4390000.0,
Interest Income,243000.0,150000.0,21000.0,57000.0,
Normalized Income,30358918.673665,44247563.73125,36770808.0,38392496.0,
Net Income From Continuing And Discontinued Operation,30385000.0,44102000.0,36783000.0,40514000.0,
Total Expenses,568912000.0,493964000.0,444424000.0,384533000.0,
Total Operating Income As Reported,66278000.0,70289000.0,52365000.0,56219000.0,
Diluted Average Shares,24124167.0,24124167.0,24124167.0,24124167.0,
Basic Average Shares,24124167.0,24124167.0,24124167.0,24124167.0,
Diluted EPS,1.26,1.83,1.52,1.68,
Basic EPS,1.26,1.83,1.52,1.68,
Diluted NI Availto Com Stockholders,30385000.0,44102000.0,36783000.0,40514000.0,
Average Dilution Earnings,,,,0.0,30000.0
Net Income Common Stockholders,30385000.0,44102000.0,36783000.0,40514000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,30385000.0,44102000.0,36783000.0,40514000.0,
Net Income Including Noncontrolling Interests,30384000.0,44102000.0,36782000.0,40515000.0,
Net Income Continuous Operations,30384000.0,44102000.0,36782000.0,40515000.0,
Tax Provision,10390000.0,13766000.0,10125000.0,11152000.0,
Pretax Income,40774000.0,57868000.0,46907000.0,51667000.0,
Special Income Charges,35000.0,-191000.0,16000.0,2706000.0,
Other Special Charges,-35000.0,191000.0,-16000.0,-2706000.0,
Net Non Operating Interest Income Expense,-21124000.0,-16413000.0,-5457000.0,-4370000.0,
Total Other Finance Cost,115000.0,25000.0,29000.0,37000.0,
Interest Expense Non Operating,21252000.0,16538000.0,5449000.0,4390000.0,
Interest Income Non Operating,243000.0,150000.0,21000.0,57000.0,
Operating Income,66386000.0,70256000.0,52611000.0,53413000.0,
Operating Expense,141975000.0,134982000.0,74261000.0,60841000.0,
Other Operating Expenses,89280000.0,85600000.0,75762000.0,62858000.0,
Selling General And Administration,,,,62858000.0,58868000.0
General And Administrative Expense,,,,62858000.0,58868000.0
Gross Profit,208361000.0,205238000.0,126872000.0,114254000.0,
Cost Of Revenue,426937000.0,358982000.0,370163000.0,323692000.0,
Total Revenue,635298000.0,564220000.0,497035000.0,437946000.0,
Operating Revenue,635298000.0,564220000.0,497035000.0,437946000.0,
