,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,1139896.373057,-57194.716552,0.0,
Tax Rate For Calcs,0.204148,0.172712,0.216647,0.206,
Normalized EBITDA,218500000.0,238400000.0,171703000.0,45480000.0,
Total Unusual Items,0.0,6600000.0,-264000.0,0.0,
Total Unusual Items Excluding Goodwill,0.0,6600000.0,-264000.0,0.0,
Net Income From Continuing Operation Net Minority Interest,72400000.0,95100000.0,56154000.0,-4759000.0,
Reconciled Depreciation,89900000.0,84500000.0,82351000.0,67949000.0,
Reconciled Cost Of Revenue,1220000000.0,1312700000.0,1185972000.0,760983000.0,
EBITDA,218500000.0,245000000.0,171439000.0,45480000.0,
EBIT,128600000.0,160500000.0,89088000.0,-22469000.0,
Net Interest Income,-34700000.0,-43100000.0,-24170000.0,-16633000.0,
Interest Expense,37000000.0,44700000.0,25796000.0,14653000.0,
Interest Income,3100000.0,2300000.0,4318000.0,2193000.0,
Normalized Income,72400000.0,89639896.373057,56360805.283448,-4759000.0,
Net Income From Continuing And Discontinued Operation,72400000.0,95100000.0,56154000.0,-4759000.0,
Total Expenses,2030100000.0,2022400000.0,1820494000.0,1303660000.0,
Total Operating Income As Reported,121500000.0,159000000.0,87462000.0,-20489000.0,
Diluted Average Shares,22234192.0,21342763.0,19328990.0,18052447.0,
Basic Average Shares,22146180.0,21287698.0,19305170.0,18052447.0,
Diluted EPS,3.3,4.5,2.90517,-0.263621,
Basic EPS,3.3,4.5,2.908754,-0.263621,
Diluted NI Availto Com Stockholders,72400000.0,95100000.0,56154000.0,-4759000.0,
Net Income Common Stockholders,72400000.0,95100000.0,56154000.0,-4759000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,72400000.0,95100000.0,56154000.0,-4759000.0,
Minority Interests,-500000.0,-700000.0,6574000.0,37502000.0,
Net Income Including Noncontrolling Interests,72900000.0,95800000.0,49580000.0,-42260000.0,
Net Income Continuous Operations,72900000.0,95800000.0,49580000.0,-42260000.0,
Tax Provision,18700000.0,20000000.0,13712000.0,5138000.0,
Pretax Income,91600000.0,115800000.0,63292000.0,-37122000.0,
Other Non Operating Income Expenses,600000.0,1000000.0,685000.0,,
Special Income Charges,0.0,100000.0,106000.0,0.0,
Other Special Charges,,-100000.0,-106000.0,,
Write Off,,,,5323000.0,0.0
Net Non Operating Interest Income Expense,-34700000.0,-43100000.0,-24170000.0,-16633000.0,
Total Other Finance Cost,800000.0,700000.0,2692000.0,4173000.0,
Interest Expense Non Operating,37000000.0,44700000.0,25796000.0,14653000.0,
Interest Income Non Operating,3100000.0,2300000.0,4318000.0,2193000.0,
Operating Income,119600000.0,172800000.0,100679000.0,-20488000.0,
Operating Expense,810100000.0,709700000.0,634522000.0,542677000.0,
Other Operating Expenses,204400000.0,182200000.0,173740000.0,144357000.0,
Depreciation And Amortization In Income Statement,89900000.0,84500000.0,82351000.0,67948000.0,
Amortization,,,,8503000.0,8574000.0
Depreciation Income Statement,89900000.0,84500000.0,82351000.0,67948000.0,
Selling General And Administration,,,,111739000.0,110068000.0
General And Administrative Expense,,,,111739000.0,110068000.0
Gross Profit,929700000.0,882500000.0,735201000.0,522189000.0,
Cost Of Revenue,1220000000.0,1312700000.0,1185972000.0,760983000.0,
Total Revenue,2149700000.0,2195200000.0,1921173000.0,1283172000.0,
Operating Revenue,2149700000.0,2195200000.0,1921173000.0,1283172000.0,
