,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.014862,0.066412,0.007901,0.206,
Normalized EBITDA,27114000.0,13201000.0,948000.0,-16413000.0,
Net Income From Continuing Operation Net Minority Interest,10937000.0,-2686000.0,-13686000.0,-28227000.0,
Reconciled Depreciation,15638000.0,15534000.0,14257000.0,9493000.0,
Reconciled Cost Of Revenue,51787000.0,52009000.0,43287000.0,38917000.0,
EBITDA,27114000.0,13201000.0,948000.0,-16413000.0,
EBIT,11476000.0,-2333000.0,-13309000.0,-26862000.0,
Net Interest Income,210000.0,-446000.0,-480000.0,99000.0,
Interest Expense,374000.0,543000.0,486000.0,649000.0,
Interest Income,584000.0,97000.0,6000.0,748000.0,
Normalized Income,10937000.0,-2686000.0,-13686000.0,-28227000.0,
Net Income From Continuing And Discontinued Operation,10937000.0,-2686000.0,-13686000.0,-28227000.0,
Total Expenses,81080000.0,81218000.0,70621000.0,62247000.0,
Total Operating Income As Reported,10892000.0,-2431000.0,-13315000.0,-27610000.0,
Diluted Average Shares,,13621653.0,13621653.0,13621653.0,10481437.0
Basic Average Shares,,13621653.0,13621653.0,13621653.0,10481437.0
Diluted EPS,,-0.197186,-1.004724,-2.072215,-1.305546
Basic EPS,,-0.197186,-1.004724,-2.072215,-1.305546
Diluted NI Availto Com Stockholders,10937000.0,-2686000.0,-13686000.0,-28227000.0,
Net Income Common Stockholders,10937000.0,-2686000.0,-13686000.0,-28227000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,10937000.0,-2686000.0,-13686000.0,-28227000.0,
Minority Interests,0.0,0.0,0.0,597000.0,
Net Income Including Noncontrolling Interests,10937000.0,-2686000.0,-13686000.0,-28824000.0,
Net Income Continuous Operations,10937000.0,-2685000.0,-13686000.0,-28824000.0,
Tax Provision,165000.0,-191000.0,-109000.0,1313000.0,
Pretax Income,11102000.0,-2876000.0,-13795000.0,-27511000.0,
Net Non Operating Interest Income Expense,210000.0,-446000.0,-480000.0,99000.0,
Interest Expense Non Operating,374000.0,543000.0,486000.0,649000.0,
Interest Income Non Operating,584000.0,97000.0,6000.0,748000.0,
Operating Income,10892000.0,-2430000.0,-13315000.0,-27610000.0,
Operating Expense,29293000.0,29209000.0,27334000.0,23330000.0,
Other Operating Expenses,15898000.0,15686000.0,17355000.0,16095000.0,
Depreciation And Amortization In Income Statement,15638000.0,15533000.0,14257000.0,10449000.0,
Amortization,15511000.0,15409000.0,14197000.0,10393000.0,
Depreciation Income Statement,127000.0,124000.0,60000.0,56000.0,
Selling General And Administration,,,,14967000.0,9587000.0
General And Administrative Expense,,,,14967000.0,9587000.0
Gross Profit,40185000.0,26779000.0,14019000.0,-4280000.0,
Cost Of Revenue,51787000.0,52009000.0,43287000.0,38917000.0,
Total Revenue,91972000.0,78788000.0,57306000.0,34637000.0,
Operating Revenue,91972000.0,78788000.0,57306000.0,34637000.0,
