,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-11166085.946574,-6535367.545076,-51759630.200308,-6816226.783969,
Tax Rate For Calcs,0.242741,0.210818,0.340524,0.179374,
Normalized EBITDA,6803000000.0,6596000000.0,5965000000.0,2698000000.0,
Total Unusual Items,-46000000.0,-31000000.0,-152000000.0,-38000000.0,
Total Unusual Items Excluding Goodwill,-46000000.0,-31000000.0,-152000000.0,-38000000.0,
Net Income From Continuing Operation Net Minority Interest,643000000.0,532000000.0,394000000.0,-1681000000.0,
Reconciled Depreciation,3884000000.0,3812000000.0,3372000000.0,3139000000.0,
Reconciled Cost Of Revenue,7975000000.0,8072000000.0,7081000000.0,4172000000.0,
EBITDA,6757000000.0,6565000000.0,5813000000.0,2660000000.0,
EBIT,2873000000.0,2753000000.0,2441000000.0,-479000000.0,
Net Interest Income,-1970000000.0,-2052000000.0,-1804000000.0,-1615000000.0,
Interest Expense,2012000000.0,2032000000.0,1792000000.0,1567000000.0,
Interest Income,46000000.0,33000000.0,4000000.0,1000000.0,
Normalized Income,677833914.053426,556464632.454924,494240369.799692,-1649816226.783969,
Net Income From Continuing And Discontinued Operation,643000000.0,532000000.0,394000000.0,-1681000000.0,
Total Expenses,18962000000.0,19139000000.0,16629000000.0,10603000000.0,
Rent Expense Supplemental,2157000000.0,2209000000.0,1951000000.0,780000000.0,
Total Operating Income As Reported,2836000000.0,2785000000.0,2457000000.0,-440000000.0,
Diluted Average Shares,219106689.0,231016258.0,232768903.0,191250686.0,
Basic Average Shares,203614417.0,191304116.0,191277074.0,191250686.0,
Diluted EPS,3.19,2.86,2.21,-8.79,
Basic EPS,3.43,3.46,2.69,-8.79,
Diluted NI Availto Com Stockholders,643000000.0,532000000.0,394000000.0,-1681000000.0,
Net Income Common Stockholders,643000000.0,532000000.0,394000000.0,-1681000000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,643000000.0,532000000.0,394000000.0,-1681000000.0,
Minority Interests,-9000000.0,-37000000.0,-34000000.0,-2000000.0,
Net Income Including Noncontrolling Interests,652000000.0,569000000.0,428000000.0,-1679000000.0,
Net Income Continuous Operations,652000000.0,569000000.0,428000000.0,-1679000000.0,
Tax Provision,209000000.0,152000000.0,221000000.0,-367000000.0,
Pretax Income,861000000.0,721000000.0,649000000.0,-2046000000.0,
Other Non Operating Income Expenses,,20000000.0,3000000.0,123000000.0,494000000.0
Special Income Charges,-46000000.0,-31000000.0,-147000000.0,-45000000.0,
Other Special Charges,28000000.0,28000000.0,141000000.0,52000000.0,
Restructuring And Mergern Acquisition,18000000.0,3000000.0,6000000.0,-7000000.0,
Net Non Operating Interest Income Expense,-1970000000.0,-2052000000.0,-1804000000.0,-1615000000.0,
Total Other Finance Cost,4000000.0,53000000.0,16000000.0,49000000.0,
Interest Expense Non Operating,2012000000.0,2032000000.0,1792000000.0,1567000000.0,
Interest Income Non Operating,46000000.0,33000000.0,4000000.0,1000000.0,
Operating Income,2997000000.0,2796000000.0,2601000000.0,-517000000.0,
Operating Expense,10987000000.0,11067000000.0,9548000000.0,6431000000.0,
Other Operating Expenses,4454000000.0,4538000000.0,3854000000.0,2248000000.0,
Depreciation And Amortization In Income Statement,3884000000.0,3812000000.0,3372000000.0,3139000000.0,
Amortization,,54000000.0,67000000.0,,
Depreciation Income Statement,3884000000.0,3812000000.0,3305000000.0,3139000000.0,
Selling General And Administration,,,3854000000.0,2248000000.0,1751000000.0
General And Administrative Expense,,,3854000000.0,2248000000.0,1751000000.0
Rent And Landing Fees,2157000000.0,2209000000.0,1951000000.0,780000000.0,
Gross Profit,13984000000.0,13863000000.0,12149000000.0,5914000000.0,
Cost Of Revenue,7975000000.0,8072000000.0,7081000000.0,4172000000.0,
Total Revenue,21959000000.0,21935000000.0,19230000000.0,10086000000.0,
Operating Revenue,21959000000.0,21935000000.0,19230000000.0,10086000000.0,
