,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,
Normalized EBITDA,-195402000.0,-210276000.0,-245613000.0,-218178000.0,
Total Unusual Items,,3408000.0,-7076000.0,-300000.0,
Total Unusual Items Excluding Goodwill,,3408000.0,-7076000.0,-300000.0,
Net Income From Continuing Operation Net Minority Interest,-216871000.0,-229366000.0,-268694000.0,-231435000.0,
Reconciled Depreciation,17763000.0,17521000.0,15286000.0,12188000.0,
Reconciled Cost Of Revenue,13475000.0,3445000.0,34168000.0,34364000.0,
EBITDA,-195402000.0,-210276000.0,-252689000.0,-218478000.0,
EBIT,-213165000.0,-227797000.0,-267975000.0,-230666000.0,
Net Interest Income,-3230000.0,1221000.0,629000.0,899000.0,
Interest Expense,3706000.0,1569000.0,719000.0,769000.0,
Interest Income,476000.0,2790000.0,1348000.0,1668000.0,
Normalized Income,-216871000.0,-229366000.0,-261618000.0,-231135000.0,
Net Income From Continuing And Discontinued Operation,-216871000.0,-229366000.0,-268694000.0,-231435000.0,
Total Expenses,216003000.0,235028000.0,275652000.0,241104000.0,
Rent Expense Supplemental,,,,,6329000.0
Total Operating Income As Reported,-213641000.0,-230587000.0,-262247000.0,-232033000.0,
Diluted Average Shares,828098134.0,468376276.0,206444147.0,199585562.0,
Basic Average Shares,828098134.0,468376276.0,206444147.0,199585562.0,
Diluted EPS,-0.263169,-0.49238,-1.301694,-1.160206,
Basic EPS,-0.263169,-0.49238,-1.301694,-1.160206,
Diluted NI Availto Com Stockholders,-216871000.0,-229366000.0,-268694000.0,-231435000.0,
Net Income Common Stockholders,-216871000.0,-229366000.0,-268694000.0,-231435000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,-216871000.0,-229366000.0,-268694000.0,-231435000.0,
Minority Interests,0.0,0.0,0.0,0.0,
Net Income Including Noncontrolling Interests,-216871000.0,-229366000.0,-268694000.0,-231435000.0,
Net Income Continuous Operations,-216871000.0,-229366000.0,-268694000.0,-231435000.0,
Tax Provision,,0.0,0.0,0.0,0.0
Pretax Income,-216871000.0,-229366000.0,-268694000.0,-231435000.0,
Special Income Charges,,618000.0,,,
Other Special Charges,,-618000.0,,,
Net Non Operating Interest Income Expense,-3230000.0,1221000.0,629000.0,899000.0,
Interest Expense Non Operating,3706000.0,1569000.0,719000.0,769000.0,
Interest Income Non Operating,476000.0,2790000.0,1348000.0,1668000.0,
Operating Income,-213641000.0,-230588000.0,-262864000.0,-231769000.0,
Operating Expense,202528000.0,231583000.0,241484000.0,206740000.0,
Other Operating Expenses,51595000.0,65602000.0,81759000.0,84465000.0,
Depreciation And Amortization In Income Statement,17763000.0,17521000.0,15286000.0,12188000.0,
Depreciation Income Statement,17763000.0,17521000.0,15286000.0,12188000.0,
Selling General And Administration,,,80695000.0,84371000.0,89409000.0
General And Administrative Expense,,,80695000.0,84371000.0,89409000.0
Gross Profit,-11113000.0,995000.0,-21380000.0,-25029000.0,
Cost Of Revenue,13475000.0,3445000.0,34168000.0,34364000.0,
Total Revenue,2362000.0,4440000.0,12788000.0,9335000.0,
Operating Revenue,2362000.0,4440000.0,12788000.0,9335000.0,
