,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.206,0.206,0.206,0.206,
Normalized EBITDA,-11550000.0,-13484000.0,-11034000.0,-12582000.0,
Net Income From Continuing Operation Net Minority Interest,-17813000.0,-20811000.0,-17257000.0,-15093000.0,
Reconciled Depreciation,4277000.0,3834000.0,3511000.0,2474000.0,
Reconciled Cost Of Revenue,1489000.0,400000.0,1189000.0,3453000.0,
EBITDA,-11550000.0,-13484000.0,-11034000.0,-12582000.0,
EBIT,-15827000.0,-17318000.0,-14545000.0,-15056000.0,
Net Interest Income,-1956000.0,-3471000.0,-2690000.0,12000.0,
Interest Expense,1956000.0,3471000.0,2690000.0,2000.0,
Interest Income,,0.0,0.0,14000.0,0.0
Normalized Income,-17813000.0,-20811000.0,-17257000.0,-15093000.0,
Net Income From Continuing And Discontinued Operation,-17813000.0,-20811000.0,-17257000.0,-15093000.0,
Total Expenses,24397000.0,19127000.0,19552000.0,19432000.0,
Rent Expense Supplemental,,,,,757000.0
Total Operating Income As Reported,-15827000.0,-17318000.0,-14545000.0,-15070000.0,
Diluted Average Shares,,20300323.0,17043413.0,16978314.0,16558229.0
Basic Average Shares,,20300323.0,17043413.0,16978314.0,16558229.0
Diluted EPS,,-1.03,-1.009015,-0.885152,-0.817803
Basic EPS,,-1.03,-1.009015,-0.885152,-0.817803
Diluted NI Availto Com Stockholders,-17813000.0,-20811000.0,-17257000.0,-15093000.0,
Net Income Common Stockholders,-17813000.0,-20811000.0,-17257000.0,-15093000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,-17813000.0,-20811000.0,-17257000.0,-15093000.0,
Minority Interests,2000.0,3000.0,3000.0,0.0,
Net Income Including Noncontrolling Interests,-17815000.0,-20814000.0,-17260000.0,-15093000.0,
Net Income Continuous Operations,-17815000.0,-20814000.0,-17260000.0,-15093000.0,
Tax Provision,32000.0,25000.0,25000.0,35000.0,
Pretax Income,-17783000.0,-20789000.0,-17235000.0,-15058000.0,
Net Non Operating Interest Income Expense,-1956000.0,-3471000.0,-2690000.0,12000.0,
Interest Expense Non Operating,1956000.0,3471000.0,2690000.0,2000.0,
Interest Income Non Operating,,0.0,0.0,14000.0,0.0
Operating Income,-15827000.0,-17318000.0,-14545000.0,-15070000.0,
Operating Expense,22908000.0,18727000.0,18363000.0,15979000.0,
Other Operating Expenses,9269000.0,6527000.0,7314000.0,7283000.0,
Depreciation And Amortization In Income Statement,4277000.0,3834000.0,3511000.0,2474000.0,
Depreciation Income Statement,4277000.0,3834000.0,3511000.0,2474000.0,
Selling General And Administration,,,,6674000.0,6036000.0
General And Administrative Expense,,,,6674000.0,6036000.0
Gross Profit,7081000.0,1409000.0,3818000.0,909000.0,
Cost Of Revenue,1489000.0,400000.0,1189000.0,3453000.0,
Total Revenue,8570000.0,1809000.0,5007000.0,4362000.0,
Operating Revenue,8570000.0,1809000.0,5007000.0,4362000.0,
