,2024-06-30,2023-06-30,2022-06-30,2021-06-30
Tax Effect Of Unusual Items,-3978000.0,-10516000.0,-14820000.0,-1582000.0
Tax Rate For Calcs,0.234,0.239,0.228,0.226
Normalized EBITDA,3665000000.0,3262000000.0,3040000000.0,2760000000.0
Total Unusual Items,-17000000.0,-44000000.0,-65000000.0,-7000000.0
Total Unusual Items Excluding Goodwill,-17000000.0,-44000000.0,-65000000.0,-7000000.0
Net Income From Continuing Operation Net Minority Interest,632000000.0,578000000.0,605000000.0,599000000.0
Reconciled Depreciation,2159000000.0,1924000000.0,1755000000.0,1580000000.0
Reconciled Cost Of Revenue,11931000000.0,10731000000.0,9922000000.0,9226000000.0
EBITDA,3648000000.0,3218000000.0,2975000000.0,2753000000.0
EBIT,1489000000.0,1293000000.0,1220000000.0,1172000000.0
Net Interest Income,-651000000.0,-532000000.0,-438000000.0,-404000000.0
Interest Expense,664000000.0,534000000.0,436000000.0,400000000.0
Interest Income,22000000.0,9000000.0,1000000.0,0.0
Normalized Income,645022000.0,611484000.0,655180000.0,604418000.0
Net Income From Continuing And Discontinued Operation,632000000.0,578000000.0,605000000.0,599000000.0
Total Expenses,15538000000.0,13950000000.0,12804000000.0,11995000000.0
Total Operating Income As Reported,1490000000.0,1270000000.0,1224000000.0,1174000000.0
Diluted Average Shares,104375613.0,105587362.0,105922000.0,105692000.0
Basic Average Shares,104375613.0,105587362.0,105584247.0,105342092.0
Diluted EPS,6.06,5.47,5.72,5.62
Basic EPS,6.06,5.47,5.73,5.64
Diluted NI Availto Com Stockholders,632000000.0,578000000.0,606000000.0,600000000.0
Average Dilution Earnings,0.0,0.0,1000000.0,1000000.0
Net Income Common Stockholders,632000000.0,578000000.0,605000000.0,599000000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,632000000.0,578000000.0,605000000.0,599000000.0
Net Income Including Noncontrolling Interests,632000000.0,578000000.0,605000000.0,599000000.0
Net Income Continuous Operations,632000000.0,578000000.0,605000000.0,599000000.0
Tax Provision,193000000.0,181000000.0,179000000.0,173000000.0
Pretax Income,825000000.0,759000000.0,784000000.0,772000000.0
Special Income Charges,-17000000.0,-44000000.0,-65000000.0,-7000000.0
Other Special Charges,-1000000.0,-3000000.0,29000000.0,-22000000.0
Write Off,,0.0,21000000.0,0.0
Restructuring And Mergern Acquisition,18000000.0,47000000.0,15000000.0,29000000.0
Net Non Operating Interest Income Expense,-651000000.0,-532000000.0,-438000000.0,-404000000.0
Total Other Finance Cost,9000000.0,7000000.0,3000000.0,4000000.0
Interest Expense Non Operating,664000000.0,534000000.0,436000000.0,400000000.0
Interest Income Non Operating,22000000.0,9000000.0,1000000.0,0.0
Operating Income,1512000000.0,1318000000.0,1292000000.0,1181000000.0
Operating Expense,3607000000.0,3219000000.0,2882000000.0,2769000000.0
Other Operating Expenses,1731000000.0,1566000000.0,1370000000.0,1352000000.0
Depreciation And Amortization In Income Statement,2158000000.0,1925000000.0,1755000000.0,1581000000.0
Amortization,29000000.0,22000000.0,16000000.0,14000000.0
Depreciation Income Statement,2129000000.0,1903000000.0,1739000000.0,1567000000.0
Selling General And Administration,,,1370000000.0,1352000000.0
General And Administrative Expense,,,1370000000.0,1352000000.0
Gross Profit,5119000000.0,4537000000.0,4174000000.0,3950000000.0
Cost Of Revenue,11931000000.0,10731000000.0,9922000000.0,9226000000.0
Total Revenue,17050000000.0,15268000000.0,14096000000.0,13176000000.0
Operating Revenue,17050000000.0,15268000000.0,14096000000.0,13176000000.0
