,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.085654,0.206,0.19878,0.0,
Normalized EBITDA,13007000.0,1149000.0,1930000.0,1578000.0,
Net Income From Continuing Operation Net Minority Interest,11358000.0,-6000.0,657000.0,108000.0,
Reconciled Depreciation,411000.0,558000.0,897000.0,1244000.0,
Reconciled Cost Of Revenue,6387000.0,12524000.0,12590000.0,9831000.0,
EBITDA,13007000.0,1149000.0,1930000.0,1578000.0,
EBIT,12596000.0,591000.0,1032000.0,334000.0,
Net Interest Income,-83000.0,-371000.0,-201000.0,-225000.0,
Interest Expense,174000.0,394000.0,212000.0,226000.0,
Interest Income,91000.0,23000.0,11000.0,1000.0,
Normalized Income,11358000.0,-6000.0,657000.0,108000.0,
Net Income From Continuing And Discontinued Operation,11358000.0,-6000.0,657000.0,108000.0,
Total Expenses,-3181000.0,16255000.0,21938000.0,18805000.0,
Total Operating Income As Reported,12505000.0,568000.0,1021000.0,359000.0,
Diluted Average Shares,,32000000.0,32850000.0,32401612.0,28985714.0
Basic Average Shares,,32000000.0,32850000.0,32401612.0,28985714.0
Diluted EPS,,0.0,0.02,0.003333,-0.07
Basic EPS,,0.0,0.02,0.003333,-0.07
Diluted NI Availto Com Stockholders,11358000.0,-6000.0,657000.0,108000.0,
Net Income Common Stockholders,11358000.0,-6000.0,657000.0,108000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,11358000.0,-6000.0,657000.0,108000.0,
Net Income Including Noncontrolling Interests,11358000.0,-6000.0,657000.0,108000.0,
Net Income Continuous Operations,11358000.0,-6000.0,657000.0,108000.0,
Tax Provision,1064000.0,203000.0,163000.0,0.0,
Pretax Income,12422000.0,197000.0,820000.0,108000.0,
Net Non Operating Interest Income Expense,-83000.0,-371000.0,-201000.0,-225000.0,
Interest Expense Non Operating,174000.0,394000.0,212000.0,226000.0,
Interest Income Non Operating,91000.0,23000.0,11000.0,1000.0,
Operating Income,12505000.0,567000.0,1021000.0,359000.0,
Operating Expense,-9568000.0,3731000.0,9348000.0,8974000.0,
Other Operating Expenses,5490000.0,8730000.0,8713000.0,7730000.0,
Depreciation And Amortization In Income Statement,411000.0,558000.0,898000.0,1244000.0,
Depreciation Income Statement,411000.0,558000.0,898000.0,1244000.0,
Selling General And Administration,,,8713000.0,7611000.0,6866000.0
General And Administrative Expense,,,8713000.0,7611000.0,6866000.0
Gross Profit,2937000.0,4298000.0,10369000.0,9333000.0,
Cost Of Revenue,6387000.0,12524000.0,12590000.0,9831000.0,
Total Revenue,9324000.0,16822000.0,22959000.0,19164000.0,
Operating Revenue,9324000.0,16822000.0,22959000.0,19164000.0,
