,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,-1748.726088,-23155.520774,
Tax Rate For Calcs,0.185021,0.059611,0.116582,0.070812,
Normalized EBITDA,24986000.0,-77761000.0,-1903000.0,-7548000.0,
Total Unusual Items,,0.0,-15000.0,-327000.0,-11271000.0
Total Unusual Items Excluding Goodwill,,0.0,-15000.0,-327000.0,-11271000.0
Net Income From Continuing Operation Net Minority Interest,-29815000.0,-138382000.0,-52876000.0,-58773000.0,
Reconciled Depreciation,46882000.0,39602000.0,49240000.0,47004000.0,
Reconciled Cost Of Revenue,35969000.0,64009000.0,43416000.0,38683000.0,
EBITDA,24986000.0,-77761000.0,-1918000.0,-7875000.0,
EBIT,-21897000.0,-133626000.0,-51158000.0,-54879000.0,
Net Interest Income,-12223000.0,-8277000.0,-8897000.0,-10307000.0,
Interest Expense,14688000.0,13528000.0,8697000.0,8373000.0,
Interest Income,3343000.0,5243000.0,1174000.0,4000.0,
Normalized Income,-29815000.0,-138382000.0,-52862748.726088,-58469155.520774,
Net Income From Continuing And Discontinued Operation,-29815000.0,-138382000.0,-52876000.0,-58773000.0,
Total Expenses,281881000.0,341184000.0,280948000.0,223798000.0,
Total Operating Income As Reported,-28860000.0,-131933000.0,-55667000.0,-54188000.0,
Diluted Average Shares,35043885.0,35043885.0,35043885.0,35043885.0,
Basic Average Shares,35043885.0,35043885.0,35043885.0,35043885.0,
Diluted EPS,-0.85,-3.95,-1.51,-1.68,
Basic EPS,-0.85,-3.95,-1.51,-1.68,
Diluted NI Availto Com Stockholders,-29815000.0,-138382000.0,-52876000.0,-58773000.0,
Net Income Common Stockholders,-29815000.0,-138382000.0,-52876000.0,-58773000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,-29815000.0,-138382000.0,-52876000.0,-58773000.0,
Net Income Including Noncontrolling Interests,-29815000.0,-138382000.0,-52876000.0,-58773000.0,
Net Income Continuous Operations,-29816000.0,-138382000.0,-52877000.0,-58773000.0,
Tax Provision,-6769000.0,-8772000.0,-6978000.0,-4479000.0,
Pretax Income,-36585000.0,-147154000.0,-59855000.0,-63252000.0,
Other Non Operating Income Expenses,7138000.0,6766000.0,5275000.0,3123000.0,
Special Income Charges,,0.0,-15000.0,-327000.0,-403000.0
Other Special Charges,,,15000.0,327000.0,403000.0
Net Non Operating Interest Income Expense,-12223000.0,-8277000.0,-8897000.0,-10307000.0,
Total Other Finance Cost,878000.0,-8000.0,1374000.0,1938000.0,
Interest Expense Non Operating,14688000.0,13528000.0,8697000.0,8373000.0,
Interest Income Non Operating,3343000.0,5243000.0,1174000.0,4000.0,
Operating Income,-38201000.0,-137194000.0,-54227000.0,-54312000.0,
Operating Expense,245912000.0,277175000.0,237532000.0,185115000.0,
Other Operating Expenses,87567000.0,97854000.0,83232000.0,56101000.0,
Depreciation And Amortization In Income Statement,46883000.0,55865000.0,49240000.0,47004000.0,
Depreciation Income Statement,46883000.0,55865000.0,49240000.0,47004000.0,
Selling General And Administration,,,83232000.0,56101000.0,49330000.0
General And Administrative Expense,,,83232000.0,56101000.0,49330000.0
Gross Profit,207711000.0,139981000.0,183305000.0,130803000.0,
Cost Of Revenue,35969000.0,64009000.0,43416000.0,38683000.0,
Total Revenue,243680000.0,203990000.0,226721000.0,169486000.0,
Operating Revenue,243680000.0,203990000.0,226721000.0,169486000.0,
