,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,
Normalized EBITDA,-4075000.0,-4508000.0,-13715000.0,-10763000.0,
Total Unusual Items,,0.0,2000000.0,0.0,-17763000.0
Total Unusual Items Excluding Goodwill,,0.0,2000000.0,0.0,-17763000.0
Net Income From Continuing Operation Net Minority Interest,-9291000.0,-9512000.0,-16250000.0,-12764000.0,
Reconciled Depreciation,5090000.0,3547000.0,953000.0,1472000.0,
Reconciled Cost Of Revenue,9952000.0,6168000.0,6224000.0,8429000.0,
EBITDA,-4075000.0,-4508000.0,-11715000.0,-10763000.0,
EBIT,-9166000.0,-8197000.0,-12668000.0,-12235000.0,
Net Interest Income,908000.0,79000.0,-3308000.0,1810000.0,
Interest Expense,125000.0,1315000.0,3582000.0,529000.0,
Interest Income,1033000.0,1394000.0,274000.0,2339000.0,
Normalized Income,-9291000.0,-9512000.0,-18250000.0,-12764000.0,
Net Income From Continuing And Discontinued Operation,-9291000.0,-9512000.0,-16250000.0,-12764000.0,
Total Expenses,49421000.0,42522000.0,34918000.0,41401000.0,
Total Operating Income As Reported,-9858000.0,-9703000.0,-14623000.0,-15047000.0,
Diluted Average Shares,228888614.0,202403638.0,204431002.0,164431003.0,
Basic Average Shares,228888614.0,202403638.0,204431002.0,164431003.0,
Diluted EPS,-0.04,-0.05,-0.095798,-0.063686,
Basic EPS,-0.04,-0.05,-0.095798,-0.063686,
Diluted NI Availto Com Stockholders,-9291000.0,-9512000.0,-19584000.0,-10472000.0,
Net Income Common Stockholders,-9291000.0,-9512000.0,-19584000.0,-10472000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Preferred Stock Dividends,,0.0,3334000.0,-2292000.0,-1044000.0
Net Income,-9291000.0,-9512000.0,-16250000.0,-12764000.0,
Net Income Including Noncontrolling Interests,-9291000.0,-9512000.0,-16250000.0,-12764000.0,
Net Income Continuous Operations,-9291000.0,-9512000.0,-16250000.0,-12764000.0,
Tax Provision,0.0,0.0,0.0,0.0,
Pretax Income,-9291000.0,-9512000.0,-16250000.0,-12764000.0,
Special Income Charges,,0.0,2000000.0,0.0,-17763000.0
Other Special Charges,,,-2000000.0,,
Write Off,,,,,-296000.0
Restructuring And Mergern Acquisition,,,,0.0,17763000.0
Net Non Operating Interest Income Expense,908000.0,79000.0,-3308000.0,1810000.0,
Interest Expense Non Operating,125000.0,1315000.0,3582000.0,529000.0,
Interest Income Non Operating,1033000.0,1394000.0,274000.0,2339000.0,
Operating Income,-9858000.0,-9703000.0,-14252000.0,-14527000.0,
Operating Expense,39469000.0,36354000.0,28694000.0,32972000.0,
Other Operating Expenses,18300000.0,14861000.0,13544000.0,17373000.0,
Depreciation And Amortization In Income Statement,5091000.0,3689000.0,953000.0,1472000.0,
Depreciation Income Statement,5091000.0,3689000.0,953000.0,1472000.0,
Selling General And Administration,,,12414000.0,16511000.0,13644000.0
General And Administrative Expense,,,12414000.0,16511000.0,13644000.0
Gross Profit,29611000.0,26651000.0,14442000.0,18445000.0,
Cost Of Revenue,9952000.0,6168000.0,6224000.0,8429000.0,
Total Revenue,39563000.0,32819000.0,20666000.0,26874000.0,
Operating Revenue,39563000.0,32819000.0,20666000.0,26874000.0,
