,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,2464000.0,3822000.0,8729000.0,23690000.0
Tax Rate For Calcs,0.224,0.294,0.203,0.206
Normalized EBITDA,1501000000.0,1256000000.0,1432000000.0,1800000000.0
Total Unusual Items,11000000.0,13000000.0,43000000.0,115000000.0
Total Unusual Items Excluding Goodwill,11000000.0,13000000.0,43000000.0,115000000.0
Net Income From Continuing Operation Net Minority Interest,658000000.0,435000000.0,697000000.0,1160000000.0
Reconciled Depreciation,604000000.0,596000000.0,544000000.0,472000000.0
Reconciled Cost Of Revenue,8051000000.0,8210000000.0,9346000000.0,9793000000.0
EBITDA,1512000000.0,1269000000.0,1475000000.0,1915000000.0
EBIT,908000000.0,673000000.0,931000000.0,1443000000.0
Net Interest Income,-62000000.0,-56000000.0,-34000000.0,-23000000.0
Interest Expense,60000000.0,57000000.0,56000000.0,42000000.0
Interest Income,7000000.0,14000000.0,22000000.0,19000000.0
Normalized Income,649464000.0,425822000.0,662729000.0,1068690000.0
Net Income From Continuing And Discontinued Operation,658000000.0,435000000.0,697000000.0,1160000000.0
Total Expenses,8767000000.0,8886000000.0,9936000000.0,10259000000.0
Total Operating Income As Reported,913000000.0,657000000.0,867000000.0,1333000000.0
Diluted Average Shares,269377080.0,269377080.0,269377080.0,268779516.0
Basic Average Shares,269377080.0,269377080.0,269377080.0,268491580.0
Diluted EPS,2.44,1.61,2.59,4.32
Basic EPS,2.44,1.61,2.59,4.32
Diluted NI Availto Com Stockholders,658000000.0,435000000.0,697000000.0,1160000000.0
Net Income Common Stockholders,658000000.0,435000000.0,697000000.0,1160000000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,658000000.0,435000000.0,697000000.0,1160000000.0
Net Income Including Noncontrolling Interests,658000000.0,435000000.0,697000000.0,1160000000.0
Net Income Continuous Operations,658000000.0,435000000.0,697000000.0,1160000000.0
Tax Provision,190000000.0,181000000.0,178000000.0,241000000.0
Pretax Income,848000000.0,616000000.0,875000000.0,1401000000.0
Special Income Charges,11000000.0,13000000.0,43000000.0,115000000.0
Other Special Charges,-11000000.0,-4000000.0,-2000000.0,-1000000.0
Restructuring And Mergern Acquisition,0.0,-9000000.0,-41000000.0,-114000000.0
Net Non Operating Interest Income Expense,-62000000.0,-56000000.0,-34000000.0,-23000000.0
Total Other Finance Cost,9000000.0,13000000.0,-20000000.0,-100000000.0
Interest Expense Non Operating,60000000.0,57000000.0,56000000.0,42000000.0
Interest Income Non Operating,7000000.0,14000000.0,22000000.0,19000000.0
Operating Income,897000000.0,660000000.0,838000000.0,1351000000.0
Operating Expense,716000000.0,676000000.0,590000000.0,466000000.0
Other Operating Expenses,-29000000.0,-10000000.0,,
Depreciation And Amortization In Income Statement,52000000.0,48000000.0,,
Depreciation Income Statement,52000000.0,48000000.0,,
Selling General And Administration,677000000.0,641000000.0,602000000.0,535000000.0
Selling And Marketing Expense,197000000.0,183000000.0,213000000.0,178000000.0
General And Administrative Expense,480000000.0,458000000.0,389000000.0,357000000.0
Gross Profit,1613000000.0,1336000000.0,1428000000.0,1817000000.0
Cost Of Revenue,8051000000.0,8210000000.0,9346000000.0,9793000000.0
Total Revenue,9664000000.0,9546000000.0,10774000000.0,11610000000.0
Operating Revenue,9664000000.0,9546000000.0,10774000000.0,11610000000.0
