,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.863137,
Tax Rate For Calcs,0.206,0.000602,0.206,0.000863,
Normalized EBITDA,-11819000.0,-24263000.0,-22065000.0,-22365000.0,
Total Unusual Items,,,0.0,1000.0,0.0
Total Unusual Items Excluding Goodwill,,,0.0,1000.0,0.0
Net Income From Continuing Operation Net Minority Interest,-24860000.0,-38182000.0,-34739000.0,-26624000.0,
Reconciled Depreciation,10195000.0,11397000.0,11211000.0,3821000.0,
Reconciled Cost Of Revenue,-6052000.0,0.0,7987000.0,894000.0,
EBITDA,-11819000.0,-24263000.0,-22065000.0,-22364000.0,
EBIT,-22014000.0,-35660000.0,-33276000.0,-26185000.0,
Net Interest Income,-2829000.0,-2506000.0,-1364000.0,-462000.0,
Interest Expense,2842000.0,2545000.0,1369000.0,462000.0,
Interest Income,13000.0,39000.0,5000.0,0.0,
Normalized Income,-24860000.0,-38182000.0,-34739000.0,-26624999.136863,
Net Income From Continuing And Discontinued Operation,-24860000.0,-38182000.0,-34739000.0,-26624000.0,
Total Expenses,42631000.0,63826000.0,56589000.0,40261000.0,
Total Operating Income As Reported,-22027000.0,-35699000.0,-33281000.0,-26911000.0,
Diluted Average Shares,3965116000.0,588210000.0,296566596.0,189897890.0,
Basic Average Shares,2260868000.0,380763000.0,296566596.0,189897890.0,
Diluted EPS,-0.001,-0.078,-0.117137,-0.140202,
Basic EPS,-0.001,-0.078,-0.117137,-0.140202,
Diluted NI Availto Com Stockholders,-24860000.0,-38182000.0,-34739000.0,-26624000.0,
Net Income Common Stockholders,-24860000.0,-38182000.0,-34739000.0,-26624000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,-24860000.0,-38182000.0,-34739000.0,-26624000.0,
Minority Interests,,,,,0.0
Net Income Including Noncontrolling Interests,-24860000.0,-38182000.0,-34739000.0,-26624000.0,
Net Income Continuous Operations,-24860000.0,-38182000.0,-34739000.0,-26624000.0,
Tax Provision,4000.0,-23000.0,94000.0,-23000.0,
Pretax Income,-24856000.0,-38205000.0,-34645000.0,-26647000.0,
Net Non Operating Interest Income Expense,-2829000.0,-2506000.0,-1364000.0,-462000.0,
Interest Expense Non Operating,2842000.0,2545000.0,1369000.0,462000.0,
Interest Income Non Operating,13000.0,39000.0,5000.0,0.0,
Operating Income,-22027000.0,-35699000.0,-34462000.0,-26911000.0,
Operating Expense,48683000.0,63826000.0,48602000.0,39367000.0,
Other Operating Expenses,24042000.0,25593000.0,14616000.0,12770000.0,
Depreciation And Amortization In Income Statement,10195000.0,11397000.0,11211000.0,3821000.0,
Depreciation Income Statement,10195000.0,11397000.0,11211000.0,3821000.0,
Selling General And Administration,,,13350000.0,12530000.0,15051000.0
General And Administrative Expense,,,13350000.0,12530000.0,15051000.0
Gross Profit,26656000.0,28127000.0,14140000.0,12456000.0,
Cost Of Revenue,-6052000.0,0.0,7987000.0,894000.0,
Total Revenue,20604000.0,28127000.0,22127000.0,13350000.0,
Operating Revenue,20604000.0,28127000.0,22127000.0,13350000.0,
