,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.206,0.206,0.206,0.206,
Normalized EBITDA,-2355000.0,-1582000.0,7896000.0,1450000.0,
Total Unusual Items,,,,0.0,-89000.0
Total Unusual Items Excluding Goodwill,,,,0.0,-89000.0
Net Income From Continuing Operation Net Minority Interest,-19758000.0,-19359000.0,-7684000.0,-12029000.0,
Reconciled Depreciation,11891000.0,11290000.0,10509000.0,9914000.0,
Reconciled Cost Of Revenue,109255000.0,145890000.0,119338000.0,82809000.0,
EBITDA,-2355000.0,-1582000.0,7896000.0,1450000.0,
EBIT,-14246000.0,-12872000.0,-2613000.0,-8464000.0,
Net Interest Income,-7349000.0,-7480000.0,-5479000.0,-4364000.0,
Interest Expense,5369000.0,5433000.0,4031000.0,3168000.0,
Interest Income,5000.0,4000.0,6000.0,4000.0,
Normalized Income,-19758000.0,-19359000.0,-7684000.0,-12029000.0,
Net Income From Continuing And Discontinued Operation,-19758000.0,-19359000.0,-7684000.0,-12029000.0,
Total Expenses,239593000.0,282688000.0,238172000.0,198041000.0,
Rent Expense Supplemental,,5547000.0,4890000.0,,
Total Operating Income As Reported,-10809000.0,-9820000.0,329000.0,-6783000.0,
Diluted Average Shares,1729655.0,843249.0,782896.0,527031.0,
Basic Average Shares,1729655.0,843249.0,782896.0,527031.0,
Diluted EPS,-11.0,-23.0,-10.0,-23.0,
Basic EPS,-11.0,-23.0,-10.0,-23.0,
Diluted NI Availto Com Stockholders,-19758000.0,-19359000.0,-7684000.0,-12029000.0,
Net Income Common Stockholders,-19758000.0,-19359000.0,-7684000.0,-12029000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,-19758000.0,-19359000.0,-7684000.0,-12029000.0,
Minority Interests,0.0,0.0,0.0,0.0,
Net Income Including Noncontrolling Interests,-19758000.0,-19359000.0,-7684000.0,-12029000.0,
Net Income Continuous Operations,-19758000.0,-19359000.0,-7683000.0,-12029000.0,
Tax Provision,143000.0,1054000.0,1039000.0,397000.0,
Pretax Income,-19615000.0,-18305000.0,-6644000.0,-11632000.0,
Special Income Charges,,,,0.0,-89000.0
Other Special Charges,,,,,89000.0
Net Non Operating Interest Income Expense,-7349000.0,-7480000.0,-5479000.0,-4364000.0,
Total Other Finance Cost,1985000.0,2051000.0,1454000.0,1200000.0,
Interest Expense Non Operating,5369000.0,5433000.0,4031000.0,3168000.0,
Interest Income Non Operating,5000.0,4000.0,6000.0,4000.0,
Operating Income,-10808000.0,-9821000.0,329000.0,-6783000.0,
Operating Expense,130338000.0,136798000.0,118834000.0,115232000.0,
Other Operating Expenses,52349000.0,51647000.0,38806000.0,43180000.0,
Depreciation And Amortization In Income Statement,11891000.0,11290000.0,10509000.0,9914000.0,
Depreciation Income Statement,11891000.0,11290000.0,10509000.0,9914000.0,
Selling General And Administration,,782000.0,609000.0,42968000.0,39535000.0
General And Administrative Expense,,782000.0,609000.0,42968000.0,39535000.0
Rent And Landing Fees,,5547000.0,4890000.0,,
Gross Profit,119530000.0,126977000.0,119163000.0,108449000.0,
Cost Of Revenue,109255000.0,145890000.0,119338000.0,82809000.0,
Total Revenue,228785000.0,272867000.0,238501000.0,191258000.0,
Operating Revenue,228785000.0,272867000.0,238501000.0,191258000.0,
