,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,0.0,48600.0,-2822200.0,0.0
Tax Rate For Calcs,0.199,0.243,0.206,0.198625
Normalized EBITDA,399600000.0,225800000.0,118500000.0,184200000.0
Total Unusual Items,0.0,200000.0,-13700000.0,0.0
Total Unusual Items Excluding Goodwill,0.0,200000.0,-13700000.0,0.0
Net Income From Continuing Operation Net Minority Interest,214900000.0,87000000.0,19900000.0,104900000.0
Reconciled Depreciation,129600000.0,112700000.0,70000000.0,49900000.0
Reconciled Cost Of Revenue,4753000000.0,4001400000.0,3611400000.0,3384300000.0
EBITDA,399600000.0,226000000.0,104800000.0,184200000.0
EBIT,270000000.0,113300000.0,34800000.0,134300000.0
Net Interest Income,-1100000.0,-3300000.0,-3600000.0,-3200000.0
Interest Expense,5300000.0,4600000.0,3800000.0,3400000.0
Interest Income,4200000.0,1300000.0,200000.0,200000.0
Normalized Income,214900000.0,86848600.0,30777800.0,104900000.0
Net Income From Continuing And Discontinued Operation,214900000.0,87000000.0,19900000.0,104900000.0
Total Expenses,6278300000.0,5337500000.0,4833800000.0,4445100000.0
Total Operating Income As Reported,265800000.0,113600000.0,48300000.0,134100000.0
Diluted Average Shares,102559879.0,104070966.0,104070966.0,104070966.0
Basic Average Shares,102559879.0,104070966.0,104070966.0,104070966.0
Diluted EPS,2.09,0.835968,0.191216,1.007966
Basic EPS,2.09,0.835968,0.191216,1.007966
Diluted NI Availto Com Stockholders,214900000.0,87000000.0,19900000.0,104900000.0
Net Income Common Stockholders,214900000.0,87000000.0,19900000.0,104900000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,214900000.0,87000000.0,19900000.0,104900000.0
Minority Interests,2900000.0,4700000.0,1600000.0,0.0
Net Income Including Noncontrolling Interests,212000000.0,82400000.0,18300000.0,104900000.0
Net Income Continuous Operations,212000000.0,82400000.0,18300000.0,104900000.0
Tax Provision,52700000.0,26400000.0,12700000.0,26000000.0
Pretax Income,264700000.0,108700000.0,31000000.0,130900000.0
Special Income Charges,0.0,200000.0,,
Other Special Charges,,-200000.0,,
Net Non Operating Interest Income Expense,-1100000.0,-3300000.0,-3600000.0,-3200000.0
Interest Expense Non Operating,5300000.0,4600000.0,3800000.0,3400000.0
Interest Income Non Operating,4200000.0,1300000.0,200000.0,200000.0
Operating Income,262800000.0,112700000.0,49000000.0,134400000.0
Operating Expense,1525300000.0,1336100000.0,1222400000.0,1060800000.0
Other Operating Expenses,866500000.0,727600000.0,712100000.0,601600000.0
Depreciation And Amortization In Income Statement,129600000.0,112700000.0,70000000.0,49800000.0
Amortization,6200000.0,7300000.0,900000.0,800000.0
Depreciation Income Statement,123400000.0,105400000.0,69100000.0,49000000.0
Gross Profit,1788100000.0,1448800000.0,1271400000.0,1195200000.0
Cost Of Revenue,4753000000.0,4001400000.0,3611400000.0,3384300000.0
Total Revenue,6541100000.0,5450200000.0,4882800000.0,4579500000.0
Operating Revenue,6541100000.0,5450200000.0,4882800000.0,4579500000.0
