,2024-12-31,2023-12-31,2021-08-31,2020-08-31
Tax Effect Of Unusual Items,-4889842.271293,-7925486.317178,989855.072464,1872093.023256
Tax Rate For Calcs,0.28265,0.133201,0.179974,0.162791
Normalized EBITDA,316000000.0,-117300000.0,395700000.0,111600000.0
Total Unusual Items,-17300000.0,-59500000.0,5500000.0,11500000.0
Total Unusual Items Excluding Goodwill,-17300000.0,-59500000.0,5500000.0,11500000.0
Net Income From Continuing Operation Net Minority Interest,113600000.0,-262900000.0,311200000.0,86400000.0
Reconciled Cost Of Revenue,142300000.0,127700000.0,82800000.0,58600000.0
EBITDA,298700000.0,-176800000.0,401200000.0,123100000.0
EBIT,298700000.0,-176800000.0,401200000.0,123100000.0
Net Interest Income,-100400000.0,-89500000.0,-21500000.0,-19800000.0
Interest Expense,140200000.0,126500000.0,21700000.0,19900000.0
Interest Income,39800000.0,37000000.0,200000.0,100000.0
Normalized Income,126010157.728707,-211325486.317178,306689855.072464,76772093.023256
Net Income From Continuing And Discontinued Operation,113600000.0,-262900000.0,311200000.0,86400000.0
Total Expenses,173700000.0,156700000.0,101000000.0,71600000.0
Rent Expense Supplemental,,500000.0,7400000.0,4900000.0
Diluted Average Shares,,51335000.0,47364000.0,30385140.0
Basic Average Shares,,51335000.0,47364000.0,30385140.0
Diluted EPS,,-5.1,6.6,2.843495
Basic EPS,,-5.1,6.6,2.843495
Diluted NI Availto Com Stockholders,113600000.0,-262900000.0,311200000.0,86400000.0
Net Income Common Stockholders,113600000.0,-262900000.0,311200000.0,86400000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,113600000.0,-262900000.0,311200000.0,86400000.0
Minority Interests,-100000.0,0.0,,
Net Income Including Noncontrolling Interests,113700000.0,-262900000.0,311200000.0,86400000.0
Net Income Continuous Operations,113700000.0,-262900000.0,311200000.0,86400000.0
Tax Provision,44800000.0,-40400000.0,68300000.0,16800000.0
Pretax Income,158500000.0,-303300000.0,379500000.0,103200000.0
Special Income Charges,-2700000.0,,,
Other Special Charges,2700000.0,,,
Net Non Operating Interest Income Expense,-100400000.0,-89500000.0,-21500000.0,-19800000.0
Interest Expense Non Operating,140200000.0,126500000.0,21700000.0,19900000.0
Interest Income Non Operating,39800000.0,37000000.0,200000.0,100000.0
Operating Income,193500000.0,175400000.0,96100000.0,63800000.0
Operating Expense,31400000.0,29000000.0,18200000.0,13000000.0
Selling General And Administration,31400000.0,29000000.0,18200000.0,13000000.0
General And Administrative Expense,31400000.0,29000000.0,18200000.0,13000000.0
Rent And Landing Fees,,500000.0,1000000.0,100000.0
Gross Profit,224900000.0,204400000.0,114300000.0,76800000.0
Cost Of Revenue,142300000.0,127700000.0,82800000.0,58600000.0
Total Revenue,367200000.0,332100000.0,197100000.0,135400000.0
Operating Revenue,367200000.0,332100000.0,197100000.0,135400000.0
