,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-13517.305436,53272.637795,0.0,0.0
Tax Rate For Calcs,0.103979,0.123031,0.06691,0.096272
Normalized EBITDA,-40332000.0,-44130000.0,-80823000.0,-55842000.0
Total Unusual Items,-130000.0,433000.0,0.0,
Total Unusual Items Excluding Goodwill,-130000.0,433000.0,0.0,
Net Income From Continuing Operation Net Minority Interest,-36658000.0,-39204000.0,-76700000.0,-51705000.0
Reconciled Depreciation,445000.0,969000.0,882000.0,604000.0
EBITDA,-40462000.0,-43697000.0,-80823000.0,-55842000.0
EBIT,-40907000.0,-44666000.0,-81705000.0,-56446000.0
Net Interest Income,333000.0,94000.0,-494000.0,-767000.0
Interest Expense,5000.0,38000.0,495000.0,767000.0
Interest Income,338000.0,132000.0,1000.0,0.0
Normalized Income,-36541517.305436,-39583727.362205,-76700000.0,-51705000.0
Net Income From Continuing And Discontinued Operation,-36658000.0,-39204000.0,-76700000.0,-51705000.0
Total Expenses,41018000.0,45790000.0,80166000.0,55367000.0
Total Operating Income As Reported,-41148000.0,-45357000.0,-80166000.0,-55367000.0
Diluted Average Shares,234764215.0,42407000.0,141571063.0,110927234.0
Basic Average Shares,234762076.0,40707000.0,134246489.0,105980425.0
Diluted EPS,-0.16,-0.96,-0.570065,-0.488194
Basic EPS,-0.16,-0.96,-0.570065,-0.488194
Diluted NI Availto Com Stockholders,-36658000.0,-39204000.0,-76700000.0,-51705000.0
Net Income Common Stockholders,-36658000.0,-39204000.0,-76700000.0,-51705000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,-36658000.0,-39204000.0,-76700000.0,-51705000.0
Net Income Including Noncontrolling Interests,-36658000.0,-39204000.0,-76700000.0,-51705000.0
Net Income Continuous Operations,-36658000.0,-39204000.0,-76700000.0,-51705000.0
Tax Provision,-4254000.0,-5500000.0,-5500000.0,-5508000.0
Pretax Income,-40912000.0,-44704000.0,-82200000.0,-57213000.0
Special Income Charges,-130000.0,433000.0,0.0,
Other Special Charges,130000.0,-433000.0,,
Net Non Operating Interest Income Expense,333000.0,94000.0,-494000.0,-767000.0
Interest Expense Non Operating,5000.0,38000.0,495000.0,767000.0
Interest Income Non Operating,338000.0,132000.0,1000.0,0.0
Operating Income,-41018000.0,-45790000.0,-80166000.0,-55367000.0
Operating Expense,41018000.0,45790000.0,80166000.0,55367000.0
Other Operating Expenses,,220000.0,,
Depreciation And Amortization In Income Statement,52000.0,52000.0,141000.0,121000.0
Depreciation Income Statement,52000.0,52000.0,141000.0,121000.0
Research And Development,19322000.0,31631000.0,65065000.0,47711000.0
Selling General And Administration,8044000.0,5580000.0,7011000.0,3137000.0
General And Administrative Expense,8044000.0,5580000.0,7011000.0,3137000.0
Total Revenue,0.0,0.0,0.0,0.0
Operating Revenue,0.0,0.0,0.0,0.0
