,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,156000.0,-678000.0,
Tax Rate For Calcs,0.37,0.206,0.052,0.226,
Normalized EBITDA,133000000.0,39000000.0,-317000000.0,312000000.0,
Total Unusual Items,,9000000.0,3000000.0,-3000000.0,3000000.0
Total Unusual Items Excluding Goodwill,,9000000.0,3000000.0,-3000000.0,3000000.0
Net Income From Continuing Operation Net Minority Interest,47000000.0,-53000000.0,-501000000.0,89000000.0,
Reconciled Depreciation,,157000000.0,161000000.0,156000000.0,147000000.0
Reconciled Cost Of Revenue,2658000000.0,2834000000.0,3021000000.0,2758000000.0,
EBITDA,133000000.0,39000000.0,-314000000.0,309000000.0,
EBIT,133000000.0,39000000.0,-475000000.0,153000000.0,
Net Interest Income,-53000000.0,-64000000.0,-60000000.0,-44000000.0,
Interest Expense,58000000.0,74000000.0,54000000.0,38000000.0,
Interest Income,5000000.0,10000000.0,2000000.0,0.0,
Normalized Income,47000000.0,-53000000.0,-503844000.0,91322000.0,
Net Income From Continuing And Discontinued Operation,47000000.0,-53000000.0,-501000000.0,89000000.0,
Total Expenses,3599000000.0,3764000000.0,4359000000.0,3608000000.0,
Rent Expense Supplemental,,,,,35000000.0
Total Operating Income As Reported,128000000.0,29000000.0,-465000000.0,161000000.0,
Diluted Average Shares,145719000.0,145719000.0,74668000.0,67932000.0,
Basic Average Shares,145428000.0,145428000.0,74447025.0,67783000.0,
Diluted EPS,0.33,-0.36,-6.73,1.3,
Basic EPS,0.33,-0.36,-6.73,1.31,
Diluted NI Availto Com Stockholders,47000000.0,-53000000.0,-501000000.0,89000000.0,
Net Income Common Stockholders,47000000.0,-53000000.0,-501000000.0,89000000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,47000000.0,-53000000.0,-501000000.0,89000000.0,
Net Income Including Noncontrolling Interests,47000000.0,-53000000.0,-501000000.0,89000000.0,
Net Income Continuous Operations,47000000.0,-53000000.0,-501000000.0,89000000.0,
Tax Provision,28000000.0,18000000.0,-28000000.0,26000000.0,
Pretax Income,75000000.0,-35000000.0,-529000000.0,115000000.0,
Special Income Charges,,9000000.0,3000000.0,-3000000.0,3000000.0
Other Special Charges,,-9000000.0,-3000000.0,-2000000.0,
Restructuring And Mergern Acquisition,,,0.0,5000000.0,-3000000.0
Net Non Operating Interest Income Expense,-53000000.0,-64000000.0,-60000000.0,-44000000.0,
Total Other Finance Cost,,13000000.0,8000000.0,6000000.0,7000000.0
Interest Expense Non Operating,58000000.0,74000000.0,54000000.0,38000000.0,
Interest Income Non Operating,5000000.0,10000000.0,2000000.0,0.0,
Operating Income,128000000.0,29000000.0,-460000000.0,165000000.0,
Operating Expense,941000000.0,930000000.0,1338000000.0,850000000.0,
Other Operating Expenses,6000000.0,7000000.0,2000000.0,8000000.0,
Selling General And Administration,940000000.0,945000000.0,1343000000.0,881000000.0,
Selling And Marketing Expense,621000000.0,618000000.0,1045000000.0,592000000.0,
General And Administrative Expense,319000000.0,327000000.0,298000000.0,289000000.0,
Gross Profit,1069000000.0,959000000.0,878000000.0,1015000000.0,
Cost Of Revenue,2658000000.0,2834000000.0,3021000000.0,2758000000.0,
Total Revenue,3727000000.0,3793000000.0,3899000000.0,3773000000.0,
Operating Revenue,3727000000.0,3793000000.0,3899000000.0,3773000000.0,
