,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,890126.0,1207416.0,807576.0,1642985.0,
Tax Rate For Calcs,0.206,0.168,0.253,0.185,
Normalized EBITDA,61161000.0,90246000.0,96427000.0,105211000.0,
Total Unusual Items,4321000.0,7187000.0,3192000.0,8881000.0,
Total Unusual Items Excluding Goodwill,4321000.0,7187000.0,3192000.0,8881000.0,
Net Income From Continuing Operation Net Minority Interest,9600000.0,48583000.0,47871000.0,63182000.0,
Reconciled Depreciation,32685000.0,28700000.0,29772000.0,29425000.0,
Reconciled Cost Of Revenue,694725000.0,616370000.0,610488000.0,591219000.0,
EBITDA,65482000.0,97433000.0,99619000.0,114092000.0,
EBIT,32797000.0,68733000.0,69847000.0,84667000.0,
Net Interest Income,-16592000.0,-12567000.0,-12284000.0,-8373000.0,
Interest Expense,15821000.0,10350000.0,5737000.0,7107000.0,
Interest Income,176000.0,145000.0,0.0,2000.0,
Normalized Income,6169126.0,42603416.0,45486576.0,55943985.0,
Net Income From Continuing And Discontinued Operation,9600000.0,48583000.0,47871000.0,63182000.0,
Total Expenses,865413000.0,759234000.0,742179000.0,725660000.0,
Total Operating Income As Reported,26846000.0,73393000.0,74893000.0,85781000.0,
Diluted Average Shares,8218611.0,8218611.0,8218611.0,8218611.0,
Basic Average Shares,8218611.0,8218611.0,8218611.0,8218611.0,
Diluted EPS,1.17,5.91,5.82,7.69,
Basic EPS,1.17,5.91,5.82,7.69,
Diluted NI Availto Com Stockholders,9600000.0,48583000.0,47871000.0,63182000.0,
Net Income Common Stockholders,9600000.0,48583000.0,47871000.0,63182000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,9600000.0,48583000.0,47871000.0,63182000.0,
Minority Interests,,,0.0,0.0,0.0
Net Income Including Noncontrolling Interests,9600000.0,48583000.0,47871000.0,63182000.0,
Net Income Continuous Operations,9600000.0,48583000.0,47871000.0,63182000.0,
Tax Provision,7376000.0,9799000.0,16239000.0,14378000.0,
Pretax Income,16976000.0,58383000.0,64110000.0,77560000.0,
Special Income Charges,4321000.0,7187000.0,3192000.0,8881000.0,
Other Special Charges,-4321000.0,-7026000.0,-4457000.0,-8922000.0,
Write Off,0.0,-161000.0,1265000.0,41000.0,
Net Non Operating Interest Income Expense,-16592000.0,-12567000.0,-12284000.0,-8373000.0,
Total Other Finance Cost,947000.0,2362000.0,6547000.0,1268000.0,
Interest Expense Non Operating,15821000.0,10350000.0,5737000.0,7107000.0,
Interest Income Non Operating,176000.0,145000.0,0.0,2000.0,
Operating Income,27703000.0,66792000.0,72594000.0,72664000.0,
Operating Expense,170688000.0,142864000.0,131691000.0,134441000.0,
Other Operating Expenses,8751000.0,5700000.0,489000.0,242000.0,
Research And Development,13967000.0,11945000.0,8468000.0,8997000.0,
Selling General And Administration,154938000.0,131812000.0,126911000.0,128296000.0,
Selling And Marketing Expense,58062000.0,52911000.0,37715000.0,34366000.0,
General And Administrative Expense,96876000.0,78901000.0,89196000.0,93930000.0,
Gross Profit,198391000.0,209656000.0,204285000.0,207105000.0,
Cost Of Revenue,694725000.0,616370000.0,610488000.0,591219000.0,
Total Revenue,893116000.0,826026000.0,814774000.0,798324000.0,
Operating Revenue,893116000.0,826026000.0,814774000.0,798324000.0,
