,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,4600000.0,3621000.0,6386000.0,2060000.0,
Tax Rate For Calcs,0.23,0.213,0.206,0.206,
Normalized EBITDA,3423000000.0,3036000000.0,2145000000.0,2131000000.0,
Total Unusual Items,20000000.0,17000000.0,31000000.0,10000000.0,
Total Unusual Items Excluding Goodwill,20000000.0,17000000.0,31000000.0,10000000.0,
Net Income From Continuing Operation Net Minority Interest,450000000.0,376000000.0,-45000000.0,56000000.0,
Reconciled Depreciation,2015000000.0,1771000000.0,1558000000.0,1411000000.0,
Reconciled Cost Of Revenue,10777000000.0,9843000000.0,10637000000.0,9228000000.0,
EBITDA,3443000000.0,3053000000.0,2176000000.0,2141000000.0,
EBIT,1428000000.0,1282000000.0,618000000.0,730000000.0,
Net Interest Income,-839000000.0,-796000000.0,-658000000.0,-652000000.0,
Interest Expense,844000000.0,804000000.0,660000000.0,627000000.0,
Interest Income,22000000.0,13000000.0,2000000.0,3000000.0,
Normalized Income,434600000.0,362621000.0,-69614000.0,48060000.0,
Net Income From Continuing And Discontinued Operation,450000000.0,376000000.0,-45000000.0,56000000.0,
Total Expenses,17575000000.0,16030000000.0,13911000000.0,12122000000.0,
Rent Expense Supplemental,309000000.0,221000000.0,192000000.0,184000000.0,
Total Operating Income As Reported,1425000000.0,1274000000.0,616000000.0,755000000.0,
Diluted Average Shares,157674413.0,161027317.0,160937579.0,160912848.0,
Basic Average Shares,157319989.0,160932895.0,160925425.0,160912848.0,
Diluted EPS,2.85,2.33,-0.28,0.35,
Basic EPS,2.86,2.33,-0.28,0.35,
Diluted NI Availto Com Stockholders,450000000.0,376000000.0,-45000000.0,56000000.0,
Net Income Common Stockholders,450000000.0,376000000.0,-45000000.0,56000000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,450000000.0,376000000.0,-45000000.0,56000000.0,
Minority Interests,,0.0,-1000000.0,-3000000.0,-2000000.0
Net Income Including Noncontrolling Interests,450000000.0,376000000.0,-44000000.0,59000000.0,
Net Income Continuous Operations,450000000.0,376000000.0,-44000000.0,59000000.0,
Tax Provision,135000000.0,102000000.0,2000000.0,44000000.0,
Pretax Income,584000000.0,478000000.0,-42000000.0,103000000.0,
Special Income Charges,20000000.0,17000000.0,31000000.0,10000000.0,
Other Special Charges,-20000000.0,-17000000.0,-31000000.0,-10000000.0,
Write Off,,,,0.0,0.0
Impairment Of Capital Assets,,,,0.0,134000000.0
Net Non Operating Interest Income Expense,-839000000.0,-796000000.0,-658000000.0,-652000000.0,
Total Other Finance Cost,17000000.0,5000000.0,,28000000.0,32000000.0
Interest Expense Non Operating,844000000.0,804000000.0,660000000.0,627000000.0,
Interest Income Non Operating,22000000.0,13000000.0,2000000.0,3000000.0,
Operating Income,1405000000.0,1257000000.0,585000000.0,745000000.0,
Operating Expense,6798000000.0,6187000000.0,3274000000.0,2894000000.0,
Other Operating Expenses,1507000000.0,1540000000.0,1316000000.0,1106000000.0,
Depreciation And Amortization In Income Statement,2010000000.0,1771000000.0,1558000000.0,1411000000.0,
Amortization,95000000.0,59000000.0,58000000.0,81000000.0,
Depreciation Income Statement,1915000000.0,1712000000.0,1500000000.0,1330000000.0,
Selling General And Administration,338000000.0,288000000.0,238000000.0,207000000.0,
General And Administrative Expense,338000000.0,288000000.0,238000000.0,207000000.0,
Rent And Landing Fees,309000000.0,221000000.0,192000000.0,184000000.0,
Gross Profit,8203000000.0,7444000000.0,3859000000.0,3639000000.0,
Cost Of Revenue,10777000000.0,9843000000.0,10637000000.0,9228000000.0,
Total Revenue,18980000000.0,17287000000.0,14496000000.0,12867000000.0,
Operating Revenue,18980000000.0,17287000000.0,14496000000.0,12867000000.0,
