,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-438379.143932,-61589.80377,-1369648.0,1277980.0,
Tax Rate For Calcs,0.036018,0.034389,0.098,0.02,
Normalized EBITDA,-210198000.0,-719072000.0,24157000.0,776782000.0,
Total Unusual Items,-12171000.0,-1791000.0,-13976000.0,63899000.0,
Total Unusual Items Excluding Goodwill,-12171000.0,-1791000.0,-13976000.0,63899000.0,
Net Income From Continuing Operation Net Minority Interest,-470816000.0,-925191000.0,-321225000.0,468983000.0,
Reconciled Depreciation,16377000.0,26521000.0,19860000.0,22719000.0,
Reconciled Cost Of Revenue,131810000.0,184408000.0,203261000.0,117387000.0,
EBITDA,-222369000.0,-720863000.0,10181000.0,840681000.0,
EBIT,-238746000.0,-747384000.0,-9679000.0,817962000.0,
Net Interest Income,-353981000.0,-208114000.0,-215742000.0,-122660000.0,
Interest Expense,276797000.0,212559000.0,222161000.0,162809000.0,
Interest Income,3440000.0,19856000.0,23496000.0,63455000.0,
Normalized Income,-459083379.143932,-923461589.80377,-308618648.0,406361980.0,
Net Income From Continuing And Discontinued Operation,-470816000.0,-925191000.0,-321225000.0,468983000.0,
Total Expenses,399190000.0,493127000.0,497335000.0,363658000.0,
Total Operating Income As Reported,-149392000.0,-750039000.0,-2193000.0,709870000.0,
Diluted Average Shares,77712648.0,77712648.0,77712648.0,77073438.0,
Basic Average Shares,77712648.0,77712648.0,77712648.0,77073438.0,
Diluted EPS,-6.06,-11.91,-4.16,6.08,
Basic EPS,-6.06,-11.91,-4.13,6.08,
Diluted NI Availto Com Stockholders,-470816000.0,-925191000.0,-321225000.0,468983000.0,
Net Income Common Stockholders,-470816000.0,-925191000.0,-321225000.0,468983000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,-470816000.0,-925191000.0,-321225000.0,468983000.0,
Minority Interests,26158000.0,1740000.0,-66747000.0,-71526000.0,
Net Income Including Noncontrolling Interests,-496974000.0,-926931000.0,-254478000.0,540509000.0,
Net Income Continuous Operations,-496974000.0,-926931000.0,-254478000.0,540510000.0,
Tax Provision,-18569000.0,-33011000.0,22638000.0,114643000.0,
Pretax Income,-515543000.0,-959943000.0,-231840000.0,655153000.0,
Special Income Charges,,,,0.0,0.0
Write Off,,,,0.0,0.0
Net Non Operating Interest Income Expense,-353981000.0,-208114000.0,-215742000.0,-122660000.0,
Total Other Finance Cost,80624000.0,15411000.0,17077000.0,23306000.0,
Interest Expense Non Operating,276797000.0,212559000.0,222161000.0,162809000.0,
Interest Income Non Operating,3440000.0,19856000.0,23496000.0,63455000.0,
Operating Income,-73013000.0,-13699000.0,100423000.0,2273000.0,
Operating Expense,267380000.0,308719000.0,294074000.0,246271000.0,
Other Operating Expenses,139485000.0,104393000.0,114074000.0,80359000.0,
Depreciation And Amortization In Income Statement,16377000.0,26521000.0,19860000.0,22719000.0,
Amortization,,10735000.0,5451000.0,,
Depreciation Income Statement,16377000.0,26521000.0,14409000.0,22719000.0,
Gross Profit,194367000.0,295020000.0,394497000.0,248544000.0,
Cost Of Revenue,131810000.0,184408000.0,203261000.0,117387000.0,
Total Revenue,326177000.0,479428000.0,597758000.0,365931000.0,
Operating Revenue,326177000.0,479428000.0,597758000.0,365931000.0,
