,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,-3712410.0,6204856.0,
Tax Rate For Calcs,0.010795,0.177988,0.285,0.179,
Normalized EBITDA,7932000.0,9295000.0,68702000.0,65423000.0,
Total Unusual Items,0.0,0.0,0.0,34664000.0,
Total Unusual Items Excluding Goodwill,0.0,0.0,-13026000.0,34664000.0,
Net Income From Continuing Operation Net Minority Interest,-19152000.0,-16192000.0,19144000.0,59680000.0,
Reconciled Depreciation,24705000.0,26367000.0,38472000.0,27339000.0,
Reconciled Cost Of Revenue,366452000.0,487714000.0,497531000.0,403883000.0,
EBITDA,7932000.0,9295000.0,68702000.0,100087000.0,
EBIT,-16773000.0,-17072000.0,30230000.0,72748000.0,
Net Interest Income,-1921000.0,-852000.0,-3109000.0,-3957000.0,
Interest Expense,2587000.0,2626000.0,3458000.0,3662000.0,
Interest Income,170000.0,390000.0,531000.0,60000.0,
Normalized Income,-19152000.0,-16192000.0,41483590.0,31220856.0,
Net Income From Continuing And Discontinued Operation,-19152000.0,-16192000.0,19144000.0,41374000.0,
Total Expenses,647809000.0,821897000.0,867965000.0,706327000.0,
Total Operating Income As Reported,-17177000.0,-18798000.0,29473000.0,38264000.0,
Diluted Average Shares,,7390860.0,7390860.0,7390860.0,7466795.0
Basic Average Shares,,7390860.0,7390860.0,7390860.0,7390860.0
Diluted EPS,,-2.19,2.59,5.6,-0.29
Basic EPS,,-2.19,2.59,5.6,-0.29
Diluted NI Availto Com Stockholders,-19152000.0,-16192000.0,19144000.0,41374000.0,
Net Income Common Stockholders,-19152000.0,-16192000.0,19144000.0,41374000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,-19152000.0,-16192000.0,19144000.0,41374000.0,
Minority Interests,,,,,0.0
Net Income Including Noncontrolling Interests,-19152000.0,-16192000.0,19144000.0,41374000.0,
Net Income Discontinuous Operations,,,0.0,-18306000.0,9087000.0
Net Income Continuous Operations,-19151000.0,-16192000.0,19145000.0,59680000.0,
Tax Provision,-209000.0,-3506000.0,7627000.0,9406000.0,
Pretax Income,-19360000.0,-19698000.0,26772000.0,69086000.0,
Special Income Charges,0.0,0.0,-13026000.0,34664000.0,
Other Special Charges,,,,-34664000.0,
Net Non Operating Interest Income Expense,-1921000.0,-852000.0,-3109000.0,-3957000.0,
Total Other Finance Cost,-496000.0,-1384000.0,182000.0,355000.0,
Interest Expense Non Operating,2587000.0,2626000.0,3458000.0,3662000.0,
Interest Income Non Operating,170000.0,390000.0,531000.0,60000.0,
Operating Income,-17177000.0,-18798000.0,42499000.0,38264000.0,
Operating Expense,281357000.0,334183000.0,370434000.0,302444000.0,
Other Operating Expenses,51628000.0,64300000.0,,,
Depreciation And Amortization In Income Statement,24705000.0,26367000.0,25446000.0,22673000.0,
Amortization,665000.0,665000.0,277000.0,0.0,
Depreciation Income Statement,24040000.0,25702000.0,25169000.0,22673000.0,
Selling General And Administration,256652000.0,307816000.0,344988000.0,279771000.0,
Selling And Marketing Expense,217289000.0,258224000.0,293433000.0,240692000.0,
General And Administrative Expense,39363000.0,49592000.0,51555000.0,39079000.0,
Gross Profit,264180000.0,315385000.0,412933000.0,340708000.0,
Cost Of Revenue,366452000.0,487714000.0,497531000.0,403883000.0,
Total Revenue,630632000.0,803099000.0,910464000.0,744591000.0,
Operating Revenue,630632000.0,803099000.0,910464000.0,744591000.0,
