,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-202086.0,-200747.246563,54272.330556,0.0,
Tax Rate For Calcs,0.206,0.02876,0.013678,0.019809,
Normalized EBITDA,98355000.0,-59197000.0,-51796000.0,-110963000.0,
Total Unusual Items,-981000.0,-6980000.0,3968000.0,0.0,
Total Unusual Items Excluding Goodwill,-981000.0,-6980000.0,3968000.0,0.0,
Net Income From Continuing Operation Net Minority Interest,65325000.0,-81729000.0,-82496000.0,-154085000.0,
Reconciled Depreciation,27028000.0,27892000.0,30432000.0,39618000.0,
Reconciled Cost Of Revenue,13549000.0,22735000.0,63897000.0,47086000.0,
EBITDA,97374000.0,-66177000.0,-47828000.0,-110963000.0,
EBIT,70346000.0,-94069000.0,-78261000.0,-150581000.0,
Net Interest Income,-8010000.0,-4602000.0,-5364000.0,-9555000.0,
Interest Expense,8010000.0,5443000.0,5380000.0,6618000.0,
Interest Income,,841000.0,16000.0,391000.0,865000.0
Normalized Income,66103914.0,-74949747.246563,-86409727.669444,-154085000.0,
Net Income From Continuing And Discontinued Operation,65325000.0,-81729000.0,-82496000.0,-154085000.0,
Total Expenses,49348000.0,60668000.0,115337000.0,123016000.0,
Total Operating Income As Reported,-38248000.0,-94910000.0,-78654000.0,-147363000.0,
Diluted Average Shares,374220904.0,374220904.0,374220904.0,489799825.0,
Basic Average Shares,374220904.0,374220904.0,374220904.0,374220904.0,
Diluted EPS,0.17,-0.22,-0.08,-0.26,
Basic EPS,0.17,-0.22,-0.08,-0.25,
Diluted NI Availto Com Stockholders,65325000.0,-81729000.0,-82496000.0,-154085000.0,
Net Income Common Stockholders,65325000.0,-81729000.0,-82496000.0,-154085000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,65325000.0,-81729000.0,-82496000.0,-154085000.0,
Minority Interests,0.0,0.0,,,
Net Income Including Noncontrolling Interests,65325000.0,-96650000.0,-82496000.0,-154085000.0,
Net Income Continuous Operations,65325000.0,-96650000.0,-82497000.0,-154085000.0,
Tax Provision,-2989000.0,-2862000.0,-1144000.0,-3114000.0,
Pretax Income,62336000.0,-99512000.0,-83641000.0,-157199000.0,
Special Income Charges,-981000.0,-6980000.0,3968000.0,0.0,
Other Special Charges,981000.0,6980000.0,-3968000.0,,
Impairment Of Capital Assets,,,,,0.0
Net Non Operating Interest Income Expense,-8010000.0,-4602000.0,-5364000.0,-9555000.0,
Total Other Finance Cost,,75000.0,,3328000.0,4426000.0
Interest Expense Non Operating,8010000.0,5443000.0,5380000.0,6618000.0,
Interest Income Non Operating,,841000.0,16000.0,391000.0,865000.0
Operating Income,-37267000.0,-37331000.0,-41288000.0,-62215000.0,
Operating Expense,35799000.0,37933000.0,51440000.0,75930000.0,
Other Operating Expenses,8940000.0,11461000.0,21692000.0,36555000.0,
Depreciation And Amortization In Income Statement,27028000.0,27892000.0,30433000.0,39618000.0,
Amortization,,27626000.0,30363000.0,39354000.0,22997000.0
Depreciation Income Statement,27028000.0,27892000.0,70000.0,264000.0,
Selling General And Administration,,,,20284000.0,15279000.0
General And Administrative Expense,,,,20284000.0,15279000.0
Gross Profit,-1468000.0,602000.0,10152000.0,13715000.0,
Cost Of Revenue,13549000.0,22735000.0,63897000.0,47086000.0,
Total Revenue,12081000.0,23337000.0,74049000.0,60801000.0,
Operating Revenue,12081000.0,23337000.0,74049000.0,60801000.0,
