,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-32426905.829596,-115154000.0,139966334.592923,39818705.035971,
Tax Rate For Calcs,0.234978,0.206,0.214016,0.197122,
Normalized EBITDA,3530000000.0,1517000000.0,2661000000.0,4284000000.0,
Total Unusual Items,-138000000.0,-559000000.0,654000000.0,202000000.0,
Total Unusual Items Excluding Goodwill,-138000000.0,-559000000.0,654000000.0,202000000.0,
Net Income From Continuing Operation Net Minority Interest,1706000000.0,-27000000.0,2288000000.0,3348000000.0,
Reconciled Cost Of Revenue,1178000000.0,1118000000.0,1004000000.0,865000000.0,
EBITDA,3392000000.0,958000000.0,3315000000.0,4486000000.0,
EBIT,3392000000.0,958000000.0,3315000000.0,4486000000.0,
Net Interest Income,-1133000000.0,-963000000.0,-395000000.0,-303000000.0,
Interest Expense,1162000000.0,982000000.0,404000000.0,316000000.0,
Interest Income,29000000.0,19000000.0,9000000.0,13000000.0,
Normalized Income,1811573094.170404,416846000.0,1773966334.592923,3185818705.035971,
Net Income From Continuing And Discontinued Operation,1706000000.0,-27000000.0,2288000000.0,3348000000.0,
Total Expenses,1272000000.0,1210000000.0,1092000000.0,948000000.0,
Rent Expense Supplemental,4000000.0,5000000.0,,4000000.0,5000000.0
Diluted Average Shares,307427000.0,307427000.0,307427000.0,307400000.0,
Basic Average Shares,307427000.0,307427000.0,307427000.0,307400000.0,
Diluted EPS,5.55,-0.09,7.44,10.89,
Basic EPS,5.55,-0.09,7.44,10.89,
Diluted NI Availto Com Stockholders,1706000000.0,-27000000.0,2288000000.0,3348000000.0,
Net Income Common Stockholders,1706000000.0,-27000000.0,2288000000.0,3348000000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,1706000000.0,-27000000.0,2288000000.0,3348000000.0,
Net Income Including Noncontrolling Interests,1706000000.0,-27000000.0,2288000000.0,3348000000.0,
Net Income Continuous Operations,1706000000.0,-27000000.0,2288000000.0,3348000000.0,
Tax Provision,524000000.0,3000000.0,623000000.0,822000000.0,
Pretax Income,2230000000.0,-24000000.0,2911000000.0,4170000000.0,
Net Non Operating Interest Income Expense,-1133000000.0,-963000000.0,-395000000.0,-303000000.0,
Interest Expense Non Operating,1162000000.0,982000000.0,404000000.0,316000000.0,
Interest Income Non Operating,29000000.0,19000000.0,9000000.0,13000000.0,
Operating Income,2902000000.0,2671000000.0,2243000000.0,2112000000.0,
Operating Expense,94000000.0,92000000.0,88000000.0,83000000.0,
Selling General And Administration,97000000.0,94000000.0,90000000.0,86000000.0,
General And Administrative Expense,97000000.0,94000000.0,90000000.0,86000000.0,
Rent And Landing Fees,4000000.0,5000000.0,,4000000.0,5000000.0
Gross Profit,2996000000.0,2763000000.0,2331000000.0,2195000000.0,
Cost Of Revenue,1178000000.0,1118000000.0,1004000000.0,865000000.0,
Total Revenue,4174000000.0,3881000000.0,3335000000.0,3061000000.0,
Operating Revenue,4174000000.0,3881000000.0,3335000000.0,3061000000.0,
