,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,471545.413053,37581.84881,
Tax Rate For Calcs,0.206,0.021215,0.170356,0.315814,
Normalized EBITDA,147814000.0,117522000.0,126171000.0,161049000.0,
Total Unusual Items,,50000.0,2768000.0,119000.0,
Total Unusual Items Excluding Goodwill,,50000.0,2768000.0,119000.0,
Net Income From Continuing Operation Net Minority Interest,-32944000.0,-76136000.0,-29426000.0,16041000.0,
Reconciled Depreciation,85083000.0,74567000.0,69687000.0,3175000.0,
EBITDA,147814000.0,117522000.0,128939000.0,161168000.0,
EBIT,62731000.0,42955000.0,59252000.0,111082000.0,
Net Interest Income,-88362000.0,-120743000.0,-121692000.0,-129772000.0,
Interest Expense,88658000.0,120871000.0,94308000.0,87337000.0,
Interest Income,296000.0,128000.0,409000.0,149000.0,
Normalized Income,-32944000.0,-76136000.0,-31722454.586947,15959581.84881,
Net Income From Continuing And Discontinued Operation,-32944000.0,-76136000.0,-29426000.0,16041000.0,
Total Expenses,124118000.0,106211000.0,93351000.0,56812000.0,
Total Operating Income As Reported,60677000.0,72178000.0,79428000.0,60674000.0,
Diluted Average Shares,59721773.0,48869618.0,41166063.0,24263384.0,
Basic Average Shares,57197225.0,46932241.0,39228686.0,23919656.0,
Diluted EPS,-0.58,-1.62,-0.75,0.66,
Basic EPS,-0.58,-1.62,-0.75,0.67,
Diluted NI Availto Com Stockholders,-32944000.0,-76136000.0,-29426000.0,16041000.0,
Net Income Common Stockholders,-32944000.0,-76136000.0,-29426000.0,16041000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,-32944000.0,-76136000.0,-29426000.0,16041000.0,
Minority Interests,0.0,127000.0,-342000.0,-205000.0,
Net Income Including Noncontrolling Interests,-32944000.0,-76263000.0,-29084000.0,16246000.0,
Net Income Continuous Operations,-32944000.0,-76263000.0,-29084000.0,16246000.0,
Tax Provision,7017000.0,-1653000.0,-5972000.0,7499000.0,
Pretax Income,-25927000.0,-77916000.0,-35056000.0,23745000.0,
Special Income Charges,,50000.0,2768000.0,119000.0,
Other Special Charges,,-50000.0,-2768000.0,-119000.0,
Net Non Operating Interest Income Expense,-88362000.0,-120743000.0,-121692000.0,-129772000.0,
Total Other Finance Cost,,8989000.0,27793000.0,42584000.0,37981000.0
Interest Expense Non Operating,88658000.0,120871000.0,94308000.0,87337000.0,
Interest Income Non Operating,296000.0,128000.0,409000.0,149000.0,
Operating Income,60677000.0,72177000.0,63621000.0,60538000.0,
Operating Expense,124118000.0,106211000.0,93351000.0,56812000.0,
Other Operating Expenses,56287000.0,53014000.0,52859000.0,28598000.0,
Depreciation And Amortization In Income Statement,85083000.0,74567000.0,69686000.0,50086000.0,
Amortization,,2717000.0,2723000.0,2413000.0,2006000.0
Depreciation Income Statement,85083000.0,74567000.0,66963000.0,47673000.0,
Selling General And Administration,,,,28351000.0,13761000.0
General And Administrative Expense,,,,28351000.0,13761000.0
Total Revenue,184795000.0,178388000.0,156972000.0,117350000.0,
Operating Revenue,184795000.0,178388000.0,156972000.0,117350000.0,
