,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-152028000.0,-111034000.0,-41612000.0,-49646000.0,
Tax Rate For Calcs,0.206,0.206,0.206,0.206,
Normalized EBITDA,1498000000.0,1654000000.0,1610000000.0,895000000.0,
Total Unusual Items,-738000000.0,-539000000.0,-202000000.0,-241000000.0,
Total Unusual Items Excluding Goodwill,-738000000.0,-539000000.0,-202000000.0,-241000000.0,
Net Income From Continuing Operation Net Minority Interest,-210000000.0,164000000.0,356000000.0,-193000000.0,
Reconciled Depreciation,575000000.0,553000000.0,671000000.0,525000000.0,
Reconciled Cost Of Revenue,1554000000.0,1577000000.0,1523000000.0,1567000000.0,
EBITDA,760000000.0,1115000000.0,1408000000.0,654000000.0,
EBIT,185000000.0,562000000.0,737000000.0,129000000.0,
Net Interest Income,115000000.0,156000000.0,-173000000.0,-167000000.0,
Interest Expense,3000000.0,1000000.0,239000000.0,172000000.0,
Interest Income,132000000.0,163000000.0,73000000.0,5000000.0,
Normalized Income,375972000.0,591966000.0,516388000.0,-1646000.0,
Net Income From Continuing And Discontinued Operation,-210000000.0,164000000.0,6579000000.0,-400000000.0,
Total Expenses,5125000000.0,4955000000.0,5004000000.0,3424000000.0,
Total Operating Income As Reported,901000000.0,885000000.0,558000000.0,513000000.0,
Diluted Average Shares,,123710735.0,117355207.0,103942052.0,76190509.0
Basic Average Shares,,123189366.0,116950340.0,103786751.0,76190509.0
Diluted EPS,,1.32,56.06,-3.85,-2.99
Basic EPS,,1.33,56.26,-3.85,-2.99
Diluted NI Availto Com Stockholders,-210000000.0,164000000.0,6579000000.0,-400000000.0,
Net Income Common Stockholders,-210000000.0,164000000.0,6579000000.0,-400000000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,-210000000.0,164000000.0,6579000000.0,-400000000.0,
Minority Interests,0.0,0.0,105000000.0,54000000.0,
Net Income Including Noncontrolling Interests,-210000000.0,164000000.0,6475000000.0,-454000000.0,
Net Income Discontinuous Operations,,0.0,6223000000.0,-207000000.0,0.0
Net Income Continuous Operations,-210000000.0,164000000.0,252000000.0,-248000000.0,
Tax Provision,392000000.0,397000000.0,246000000.0,204000000.0,
Pretax Income,182000000.0,561000000.0,498000000.0,-43000000.0,
Other Non Operating Income Expenses,,,,10000000.0,
Special Income Charges,0.0,1000000.0,0.0,0.0,
Other Special Charges,,-1000000.0,,,
Write Off,,,,,0.0
Impairment Of Capital Assets,,,,0.0,-8000000.0
Restructuring And Mergern Acquisition,,,,0.0,17000000.0
Net Non Operating Interest Income Expense,115000000.0,156000000.0,-173000000.0,-167000000.0,
Total Other Finance Cost,14000000.0,6000000.0,7000000.0,,
Interest Expense Non Operating,3000000.0,1000000.0,239000000.0,172000000.0,
Interest Income Non Operating,132000000.0,163000000.0,73000000.0,5000000.0,
Operating Income,891000000.0,874000000.0,533000000.0,507000000.0,
Operating Expense,3571000000.0,3378000000.0,3481000000.0,1857000000.0,
Other Operating Expenses,10000000.0,12000000.0,8000000.0,4000000.0,
Selling General And Administration,3577000000.0,3415000000.0,3493000000.0,1859000000.0,
Selling And Marketing Expense,2302000000.0,2344000000.0,2215000000.0,1014000000.0,
General And Administrative Expense,1275000000.0,1071000000.0,1278000000.0,845000000.0,
Gross Profit,4462000000.0,4252000000.0,4014000000.0,2364000000.0,
Cost Of Revenue,1554000000.0,1577000000.0,1523000000.0,1567000000.0,
Total Revenue,6015000000.0,5829000000.0,5537000000.0,3931000000.0,
Operating Revenue,6015000000.0,5829000000.0,5537000000.0,3931000000.0,
