,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.223892,0.216322,0.211,0.192,
Normalized EBITDA,347707000.0,341379000.0,294742000.0,249200000.0,
Total Unusual Items,,,,0.0,0.0
Total Unusual Items Excluding Goodwill,,,,0.0,0.0
Net Income From Continuing Operation Net Minority Interest,220231000.0,214133000.0,179624000.0,150320000.0,
Reconciled Depreciation,60927000.0,65056000.0,65224000.0,60853000.0,
Reconciled Cost Of Revenue,1427900000.0,1307793000.0,1229646000.0,1155399000.0,
EBITDA,347707000.0,341379000.0,294742000.0,249200000.0,
EBIT,286780000.0,276323000.0,229518000.0,188347000.0,
Net Interest Income,16043000.0,10481000.0,-584000.0,-1762000.0,
Interest Expense,3018000.0,3082000.0,2494000.0,2218000.0,
Interest Income,19061000.0,13563000.0,1910000.0,456000.0,
Normalized Income,220231000.0,214133000.0,179624000.0,150320000.0,
Net Income From Continuing And Discontinued Operation,220231000.0,214133000.0,179624000.0,150320000.0,
Total Expenses,1750646000.0,1607394000.0,1502699000.0,1416304000.0,
Total Operating Income As Reported,267719000.0,262760000.0,227608000.0,187891000.0,
Diluted Average Shares,107429756.0,107066500.0,107565000.0,107565000.0,
Basic Average Shares,107429756.0,107066500.0,107565000.0,107565000.0,
Diluted EPS,2.05,2.0,1.67,1.4,
Basic EPS,2.05,2.0,1.67,1.4,
Diluted NI Availto Com Stockholders,220231000.0,214133000.0,179624000.0,150320000.0,
Net Income Common Stockholders,220231000.0,214133000.0,179624000.0,150320000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,220231000.0,214133000.0,179624000.0,150320000.0,
Minority Interests,,718000.0,577000.0,0.0,-1000.0
Net Income Including Noncontrolling Interests,220231000.0,214133000.0,179047000.0,150320000.0,
Net Income Continuous Operations,220231000.0,214133000.0,179047000.0,150320000.0,
Tax Provision,63532000.0,59108000.0,47977000.0,35809000.0,
Pretax Income,283762000.0,273241000.0,227024000.0,186129000.0,
Net Non Operating Interest Income Expense,16043000.0,10481000.0,-584000.0,-1762000.0,
Interest Expense Non Operating,3018000.0,3082000.0,2494000.0,2218000.0,
Interest Income Non Operating,19061000.0,13563000.0,1910000.0,456000.0,
Operating Income,267719000.0,262760000.0,227608000.0,187890000.0,
Operating Expense,322746000.0,299601000.0,273053000.0,260905000.0,
Other Operating Expenses,83025000.0,74220000.0,58606000.0,50428000.0,
Depreciation And Amortization In Income Statement,60927000.0,65056000.0,65224000.0,60853000.0,
Depreciation Income Statement,60927000.0,65056000.0,65224000.0,60853000.0,
Selling General And Administration,,,,50428000.0,45532000.0
General And Administrative Expense,,,,50428000.0,45532000.0
Gross Profit,590465000.0,562361000.0,500661000.0,448795000.0,
Cost Of Revenue,1427900000.0,1307793000.0,1229646000.0,1155399000.0,
Total Revenue,2018365000.0,1870154000.0,1730307000.0,1604194000.0,
Operating Revenue,2018365000.0,1870154000.0,1730307000.0,1604194000.0,
