,2024-06-30,2023-06-30,2022-06-30,2021-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.206,0.206,0.206,0.206
Normalized EBITDA,7505030.0,7824123.0,6021510.0,7933949.0
Net Income From Continuing Operation Net Minority Interest,-2205159.0,-768324.0,-1745824.0,-6793282.0
Reconciled Depreciation,7278764.0,6752970.0,6382717.0,6552619.0
Reconciled Cost Of Revenue,14529564.0,13685040.0,11204260.0,10223276.0
EBITDA,7505030.0,7824123.0,6021510.0,7933949.0
EBIT,226266.0,1071153.0,-361207.0,1381330.0
Net Interest Income,-1991680.0,-1512903.0,-1090354.0,-1015859.0
Interest Expense,1991680.0,1512903.0,1090354.0,1015859.0
Interest Income,,112.0,0.0,
Normalized Income,-2205159.0,-768324.0,-1745824.0,-6793282.0
Net Income From Continuing And Discontinued Operation,-2205159.0,-768324.0,-1745824.0,-6793282.0
Total Expenses,23156201.0,22303091.0,19888533.0,20291401.0
Total Operating Income As Reported,226266.0,1071153.0,-156945.0,1598744.0
Diluted Average Shares,,4424762.0,4476472.0,4411222.0
Basic Average Shares,,4424762.0,4476472.0,4411222.0
Diluted EPS,,-0.17,-0.39,-1.54
Basic EPS,,-0.17,-0.39,-1.54
Diluted NI Availto Com Stockholders,-2205159.0,-768324.0,-1745824.0,-6793282.0
Net Income Common Stockholders,-2205159.0,-768324.0,-1745824.0,-6793282.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,-2205159.0,-768324.0,-1745824.0,-6793282.0
Minority Interests,-1306.0,-1164.0,-793.0,-673.0
Net Income Including Noncontrolling Interests,-2203853.0,-767160.0,-1745031.0,-6792609.0
Net Income Continuous Operations,-2203853.0,-767160.0,-1745031.0,-6792609.0
Tax Provision,438439.0,325410.0,293470.0,7158080.0
Pretax Income,-1765414.0,-441750.0,-1451561.0,365471.0
Net Non Operating Interest Income Expense,-1991680.0,-1512903.0,-1090354.0,-1015859.0
Interest Expense Non Operating,1991680.0,1512903.0,1090354.0,1015859.0
Interest Income Non Operating,,112.0,0.0,
Operating Income,226266.0,1071153.0,1289351.0,1598744.0
Operating Expense,8626637.0,8618051.0,8684273.0,10068125.0
Other Operating Expenses,1550395.0,1871588.0,2326807.0,4061949.0
Depreciation And Amortization In Income Statement,7278764.0,6752970.0,6382717.0,6552619.0
Depreciation Income Statement,7278764.0,6752970.0,6382717.0,6552619.0
Selling General And Administration,,,,4061949.0
General And Administrative Expense,,,,4061949.0
Gross Profit,8852903.0,9689204.0,9973624.0,11666869.0
Cost Of Revenue,14529564.0,13685040.0,11204260.0,10223276.0
Total Revenue,23382467.0,23374244.0,21177884.0,21890145.0
Operating Revenue,23382467.0,23374244.0,21177884.0,21890145.0
