,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-14884000.0,29445000.0,-94329000.0,413214000.0,
Tax Rate For Calcs,0.244,0.195,0.223,0.183,
Normalized EBITDA,6195000000.0,5682000000.0,4761000000.0,4570000000.0,
Total Unusual Items,-61000000.0,151000000.0,-423000000.0,2258000000.0,
Total Unusual Items Excluding Goodwill,-61000000.0,151000000.0,-423000000.0,2258000000.0,
Net Income From Continuing Operation Net Minority Interest,3938000000.0,3769000000.0,2518000000.0,4626000000.0,
Reconciled Depreciation,802000000.0,780000000.0,814000000.0,893000000.0,
Reconciled Cost Of Revenue,20576000000.0,21021000000.0,19736000000.0,19478000000.0,
EBITDA,6134000000.0,5833000000.0,4338000000.0,6828000000.0,
EBIT,5332000000.0,5053000000.0,3524000000.0,5935000000.0,
Net Interest Income,107000000.0,-110000000.0,-58000000.0,-97000000.0,
Interest Expense,99000000.0,275000000.0,130000000.0,148000000.0,
Interest Income,206000000.0,165000000.0,72000000.0,51000000.0,
Normalized Income,3984116000.0,3647445000.0,2846671000.0,2781214000.0,
Net Income From Continuing And Discontinued Operation,3935000000.0,3745000000.0,2475000000.0,4546000000.0,
Total Expenses,27753000000.0,27881000000.0,26034000000.0,25859000000.0,
Total Operating Income As Reported,5071000000.0,4871000000.0,3337000000.0,5718000000.0,
Diluted Average Shares,1851000000.0,1867000000.0,1910000000.0,2019000000.0,
Basic Average Shares,1844000000.0,1855000000.0,1899000000.0,2001000000.0,
Diluted EPS,2.13,2.01,1.3,2.25,
Basic EPS,2.13,2.02,1.3,2.27,
Diluted NI Availto Com Stockholders,3935000000.0,3745000000.0,2475000000.0,4546000000.0,
Net Income Common Stockholders,3935000000.0,3745000000.0,2475000000.0,4546000000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,3935000000.0,3745000000.0,2475000000.0,4546000000.0,
Minority Interests,-17000000.0,-79000000.0,-119000000.0,-104000000.0,
Net Income Including Noncontrolling Interests,3952000000.0,3824000000.0,2594000000.0,4650000000.0,
Net Income Discontinuous Operations,-3000000.0,-24000000.0,-43000000.0,-80000000.0,
Net Income Continuous Operations,3955000000.0,3848000000.0,2637000000.0,4730000000.0,
Tax Provision,1278000000.0,930000000.0,757000000.0,1057000000.0,
Pretax Income,5233000000.0,4778000000.0,3394000000.0,5787000000.0,
Other Income Expense,,534000000.0,40000000.0,2798000000.0,-826000000.0
Other Non Operating Income Expenses,111000000.0,399000000.0,565000000.0,640000000.0,
Special Income Charges,34000000.0,148000000.0,-475000000.0,2150000000.0,
Gain On Sale Of Ppe,,116000000.0,84000000.0,38000000.0,37000000.0
Gain On Sale Of Business,,101000000.0,36000000.0,2193000000.0,-2000000.0
Other Special Charges,-117000000.0,-217000000.0,193000000.0,-2231000000.0,
Impairment Of Capital Assets,27000000.0,49000000.0,55000000.0,33000000.0,
Restructuring And Mergern Acquisition,56000000.0,20000000.0,227000000.0,48000000.0,
Earnings From Equity Interest,,-16000000.0,-102000000.0,-100000000.0,-66000000.0
Gain On Sale Of Security,,3000000.0,52000000.0,108000000.0,73000000.0
Net Non Operating Interest Income Expense,107000000.0,-110000000.0,-58000000.0,-97000000.0,
Interest Expense Non Operating,99000000.0,275000000.0,130000000.0,148000000.0,
Interest Income Non Operating,206000000.0,165000000.0,72000000.0,51000000.0,
Operating Income,5097000000.0,4354000000.0,3412000000.0,3086000000.0,
Operating Expense,7177000000.0,6860000000.0,6298000000.0,6381000000.0,
Other Operating Expenses,,,-278000000.0,-262000000.0,-151000000.0
Research And Development,1469000000.0,1317000000.0,1166000000.0,1219000000.0,
Selling General And Administration,5708000000.0,5543000000.0,5132000000.0,5162000000.0,
Selling And Marketing Expense,3554000000.0,3415000000.0,3248000000.0,3281000000.0,
General And Administrative Expense,2154000000.0,2128000000.0,1884000000.0,1881000000.0,
Other Gand A,,2128000000.0,1884000000.0,1881000000.0,1808000000.0
Gross Profit,12274000000.0,11214000000.0,9710000000.0,9467000000.0,
Cost Of Revenue,20576000000.0,21021000000.0,19736000000.0,19478000000.0,
Total Revenue,32850000000.0,32235000000.0,29446000000.0,28945000000.0,
Operating Revenue,32850000000.0,32235000000.0,29446000000.0,28945000000.0,
