,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.0,4.3e-05,0.0,0.0,
Normalized EBITDA,-44574000.0,-60739000.0,-10047000.0,-30336000.0,
Total Unusual Items,,0.0,63000.0,,
Total Unusual Items Excluding Goodwill,,0.0,63000.0,,
Net Income From Continuing Operation Net Minority Interest,-52070000.0,-69235000.0,-18013000.0,-36312000.0,
Reconciled Depreciation,7340000.0,8497000.0,7980000.0,5976000.0,
Reconciled Cost Of Revenue,23384000.0,9833000.0,20840000.0,13028000.0,
EBITDA,-44574000.0,-60739000.0,-9984000.0,-30336000.0,
EBIT,-51914000.0,-69237000.0,-17964000.0,-36312000.0,
Net Interest Income,1565000.0,2074000.0,11000.0,0.0,
Interest Expense,156000.0,1000.0,56000.0,0.0,
Interest Income,1721000.0,2075000.0,67000.0,0.0,
Normalized Income,-52070000.0,-69235000.0,-18076000.0,-36312000.0,
Net Income From Continuing And Discontinued Operation,-52070000.0,-69235000.0,-18013000.0,-36312000.0,
Total Expenses,106031000.0,85016000.0,89930000.0,71371000.0,
Total Operating Income As Reported,,,-22768000.0,-36241000.0,-42002000.0
Diluted Average Shares,31648840.0,31648840.0,31146299.0,30772881.0,
Basic Average Shares,31146299.0,31146299.0,31146299.0,30772881.0,
Diluted EPS,-1.671788,-2.222897,-0.578335,-1.18,
Basic EPS,-1.671788,-2.222897,-0.578335,-1.18,
Diluted NI Availto Com Stockholders,-52070000.0,-69235000.0,-18013000.0,-36312000.0,
Net Income Common Stockholders,-52070000.0,-69235000.0,-18013000.0,-36312000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,-52070000.0,-69235000.0,-18013000.0,-36312000.0,
Net Income Including Noncontrolling Interests,-52070000.0,-69235000.0,-18012000.0,-36312000.0,
Net Income Continuous Operations,-52070000.0,-69235000.0,-18012000.0,-36312000.0,
Tax Provision,0.0,-3000.0,-8000.0,0.0,
Pretax Income,-52070000.0,-69238000.0,-18020000.0,-36312000.0,
Special Income Charges,,0.0,63000.0,,
Other Special Charges,,,-63000.0,,
Net Non Operating Interest Income Expense,1565000.0,2074000.0,11000.0,0.0,
Interest Expense Non Operating,156000.0,1000.0,56000.0,0.0,
Interest Income Non Operating,1721000.0,2075000.0,67000.0,0.0,
Operating Income,-39864000.0,-57506000.0,-25907000.0,-36511000.0,
Operating Expense,82647000.0,75183000.0,69090000.0,58343000.0,
Other Operating Expenses,28733000.0,32166000.0,30269000.0,32197000.0,
Depreciation And Amortization In Income Statement,7340000.0,8498000.0,7978000.0,5976000.0,
Amortization,5242000.0,6267000.0,6157000.0,,
Depreciation Income Statement,7340000.0,2231000.0,1821000.0,5976000.0,
Selling General And Administration,,,,31695000.0,25793000.0
General And Administrative Expense,,,,31695000.0,25793000.0
Gross Profit,42783000.0,17677000.0,43183000.0,21832000.0,
Cost Of Revenue,23384000.0,9833000.0,20840000.0,13028000.0,
Total Revenue,66167000.0,27510000.0,64023000.0,34860000.0,
Operating Revenue,66167000.0,27510000.0,64023000.0,34860000.0,
