,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,
Normalized EBITDA,-57680000.0,-44085000.0,-31715069.0,-27192939.0,
Total Unusual Items,0.0,2000.0,0.0,29500.0,
Total Unusual Items Excluding Goodwill,0.0,2000.0,0.0,29500.0,
Net Income From Continuing Operation Net Minority Interest,-57696000.0,-44157000.0,-31755698.0,-27174862.0,
Reconciled Depreciation,6000.0,8000.0,7553.0,7553.0,
EBITDA,-57680000.0,-44083000.0,-31715069.0,-27163439.0,
EBIT,-57686000.0,-44091000.0,-31722622.0,-27170992.0,
Net Interest Income,1557000.0,848000.0,-33076.0,-3841.0,
Interest Expense,10000.0,66000.0,33076.0,3870.0,
Interest Income,1567000.0,914000.0,0.0,29.0,
Normalized Income,-57696000.0,-44159000.0,-31755698.0,-27204362.0,
Net Income From Continuing And Discontinued Operation,-57696000.0,-44157000.0,-31755698.0,-27174862.0,
Total Expenses,59279000.0,45035000.0,31801667.0,27250423.0,
Total Operating Income As Reported,-59253000.0,-45005000.0,-31722622.0,-27171021.0,
Diluted Average Shares,1343269000.0,674696510.0,164993168.0,142265643.0,
Basic Average Shares,1091049551.0,529719091.0,163479733.0,131611014.0,
Diluted EPS,-0.08,-0.26,-0.191224,-0.204663,
Basic EPS,-0.08,-0.26,-0.191224,-0.204663,
Diluted NI Availto Com Stockholders,-57696000.0,-44157000.0,-31755698.0,-27174862.0,
Net Income Common Stockholders,-57696000.0,-44157000.0,-31755698.0,-27174862.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,-57696000.0,-44157000.0,-31755698.0,-27174862.0,
Net Income Including Noncontrolling Interests,-57696000.0,-44157000.0,-31755698.0,-27174862.0,
Net Income Continuous Operations,-57696000.0,-44157000.0,-31755698.0,-27174862.0,
Pretax Income,-57696000.0,-44157000.0,-31755698.0,-27174862.0,
Special Income Charges,0.0,2000.0,0.0,29500.0,
Other Special Charges,,-2000.0,,-29500.0,
Net Non Operating Interest Income Expense,1557000.0,848000.0,-33076.0,-3841.0,
Interest Expense Non Operating,10000.0,66000.0,33076.0,3870.0,
Interest Income Non Operating,1567000.0,914000.0,0.0,29.0,
Operating Income,-59279000.0,-45035000.0,-31801667.0,-27250423.0,
Operating Expense,59279000.0,45035000.0,31801667.0,27250423.0,
Other Operating Expenses,51030000.0,39092000.0,26782426.0,23966907.0,
Depreciation And Amortization In Income Statement,6000.0,8000.0,7553.0,7553.0,
Depreciation Income Statement,6000.0,8000.0,7553.0,7553.0,
Selling General And Administration,,,,23852012.0,15086197.0
General And Administrative Expense,,,,23852012.0,15086197.0
Total Revenue,0.0,0.0,0.0,0.0,
Operating Revenue,0.0,0.0,0.0,0.0,
