,2024-08-31,2023-08-31,2022-08-31,2021-08-31,2020-08-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,
Normalized EBITDA,-40983793.0,-39360944.0,-34083445.0,-24112162.0,
Net Income From Continuing Operation Net Minority Interest,-41959818.0,-39811631.0,-35554315.0,-24556755.0,
Reconciled Depreciation,974668.0,447875.0,457342.0,437020.0,
Reconciled Cost Of Revenue,15222909.0,10998308.0,8722653.0,18439526.0,
EBITDA,-40983793.0,-39360944.0,-34083445.0,-24112162.0,
EBIT,-41958461.0,-39808819.0,-34540787.0,-24549182.0,
Net Interest Income,1212302.0,1190508.0,469568.0,264266.0,
Interest Expense,1357.0,2812.0,13528.0,7573.0,
Interest Income,1213659.0,1193320.0,483096.0,271839.0,
Normalized Income,-41959818.0,-39811631.0,-35554315.0,-24556755.0,
Net Income From Continuing And Discontinued Operation,-41959818.0,-39811631.0,-35554315.0,-24556755.0,
Total Expenses,53836821.0,51115613.0,40612680.0,28733038.0,
Total Operating Income As Reported,-43172120.0,-41002139.0,-35023884.0,-24821021.0,
Diluted Average Shares,73091327.0,43524757.0,43524757.0,43524757.0,
Basic Average Shares,73091327.0,43524757.0,43524757.0,43524757.0,
Diluted EPS,-0.574074,-0.914689,-0.816876,-0.564202,
Basic EPS,-0.574074,-0.914689,-0.816876,-0.564202,
Diluted NI Availto Com Stockholders,-41959818.0,-39811631.0,-35554315.0,-24556755.0,
Net Income Common Stockholders,-41959818.0,-39811631.0,-35554315.0,-24556755.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,-41959818.0,-39811631.0,-35554315.0,-24556755.0,
Net Income Including Noncontrolling Interests,-41959818.0,-39811631.0,-34554315.0,-24556755.0,
Net Income Continuous Operations,-41959818.0,-39811631.0,-34554315.0,-24556755.0,
Tax Provision,0.0,0.0,0.0,0.0,
Pretax Income,-41959818.0,-39811631.0,-34554315.0,-24556755.0,
Net Non Operating Interest Income Expense,1212302.0,1190508.0,469568.0,264266.0,
Interest Expense Non Operating,1357.0,2812.0,13528.0,7573.0,
Interest Income Non Operating,1213659.0,1193320.0,483096.0,271839.0,
Operating Income,-43172120.0,-41002139.0,-35023883.0,-24821021.0,
Operating Expense,38613912.0,40117305.0,31890027.0,10293512.0,
Other Operating Expenses,21924523.0,28701716.0,19347471.0,55905.0,
Depreciation And Amortization In Income Statement,974668.0,447875.0,457342.0,437020.0,
Depreciation Income Statement,974668.0,447875.0,457342.0,437020.0,
Selling General And Administration,,,,8501148.0,7172686.0
General And Administrative Expense,,,,8501148.0,7172686.0
Gross Profit,-4558208.0,-884834.0,-3133856.0,-14527509.0,
Cost Of Revenue,15222909.0,10998308.0,8722653.0,18439526.0,
Total Revenue,10664701.0,10113474.0,5588797.0,3912017.0,
Operating Revenue,10664701.0,10113474.0,5588797.0,3912017.0,
