,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,4347000.0,-18000000.0,-24180000.0,-9840000.0
Tax Rate For Calcs,0.207,0.24,0.26,0.24
Normalized EBITDA,1163000000.0,1339000000.0,1278000000.0,889000000.0
Total Unusual Items,21000000.0,-75000000.0,-93000000.0,-41000000.0
Total Unusual Items Excluding Goodwill,21000000.0,-75000000.0,-93000000.0,-41000000.0
Net Income From Continuing Operation Net Minority Interest,551000000.0,574000000.0,609000000.0,470000000.0
Reconciled Depreciation,280000000.0,278000000.0,240000000.0,192000000.0
Reconciled Cost Of Revenue,5646000000.0,6186000000.0,6042000000.0,4240000000.0
EBITDA,1184000000.0,1264000000.0,1185000000.0,848000000.0
EBIT,904000000.0,986000000.0,945000000.0,656000000.0
Net Interest Income,-199000000.0,-216000000.0,-107000000.0,-40000000.0
Interest Expense,209000000.0,231000000.0,117000000.0,41000000.0
Interest Income,10000000.0,15000000.0,10000000.0,1000000.0
Normalized Income,534347000.0,631000000.0,677820000.0,501160000.0
Net Income From Continuing And Discontinued Operation,551000000.0,574000000.0,609000000.0,470000000.0
Total Expenses,7171000000.0,7632000000.0,7419000000.0,5174000000.0
Total Operating Income As Reported,891000000.0,974000000.0,930000000.0,664000000.0
Diluted Average Shares,190315000.0,189439400.0,190955000.0,190735000.0
Basic Average Shares,189390000.0,189439400.0,187730000.0,187085000.0
Diluted EPS,2.9,3.029993,3.19,2.464
Basic EPS,2.914,3.029993,3.246,2.514
Diluted NI Availto Com Stockholders,551000000.0,574000000.0,609000000.0,470000000.0
Net Income Common Stockholders,551000000.0,574000000.0,609000000.0,470000000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,551000000.0,574000000.0,609000000.0,470000000.0
Net Income Including Noncontrolling Interests,551000000.0,574000000.0,610000000.0,470000000.0
Net Income Continuous Operations,551000000.0,574000000.0,610000000.0,470000000.0
Tax Provision,144000000.0,181000000.0,218000000.0,145000000.0
Pretax Income,695000000.0,755000000.0,828000000.0,615000000.0
Special Income Charges,21000000.0,-75000000.0,-93000000.0,-41000000.0
Other Special Charges,-10000000.0,-3000000.0,-1000000.0,-1000000.0
Restructuring And Mergern Acquisition,-11000000.0,78000000.0,94000000.0,42000000.0
Net Non Operating Interest Income Expense,-199000000.0,-216000000.0,-107000000.0,-40000000.0
Interest Expense Non Operating,209000000.0,231000000.0,117000000.0,41000000.0
Interest Income Non Operating,10000000.0,15000000.0,10000000.0,1000000.0
Operating Income,864000000.0,1048000000.0,1012000000.0,704000000.0
Operating Expense,1525000000.0,1446000000.0,1377000000.0,934000000.0
Other Operating Expenses,18000000.0,8000000.0,21000000.0,19000000.0
Depreciation And Amortization In Income Statement,206000000.0,201000000.0,,
Depreciation Income Statement,206000000.0,201000000.0,,
Selling General And Administration,1355000000.0,1271000000.0,1389000000.0,950000000.0
Selling And Marketing Expense,822000000.0,773000000.0,863000000.0,603000000.0
General And Administrative Expense,533000000.0,498000000.0,526000000.0,347000000.0
Gross Profit,2389000000.0,2494000000.0,2389000000.0,1638000000.0
Cost Of Revenue,5646000000.0,6186000000.0,6042000000.0,4240000000.0
Total Revenue,8035000000.0,8680000000.0,8431000000.0,5878000000.0
Operating Revenue,8035000000.0,8680000000.0,8431000000.0,5878000000.0
