,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-11542889.271762,-4789044.704793,4967502.0,0.0,
Tax Rate For Calcs,0.150635,0.204485,0.186,0.192,
Normalized EBITDA,779780000.0,878302000.0,710664000.0,554257000.0,
Total Unusual Items,-76628000.0,-23420000.0,26707000.0,0.0,
Total Unusual Items Excluding Goodwill,-76628000.0,-23420000.0,26707000.0,0.0,
Net Income From Continuing Operation Net Minority Interest,309681000.0,570645000.0,507787000.0,354853000.0,
Reconciled Depreciation,218632000.0,125190000.0,107872000.0,102328000.0,
Reconciled Cost Of Revenue,1143242000.0,1057437000.0,929580000.0,741401000.0,
EBITDA,703152000.0,854882000.0,737371000.0,554257000.0,
EBIT,484520000.0,729692000.0,629499000.0,451929000.0,
Net Interest Income,-129065000.0,-13550000.0,-4616000.0,-4480000.0,
Interest Expense,120024000.0,12364000.0,6059000.0,3481000.0,
Interest Income,2697000.0,1052000.0,219000.0,44000.0,
Normalized Income,374766110.728238,589275955.295207,486047502.0,354853000.0,
Net Income From Continuing And Discontinued Operation,309681000.0,570645000.0,507787000.0,354853000.0,
Total Expenses,2479649000.0,2243084000.0,1860974000.0,1521737000.0,
Rent Expense Supplemental,,,,,1099000.0
Total Operating Income As Reported,502901000.0,753328000.0,652549000.0,445613000.0,
Diluted Average Shares,48868000.0,46800000.0,46802000.0,46859000.0,
Basic Average Shares,48772000.0,46653000.0,46645000.0,46660000.0,
Diluted EPS,6.34,12.19,10.85,7.57,
Basic EPS,6.35,12.23,10.89,7.61,
Diluted NI Availto Com Stockholders,309681000.0,570645000.0,507787000.0,354853000.0,
Net Income Common Stockholders,309681000.0,570645000.0,507787000.0,354853000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,309681000.0,570645000.0,507787000.0,354853000.0,
Minority Interests,92000.0,0.0,0.0,-7574000.0,
Net Income Including Noncontrolling Interests,309589000.0,570645000.0,507787000.0,362426000.0,
Net Income Continuous Operations,309590000.0,570645000.0,507787000.0,362426000.0,
Tax Provision,54906000.0,146683000.0,115653000.0,86022000.0,
Pretax Income,364496000.0,717328000.0,623440000.0,448448000.0,
Special Income Charges,-76628000.0,-23420000.0,0.0,,-3164000.0
Other Special Charges,1221000.0,,,,
Restructuring And Mergern Acquisition,75407000.0,23420000.0,0.0,,-10469000.0
Net Non Operating Interest Income Expense,-129065000.0,-13550000.0,-4616000.0,-4480000.0,
Total Other Finance Cost,11738000.0,2238000.0,-1224000.0,1043000.0,
Interest Expense Non Operating,120024000.0,12364000.0,6059000.0,3481000.0,
Interest Income Non Operating,2697000.0,1052000.0,219000.0,44000.0,
Operating Income,579529000.0,781637000.0,645227000.0,449988000.0,
Operating Expense,1336407000.0,1185647000.0,931394000.0,780336000.0,
Other Operating Expenses,670000.0,33000000.0,903000.0,,
Depreciation And Amortization In Income Statement,87172000.0,0.0,,,
Depreciation Income Statement,87172000.0,0.0,,,
Research And Development,286656000.0,319433000.0,260625000.0,234846000.0,
Selling General And Administration,971747000.0,870251000.0,669912000.0,546344000.0,
Selling And Marketing Expense,680042000.0,588061000.0,457420000.0,372157000.0,
General And Administrative Expense,291705000.0,282190000.0,212492000.0,174187000.0,
Gross Profit,1915936000.0,1967284000.0,1576621000.0,1230324000.0,
Cost Of Revenue,1143242000.0,1057437000.0,929580000.0,741401000.0,
Total Revenue,3059178000.0,3024720000.0,2506201000.0,1971725000.0,
Operating Revenue,3059178000.0,3024720000.0,2506201000.0,1971725000.0,
