,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.115682,0.244269,0.206,0.131148,
Normalized EBITDA,6563000.0,21213000.0,19334000.0,7051000.0,
Total Unusual Items,381000.0,,,,
Total Unusual Items Excluding Goodwill,381000.0,,,,
Net Income From Continuing Operation Net Minority Interest,-2515000.0,9461000.0,13575000.0,2597000.0,
Reconciled Depreciation,5348000.0,5143000.0,3836000.0,2408000.0,
Reconciled Cost Of Revenue,399649000.0,495323000.0,331915000.0,194607000.0,
EBITDA,6563000.0,21213000.0,19334000.0,7051000.0,
EBIT,1215000.0,16070000.0,15498000.0,4643000.0,
Net Interest Income,-3680000.0,-3481000.0,-2554000.0,-1637000.0,
Interest Expense,4059000.0,3551000.0,2592000.0,1654000.0,
Interest Income,477000.0,89000.0,38000.0,17000.0,
Normalized Income,-2515000.0,9461000.0,13575000.0,2597000.0,
Net Income From Continuing And Discontinued Operation,-2515000.0,9461000.0,13575000.0,2597000.0,
Total Expenses,542473000.0,662276000.0,438455000.0,242356000.0,
Total Operating Income As Reported,837000.0,16001000.0,15459000.0,4609000.0,
Diluted Average Shares,14900867.0,14900867.0,13122989.0,8418397.0,
Basic Average Shares,14900867.0,14900867.0,13122989.0,7997395.0,
Diluted EPS,-0.16,0.63,1.03,0.31,
Basic EPS,-0.16,0.63,1.03,0.32,
Diluted NI Availto Com Stockholders,-2515000.0,9461000.0,13575000.0,2597000.0,
Net Income Common Stockholders,-2515000.0,9461000.0,13575000.0,2597000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,-2515000.0,9461000.0,13575000.0,2597000.0,
Net Income Including Noncontrolling Interests,-2515000.0,9461000.0,13575000.0,2597000.0,
Net Income Continuous Operations,-2515000.0,9461000.0,13575000.0,2597000.0,
Tax Provision,-329000.0,3058000.0,-669000.0,392000.0,
Pretax Income,-2844000.0,12519000.0,12906000.0,2989000.0,
Special Income Charges,381000.0,,,,
Write Off,-381000.0,,,,
Net Non Operating Interest Income Expense,-3680000.0,-3481000.0,-2554000.0,-1637000.0,
Total Other Finance Cost,98000.0,19000.0,,,22000.0
Interest Expense Non Operating,4059000.0,3551000.0,2592000.0,1654000.0,
Interest Income Non Operating,477000.0,89000.0,38000.0,17000.0,
Operating Income,837000.0,16001000.0,15459000.0,4609000.0,
Operating Expense,142824000.0,166953000.0,106540000.0,47749000.0,
Other Operating Expenses,12708000.0,13894000.0,12537000.0,12145000.0,
Depreciation And Amortization In Income Statement,5348000.0,5143000.0,3836000.0,2408000.0,
Depreciation Income Statement,5348000.0,5143000.0,3836000.0,2408000.0,
Selling General And Administration,520000.0,520000.0,470000.0,,7451000.0
General And Administrative Expense,520000.0,520000.0,470000.0,,7451000.0
Gross Profit,143661000.0,182954000.0,121999000.0,52358000.0,
Cost Of Revenue,399649000.0,495323000.0,331915000.0,194607000.0,
Total Revenue,543310000.0,678277000.0,453914000.0,246965000.0,
Operating Revenue,543310000.0,678277000.0,453914000.0,246965000.0,
