,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.209,0.226,0.207,0.212,
Normalized EBITDA,243416000.0,246179000.0,212711000.0,163069000.0,
Total Unusual Items,,,,0.0,10000.0
Total Unusual Items Excluding Goodwill,,,,0.0,10000.0
Net Income From Continuing Operation Net Minority Interest,138510000.0,129028000.0,139189000.0,97987000.0,
Reconciled Depreciation,44207000.0,41127000.0,30561000.0,34575000.0,
Reconciled Cost Of Revenue,15338512000.0,16756075000.0,15644350000.0,12866249000.0,
EBITDA,243416000.0,246179000.0,212711000.0,163069000.0,
EBIT,199209000.0,205000000.0,182150000.0,128494000.0,
Net Interest Income,-19535000.0,-31474000.0,-6073000.0,-4192000.0,
Interest Expense,24084000.0,38198000.0,6558000.0,4196000.0,
Interest Income,4549000.0,6724000.0,485000.0,4000.0,
Normalized Income,138510000.0,129028000.0,139189000.0,97987000.0,
Net Income From Continuing And Discontinued Operation,138510000.0,129028000.0,139189000.0,97987000.0,
Total Expenses,15574062000.0,17014624000.0,15886894000.0,13052458000.0,
Total Operating Income As Reported,190041000.0,194700000.0,183059000.0,126770000.0,
Diluted Average Shares,,17287000.0,17287000.0,17247000.0,17240000.0
Basic Average Shares,,17287000.0,17240000.0,17240000.0,17240000.0
Diluted EPS,,7.46,8.05,5.68,4.02
Basic EPS,,7.46,8.07,5.68,4.02
Diluted NI Availto Com Stockholders,138510000.0,129028000.0,139189000.0,97987000.0,
Net Income Common Stockholders,138510000.0,129028000.0,139189000.0,97987000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,138510000.0,129028000.0,139189000.0,97987000.0,
Net Income Including Noncontrolling Interests,138510000.0,129028000.0,139190000.0,97987000.0,
Net Income Continuous Operations,138510000.0,129028000.0,139190000.0,97987000.0,
Tax Provision,36615000.0,37774000.0,36402000.0,26311000.0,
Pretax Income,175125000.0,166802000.0,175592000.0,124298000.0,
Special Income Charges,,,,0.0,10000.0
Other Special Charges,,,,,-10000.0
Net Non Operating Interest Income Expense,-19535000.0,-31474000.0,-6073000.0,-4192000.0,
Interest Expense Non Operating,24084000.0,38198000.0,6558000.0,4196000.0,
Interest Income Non Operating,4549000.0,6724000.0,485000.0,4000.0,
Operating Income,190041000.0,194699000.0,183060000.0,136197000.0,
Operating Expense,235550000.0,258549000.0,242544000.0,186209000.0,
Other Operating Expenses,106023000.0,129233000.0,125777000.0,91580000.0,
Depreciation And Amortization In Income Statement,44207000.0,41179000.0,30561000.0,34575000.0,
Depreciation Income Statement,44207000.0,41179000.0,30561000.0,34575000.0,
Selling General And Administration,,,,91580000.0,100764000.0
General And Administrative Expense,,,,91580000.0,100764000.0
Gross Profit,425591000.0,453248000.0,425604000.0,322406000.0,
Cost Of Revenue,15338512000.0,16756075000.0,15644350000.0,12866249000.0,
Total Revenue,15764103000.0,17209323000.0,16069954000.0,13188655000.0,
Operating Revenue,15764103000.0,17209323000.0,16069954000.0,13188655000.0,
