,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.206,0.01,0.206,0.1,
Normalized EBITDA,389042000.0,239074000.0,294077000.0,372631000.0,
Net Income From Continuing Operation Net Minority Interest,143055000.0,-550720000.0,108953000.0,185479000.0,
Reconciled Depreciation,170645000.0,714424000.0,175425000.0,159058000.0,
Reconciled Cost Of Revenue,195747000.0,214983000.0,213679000.0,142509000.0,
EBITDA,389042000.0,239074000.0,294077000.0,372631000.0,
EBIT,218397000.0,-475350000.0,118652000.0,213573000.0,
Net Interest Income,-21018000.0,-27423000.0,-14006000.0,-10445000.0,
Interest Expense,87930000.0,81066000.0,17683000.0,11087000.0,
Interest Income,68107000.0,54564000.0,4832000.0,845000.0,
Normalized Income,143055000.0,-550720000.0,108953000.0,185479000.0,
Net Income From Continuing And Discontinued Operation,143055000.0,-550720000.0,224810000.0,200263000.0,
Total Expenses,797826000.0,1433695000.0,833194000.0,673840000.0,
Rent Expense Supplemental,,,,,3535000.0
Total Operating Income As Reported,122364000.0,-499470000.0,118140000.0,197799000.0,
Diluted Average Shares,20557000.0,21349000.0,21559000.0,21540000.0,
Basic Average Shares,20557000.0,21349000.0,21559000.0,21540000.0,
Diluted EPS,6.96,-25.8,10.43,9.3,
Basic EPS,6.96,-25.8,10.43,9.3,
Diluted NI Availto Com Stockholders,143055000.0,-550720000.0,224810000.0,200263000.0,
Net Income Common Stockholders,143055000.0,-550720000.0,224810000.0,200263000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,143055000.0,-550720000.0,224810000.0,200263000.0,
Net Income Including Noncontrolling Interests,143055000.0,-550720000.0,224810000.0,200263000.0,
Net Income Discontinuous Operations,0.0,0.0,115857000.0,14784000.0,
Net Income Continuous Operations,143055000.0,-550720000.0,108953000.0,185480000.0,
Tax Provision,-12588000.0,-5696000.0,-7984000.0,17006000.0,
Pretax Income,130467000.0,-556416000.0,100969000.0,202486000.0,
Net Non Operating Interest Income Expense,-21018000.0,-27423000.0,-14006000.0,-10445000.0,
Total Other Finance Cost,1195000.0,921000.0,1155000.0,203000.0,
Interest Expense Non Operating,87930000.0,81066000.0,17683000.0,11087000.0,
Interest Income Non Operating,68107000.0,54564000.0,4832000.0,845000.0,
Operating Income,122364000.0,-499469000.0,118140000.0,197799000.0,
Operating Expense,602079000.0,1218712000.0,619515000.0,531331000.0,
Research And Development,271442000.0,830510000.0,298649000.0,266171000.0,
Selling General And Administration,330637000.0,388506000.0,334279000.0,281003000.0,
Selling And Marketing Expense,227945000.0,290724000.0,232289000.0,174101000.0,
General And Administrative Expense,102692000.0,97782000.0,101990000.0,106902000.0,
Gross Profit,724443000.0,719243000.0,737655000.0,729130000.0,
Cost Of Revenue,195747000.0,214983000.0,213679000.0,142509000.0,
Total Revenue,920190000.0,934226000.0,951334000.0,871639000.0,
Operating Revenue,920190000.0,934226000.0,951334000.0,871639000.0,
