,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.231,0.219,0.192504,0.189
Normalized EBITDA,6678000000.0,6389000000.0,5725000000.0,5104000000.0
Total Unusual Items,0.0,0.0,,
Total Unusual Items Excluding Goodwill,0.0,0.0,,
Net Income From Continuing Operation Net Minority Interest,2192000000.0,2357000000.0,2360000000.0,2150000000.0
Reconciled Depreciation,3375000000.0,2993000000.0,2615000000.0,2399000000.0
Reconciled Cost Of Revenue,71826000000.0,69785000000.0,63392000000.0,48945000000.0
EBITDA,6678000000.0,6389000000.0,5725000000.0,5104000000.0
EBIT,3303000000.0,3396000000.0,3110000000.0,2705000000.0
Net Interest Income,-404000000.0,-316000000.0,-167000000.0,-122000000.0
Interest Expense,418000000.0,359000000.0,175000000.0,123000000.0
Interest Income,17000000.0,19000000.0,7000000.0,4000000.0
Normalized Income,2192000000.0,2357000000.0,2360000000.0,2150000000.0
Net Income From Continuing And Discontinued Operation,2192000000.0,2357000000.0,2360000000.0,2150000000.0
Total Expenses,80709000000.0,77700000000.0,70309000000.0,55141000000.0
Total Operating Income As Reported,3290000000.0,3353000000.0,3101000000.0,2704000000.0
Diluted Average Shares,216834104.0,216837527.0,214036026.0,209875766.0
Basic Average Shares,215787900.0,215798253.0,213117592.0,209158470.0
Diluted EPS,10.11,10.87,10.99,10.16
Basic EPS,10.16,10.92,11.04,10.2
Diluted NI Availto Com Stockholders,2192000000.0,2357000000.0,2360000000.0,2150000000.0
Net Income Common Stockholders,2192000000.0,2357000000.0,2360000000.0,2150000000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,2192000000.0,2357000000.0,2360000000.0,2150000000.0
Minority Interests,-27000000.0,-16000000.0,-10000000.0,56000000.0
Net Income Including Noncontrolling Interests,2219000000.0,2373000000.0,2370000000.0,2094000000.0
Net Income Continuous Operations,2219000000.0,2373000000.0,2370000000.0,2094000000.0
Tax Provision,666000000.0,664000000.0,565000000.0,488000000.0
Pretax Income,2885000000.0,3037000000.0,2935000000.0,2582000000.0
Special Income Charges,0.0,0.0,,
Write Off,0.0,0.0,,
Net Non Operating Interest Income Expense,-404000000.0,-316000000.0,-167000000.0,-122000000.0
Total Other Finance Cost,3000000.0,-24000000.0,-1000000.0,3000000.0
Interest Expense Non Operating,418000000.0,359000000.0,175000000.0,123000000.0
Interest Income Non Operating,17000000.0,19000000.0,7000000.0,4000000.0
Operating Income,3348000000.0,3411000000.0,3166000000.0,2750000000.0
Operating Expense,8883000000.0,7915000000.0,6917000000.0,6196000000.0
Other Operating Expenses,176000000.0,18000000.0,92000000.0,108000000.0
Selling General And Administration,9475000000.0,8640000000.0,7859000000.0,6876000000.0
Selling And Marketing Expense,4388000000.0,4015000000.0,3620000000.0,3428000000.0
General And Administrative Expense,5087000000.0,4625000000.0,4239000000.0,3448000000.0
Gross Profit,12231000000.0,11326000000.0,10083000000.0,8946000000.0
Cost Of Revenue,71826000000.0,69785000000.0,63392000000.0,48945000000.0
Total Revenue,84057000000.0,81111000000.0,73474000000.0,57891000000.0
Operating Revenue,84057000000.0,81111000000.0,73474000000.0,57891000000.0
