,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-1072000.0,-750000.0,1165000.0,-6156000.0
Tax Rate For Calcs,0.268,0.25,0.233,0.171
Normalized EBITDA,1911000000.0,1747000000.0,1447000000.0,945000000.0
Total Unusual Items,-4000000.0,-3000000.0,5000000.0,-36000000.0
Total Unusual Items Excluding Goodwill,-4000000.0,-3000000.0,5000000.0,-36000000.0
Net Income From Continuing Operation Net Minority Interest,803000000.0,775000000.0,686000000.0,487000000.0
Reconciled Depreciation,563000000.0,427000000.0,413000000.0,295000000.0
Reconciled Cost Of Revenue,8261000000.0,7850000000.0,7421000000.0,5210000000.0
EBITDA,1907000000.0,1744000000.0,1452000000.0,909000000.0
EBIT,1344000000.0,1317000000.0,1039000000.0,614000000.0
Net Interest Income,-137000000.0,-145000000.0,-68000000.0,-21000000.0
Interest Expense,247000000.0,284000000.0,144000000.0,27000000.0
Interest Income,123000000.0,150000000.0,83000000.0,12000000.0
Normalized Income,805928000.0,777250000.0,682165000.0,516844000.0
Net Income From Continuing And Discontinued Operation,803000000.0,775000000.0,686000000.0,487000000.0
Total Expenses,11349000000.0,10690000000.0,10087000000.0,7236000000.0
Total Operating Income As Reported,1231000000.0,1154000000.0,955000000.0,592000000.0
Diluted Average Shares,287397450.0,287397450.0,287397450.0,287397450.0
Basic Average Shares,287397450.0,287397450.0,287397450.0,287397450.0
Diluted EPS,2.79,2.7,2.39,1.69
Basic EPS,2.79,2.7,2.39,1.69
Diluted NI Availto Com Stockholders,803000000.0,775000000.0,686000000.0,487000000.0
Net Income Common Stockholders,803000000.0,775000000.0,686000000.0,487000000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,803000000.0,775000000.0,686000000.0,487000000.0
Net Income Including Noncontrolling Interests,803000000.0,775000000.0,686000000.0,487000000.0
Net Income Continuous Operations,802000000.0,774000000.0,686000000.0,486000000.0
Tax Provision,295000000.0,259000000.0,209000000.0,101000000.0
Pretax Income,1097000000.0,1033000000.0,895000000.0,587000000.0
Special Income Charges,-4000000.0,-3000000.0,5000000.0,-36000000.0
Other Special Charges,,-1000000.0,-9000000.0,-14000000.0
Restructuring And Mergern Acquisition,4000000.0,4000000.0,4000000.0,50000000.0
Net Non Operating Interest Income Expense,-137000000.0,-145000000.0,-68000000.0,-21000000.0
Total Other Finance Cost,13000000.0,11000000.0,7000000.0,6000000.0
Interest Expense Non Operating,247000000.0,284000000.0,144000000.0,27000000.0
Interest Income Non Operating,123000000.0,150000000.0,83000000.0,12000000.0
Operating Income,1234000000.0,1158000000.0,950000000.0,626000000.0
Operating Expense,3088000000.0,2840000000.0,2666000000.0,2026000000.0
Other Operating Expenses,1000000.0,9000000.0,36000000.0,5000000.0
Selling General And Administration,3089000000.0,2842000000.0,2648000000.0,2034000000.0
Selling And Marketing Expense,2049000000.0,1969000000.0,1829000000.0,1382000000.0
General And Administrative Expense,1040000000.0,873000000.0,819000000.0,652000000.0
Gross Profit,4322000000.0,3998000000.0,3616000000.0,2652000000.0
Cost Of Revenue,8261000000.0,7850000000.0,7421000000.0,5210000000.0
Total Revenue,12583000000.0,11848000000.0,11037000000.0,7862000000.0
Operating Revenue,12583000000.0,11848000000.0,11037000000.0,7862000000.0
