,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,11276.0,
Tax Rate For Calcs,0.002797,0.002351,0.206,0.004,
Normalized EBITDA,30950000.0,16448000.0,-48164000.0,-42994000.0,
Total Unusual Items,,,0.0,2819000.0,-3768000.0
Total Unusual Items Excluding Goodwill,,,0.0,2819000.0,-3768000.0
Net Income From Continuing Operation Net Minority Interest,-55982000.0,-65350000.0,-112830000.0,-91141000.0,
Reconciled Depreciation,44285000.0,48295000.0,41021000.0,36423000.0,
Reconciled Cost Of Revenue,41676000.0,31944000.0,27739000.0,19189000.0,
EBITDA,30950000.0,16448000.0,-48164000.0,-40175000.0,
EBIT,-13335000.0,-31847000.0,-89185000.0,-76598000.0,
Net Interest Income,-42913000.0,-35349000.0,-43099000.0,-30512000.0,
Interest Expense,42804000.0,33656000.0,23336000.0,14927000.0,
Interest Income,2841000.0,430000.0,209000.0,113000.0,
Normalized Income,-55982000.0,-65350000.0,-112830000.0,-93948724.0,
Net Income From Continuing And Discontinued Operation,-55982000.0,-65350000.0,-112830000.0,-91141000.0,
Total Expenses,205507000.0,192752000.0,195807000.0,191868000.0,
Rent Expense Supplemental,1371000.0,625000.0,1817000.0,402000.0,
Total Operating Income As Reported,-12825000.0,-30655000.0,-51394000.0,-57225000.0,
Diluted Average Shares,222746293.0,64414901.0,126993112.0,118051074.0,
Basic Average Shares,162063982.0,56530354.0,110753346.0,106612276.0,
Diluted EPS,-0.35,-1.16,-1.020833,-0.852396,
Basic EPS,-0.35,-1.16,-1.020833,-0.852396,
Diluted NI Availto Com Stockholders,-55982000.0,-64974000.0,-112599000.0,-91141000.0,
Average Dilution Earnings,0.0,376000.0,231000.0,0.0,
Net Income Common Stockholders,-55982000.0,-65350000.0,-112830000.0,-91141000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,-55982000.0,-65350000.0,-112830000.0,-91141000.0,
Minority Interests,0.0,0.0,0.0,0.0,
Net Income Including Noncontrolling Interests,-55982000.0,-65350000.0,-112830000.0,-91141000.0,
Net Income Continuous Operations,-55982000.0,-65349000.0,-112830000.0,-91141000.0,
Tax Provision,-157000.0,-154000.0,309000.0,-384000.0,
Pretax Income,-56139000.0,-65503000.0,-112521000.0,-91525000.0,
Special Income Charges,,,0.0,2819000.0,-3768000.0
Other Special Charges,,,,-2819000.0,3768000.0
Net Non Operating Interest Income Expense,-42913000.0,-35349000.0,-43099000.0,-30512000.0,
Total Other Finance Cost,2950000.0,2123000.0,19972000.0,15698000.0,
Interest Expense Non Operating,42804000.0,33656000.0,23336000.0,14927000.0,
Interest Income Non Operating,2841000.0,430000.0,209000.0,113000.0,
Operating Income,-10773000.0,-28620000.0,-49541000.0,-57830000.0,
Operating Expense,163831000.0,160808000.0,168068000.0,172679000.0,
Other Operating Expenses,7530000.0,7408000.0,5990000.0,5181000.0,
Depreciation And Amortization In Income Statement,44285000.0,48295000.0,41021000.0,36423000.0,
Amortization,39968000.0,43445000.0,36389000.0,30825000.0,
Depreciation Income Statement,4317000.0,4850000.0,4632000.0,5598000.0,
Selling General And Administration,26382000.0,36836000.0,33554000.0,26056000.0,
Selling And Marketing Expense,7777000.0,9478000.0,11530000.0,8380000.0,
General And Administrative Expense,18605000.0,27358000.0,22024000.0,17676000.0,
Rent And Landing Fees,1371000.0,625000.0,1817000.0,402000.0,
Gross Profit,153058000.0,132188000.0,118527000.0,114849000.0,
Cost Of Revenue,41676000.0,31944000.0,27739000.0,19189000.0,
Total Revenue,194734000.0,164132000.0,146266000.0,134038000.0,
Operating Revenue,194734000.0,164132000.0,146266000.0,134038000.0,
