,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Ordinary Shares Number,24924364.0,24924364.0,13319738.0,13307406.0,
Share Issued,24924364.0,24924364.0,13319738.0,13307406.0,
Net Debt,784674.0,,1904209.0,,334111.74
Total Debt,2924702.0,2675942.0,3674708.0,1723937.08,
Tangible Book Value,-1283128.0,-3654368.0,-4683788.0,1145782.45,
Invested Capital,5185252.0,4234408.0,4224631.0,5623864.02,
Working Capital,1294801.0,-1871424.0,-884591.0,3283765.83,
Net Tangible Assets,-1283128.0,-3654368.0,-4683788.0,1145782.45,
Capital Lease Obligations,123876.0,127894.0,173027.0,,
Common Stock Equity,2384426.0,1686360.0,722950.0,3899926.94,
Total Capitalization,5185252.0,3394661.0,3788091.0,5590530.66,
Total Equity Gross Minority Interest,2384426.0,1686360.0,722950.0,3899926.94,
Stockholders Equity,2384426.0,1686360.0,722950.0,3899926.94,
Retained Earnings,-28370559.0,-29306908.0,-26082082.0,-22282461.71,
Capital Stock,80000.0,80000.0,80000.0,80000.0,
Common Stock,80000.0,80000.0,80000.0,80000.0,
Total Liabilities Net Minority Interest,5155512.0,8978680.0,7425605.0,3123534.32,
Total Non Current Liabilities Net Minority Interest,2873231.0,2081741.0,4042829.0,2137983.38,
Other Non Current Liabilities,1.0,1.0,1.0,690.0,
Tradeand Other Payables Non Current,556.0,3097.0,839265.0,446689.66,
Non Current Deferred Revenue,0.0,300000.0,,,
Long Term Debt And Capital Lease Obligation,2872674.0,1778643.0,3203563.0,1690603.72,
Long Term Capital Lease Obligation,71848.0,70342.0,138422.0,,
Long Term Debt,2800826.0,1708301.0,3065141.0,1690603.72,
Current Liabilities,2282281.0,6896939.0,3382776.0,985550.94,
Other Current Liabilities,689764.0,1919896.0,1.0,56926.06,
Current Debt And Capital Lease Obligation,52028.0,897299.0,471145.0,33333.36,
Current Capital Lease Obligation,52028.0,57552.0,34605.0,,
Current Debt,0.0,839747.0,436540.0,33333.36,
Payables,340638.0,1921909.0,2218253.0,474539.34,
Accounts Payable,340638.0,1921909.0,2218253.0,474539.34,
Total Assets,7539938.0,10665040.0,8148555.0,7023461.26,
Total Non Current Assets,3962856.0,5639525.0,5650370.0,2754144.49,
Non Current Deferred Taxes Assets,145464.0,145464.0,,,
Goodwill And Other Intangible Assets,3667554.0,5340728.0,5406738.0,2754144.49,
Other Intangible Assets,3667554.0,5340728.0,5381246.15,2754144.49,
Net PPE,118177.0,123312.0,171111.0,0.0,
Accumulated Depreciation,-221435.0,-159455.0,-47100.0,,
Gross PPE,339612.0,282767.0,218211.0,0.0,
Other Properties,339612.0,282767.0,218211.0,,
Machinery Furniture Equipment,,,,0.0,956.48
Current Assets,3577082.0,5025515.0,2498185.0,4269316.77,
Other Current Assets,,,1.0,,
Other Receivables,360364.0,486813.0,305872.0,233077.21,
Accounts Receivable,1200566.0,712873.0,594840.0,298951.12,
Cash Cash Equivalents And Short Term Investments,2016152.0,3825829.0,1597472.0,3737288.44,
Cash And Cash Equivalents,2016152.0,3825829.0,1597472.0,3737288.44,
Cash Financial,,,1597472.35,3737288.44,2981651.37
