,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Ordinary Shares Number,4521674.0,2760430.0,1018105.0,803767.0,
Share Issued,4521674.0,2760430.0,1018105.0,803767.0,
Total Debt,0.0,55556.0,388888.0,749337.0,
Tangible Book Value,2044225.0,5901211.0,12367099.0,20008130.0,
Invested Capital,7845898.0,8126584.0,14420005.0,21581995.0,
Working Capital,9543508.0,5424554.0,11743707.0,19395786.0,
Net Tangible Assets,2044225.0,5901211.0,12367099.0,20008130.0,
Common Stock Equity,7845898.0,8071028.0,14031117.0,20832658.0,
Total Capitalization,7845898.0,8071028.0,14086672.0,21248662.0,
Total Equity Gross Minority Interest,10865604.0,8071028.0,14031117.0,20832658.0,
Minority Interest,3019706.0,0.0,,,
Stockholders Equity,7845898.0,8071028.0,14031117.0,20832658.0,
Other Equity Interest,6727268.0,-5825100.0,682290.0,10833982.0,
Retained Earnings,-2475000.0,,,,-5248253.0
Additional Paid In Capital,33428.0,2169817.0,1664018.0,773826.0,
Capital Stock,1085202.0,11726311.0,11684809.0,9224850.0,
Common Stock,1085202.0,11726311.0,11684809.0,9224850.0,
Total Liabilities Net Minority Interest,7879688.0,4238947.0,4818405.0,4762303.0,
Total Non Current Liabilities Net Minority Interest,4545035.0,0.0,55555.0,416004.0,
Other Non Current Liabilities,4000000.0,,,,
Non Current Deferred Taxes Liabilities,545035.0,0.0,,,
Long Term Debt And Capital Lease Obligation,4000000.0,0.0,55555.0,416004.0,
Long Term Debt,4000000.0,0.0,55555.0,416004.0,
Current Liabilities,3334653.0,4238947.0,4762850.0,4346299.0,
Other Current Liabilities,1238235.0,715989.0,824422.0,522398.0,
Current Debt And Capital Lease Obligation,0.0,55556.0,333333.0,333333.0,
Current Debt,0.0,55556.0,333333.0,333333.0,
Pensionand Other Post Retirement Benefit Plans Current,263095.0,980994.0,1008764.0,874025.0,
Payables,1389199.0,1176252.0,1475733.0,1819288.0,
Total Tax Payable,,,0.0,53864.0,4786.0
Accounts Payable,1389199.0,1176252.0,1475733.0,1765424.0,
Total Assets,18745292.0,12309975.0,18849522.0,25594961.0,
Total Non Current Assets,5867131.0,2646474.0,2342965.0,1852876.0,
Other Non Current Assets,-1000.0,,,,
Investmentin Financial Assets,52000.0,,,,
Long Term Equity Investment,,,,,894343.0
Goodwill And Other Intangible Assets,5801673.0,2169817.0,1664018.0,824528.0,
Other Intangible Assets,33428.0,2169817.0,1664018.0,824528.0,
Goodwill,5768245.0,0.0,,,
Net PPE,13552.0,72284.0,619973.0,466260.0,
Accumulated Depreciation,-334621.0,-366019.0,-927572.0,-776062.0,
Gross PPE,348173.0,438303.0,1547545.0,1242322.0,
Other Properties,234471.0,234471.0,939053.0,564755.0,
Machinery Furniture Equipment,113702.0,203832.0,608492.0,677567.0,
Current Assets,12878161.0,9663501.0,16506557.0,23742085.0,
Other Current Assets,1.0,-1.0,,1.0,
Prepaid Assets,0.0,118672.0,108735.0,100032.0,
Inventory,769892.0,576505.0,663333.0,239915.0,
Finished Goods,769892.0,80240.0,,239915.0,0.0
Raw Materials,0.0,496265.0,663333.0,239915.0,
Other Receivables,718940.0,1267662.0,1947884.0,1839993.0,
Accounts Receivable,1988873.0,2167546.0,3092936.0,2502666.0,
Cash Cash Equivalents And Short Term Investments,9400455.0,5533116.0,10693669.0,19059478.0,
Cash And Cash Equivalents,9400455.0,5533116.0,10693669.0,19059478.0,
Cash Financial,9400455.0,5533116.0,10693669.0,19059478.0,
