,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Ordinary Shares Number,30434782.0,30434782.0,30434782.0,30434782.0,
Share Issued,30434782.0,30434782.0,30434782.0,30434782.0,
Net Debt,,,,,5215000.0
Total Debt,5383000.0,5131000.0,6642000.0,2961000.0,
Tangible Book Value,-5818000.0,-7134000.0,-6374000.0,3316000.0,
Invested Capital,33795000.0,31899000.0,44254000.0,49309000.0,
Working Capital,1549000.0,3075000.0,6979000.0,8530000.0,
Net Tangible Assets,-5818000.0,-7134000.0,-6374000.0,3316000.0,
Common Stock Equity,28412000.0,26768000.0,37612000.0,46348000.0,
Total Capitalization,28412000.0,26768000.0,37612000.0,46348000.0,
Total Equity Gross Minority Interest,28412000.0,26768000.0,37612000.0,46348000.0,
Stockholders Equity,28412000.0,26768000.0,37612000.0,46348000.0,
Other Equity Interest,-17110000.0,-18754000.0,-7910000.0,,
Retained Earnings,,,-7910000.0,826000.0,-1904000.0
Additional Paid In Capital,44913000.0,44913000.0,44913000.0,44913000.0,
Capital Stock,609000.0,609000.0,609000.0,609000.0,
Common Stock,609000.0,609000.0,609000.0,609000.0,
Total Liabilities Net Minority Interest,29936000.0,36986000.0,44438000.0,46237000.0,
Total Non Current Liabilities Net Minority Interest,9210000.0,12649000.0,15226000.0,6297000.0,
Other Non Current Liabilities,8087000.0,11687000.0,14587000.0,5738000.0,
Non Current Pension And Other Postretirement Benefit Plans,1123000.0,962000.0,639000.0,559000.0,
Current Liabilities,20726000.0,24337000.0,29212000.0,39940000.0,
Other Current Liabilities,6645000.0,6979000.0,7132000.0,6145000.0,
Current Debt And Capital Lease Obligation,5383000.0,5131000.0,6642000.0,2961000.0,
Current Debt,5383000.0,5131000.0,6642000.0,2961000.0,
Pensionand Other Post Retirement Benefit Plans Current,1454000.0,1555000.0,1532000.0,1845000.0,
Payables,4914000.0,7387000.0,9194000.0,23855000.0,
Other Payable,,,2500000.0,17012000.0,19629000.0
Total Tax Payable,444000.0,,,0.0,2477000.0
Accounts Payable,4914000.0,7387000.0,9194000.0,6843000.0,
Total Assets,58348000.0,63754000.0,82050000.0,92585000.0,
Total Non Current Assets,36073000.0,36342000.0,45859000.0,44115000.0,
Other Non Current Assets,-1000.0,-1000.0,,,
Non Current Deferred Taxes Assets,930000.0,1903000.0,1485000.0,664000.0,
Long Term Equity Investment,,,,,4207000.0
Investmentsin Subsidiariesat Cost,,,,,4207000.0
Goodwill And Other Intangible Assets,34230000.0,33902000.0,43986000.0,43032000.0,
Other Intangible Assets,34230000.0,33902000.0,37511000.0,35748000.0,
Goodwill,0.0,0.0,6475000.0,7284000.0,
Net PPE,515000.0,256000.0,223000.0,187000.0,
Accumulated Depreciation,-1175000.0,-1016000.0,-123000.0,-35000.0,
Gross PPE,1690000.0,1272000.0,346000.0,222000.0,
Other Properties,515000.0,,,,7000.0
Machinery Furniture Equipment,1690000.0,1272000.0,346000.0,222000.0,
Current Assets,22275000.0,27412000.0,36191000.0,48470000.0,
Current Deferred Assets,,,,,1008000.0
Other Receivables,4269000.0,4546000.0,4256000.0,3988000.0,
Taxes Receivable,,,0.0,635000.0,
Accounts Receivable,9404000.0,9470000.0,12789000.0,7962000.0,
Cash Cash Equivalents And Short Term Investments,8602000.0,13396000.0,19146000.0,35885000.0,
Cash And Cash Equivalents,8602000.0,13396000.0,19146000.0,35885000.0,
Cash Financial,8602000.0,13396000.0,19146000.0,35885000.0,
