,2024-12-31,2023-12-31,2022-12-31,2020-11-30
Ordinary Shares Number,16260766.0,16260766.0,16260766.0,11230246.0
Share Issued,16260766.0,16260766.0,16260766.0,11230246.0
Net Debt,4084797.0,3042188.0,253921.0,833624.0
Total Debt,4808183.0,3578217.0,831663.0,2087857.0
Tangible Book Value,-7064272.0,-8954844.0,-15242406.0,-2328450.0
Invested Capital,23974183.0,28692982.0,23131442.0,7353992.0
Working Capital,-1252678.0,-1818818.0,-5260763.0,-2044852.0
Net Tangible Assets,-7064272.0,-8954844.0,-15242406.0,-2328450.0
Common Stock Equity,19166000.0,25114765.0,22299779.0,5266135.0
Total Capitalization,23974183.0,28692982.0,23131442.0,5666135.0
Total Equity Gross Minority Interest,19166000.0,25114765.0,22299779.0,5266135.0
Stockholders Equity,19166000.0,25114765.0,22299779.0,5266135.0
Other Equity Interest,,,,1093515.0
Retained Earnings,-5306420.0,1148172.0,-1672347.0,-807672.0
Additional Paid In Capital,24935421.0,24935421.0,24935421.0,5299844.0
Capital Stock,64075.0,64075.0,64075.0,13179.0
Common Stock,64075.0,64075.0,64075.0,13179.0
Total Liabilities Net Minority Interest,11339833.0,13068135.0,18925207.0,4242495.0
Total Non Current Liabilities Net Minority Interest,5994463.0,7317913.0,10177823.0,400000.0
Other Non Current Liabilities,151250.0,2428910.0,7931889.0,1611820.0
Non Current Deferred Revenue,61718.0,123435.0,0.0,
Non Current Deferred Taxes Liabilities,973312.0,1187351.0,1414271.0,
Long Term Debt And Capital Lease Obligation,4808183.0,3578217.0,831663.0,400000.0
Long Term Debt,4808183.0,3578217.0,831663.0,400000.0
Current Liabilities,5345370.0,5750222.0,8747384.0,3842495.0
Other Current Liabilities,272250.0,1111574.0,4491869.0,690779.0
Current Deferred Taxes Liabilities,,,0.0,
Current Debt And Capital Lease Obligation,,,0.0,1687857.0
Current Debt,,,0.0,1687857.0
Payables,1790426.0,2081710.0,2194691.0,713479.0
Other Payable,407400.0,119749.0,290091.0,188529.0
Total Tax Payable,139376.0,830939.0,143030.0,65360.0
Accounts Payable,1243650.0,1131022.0,2051661.0,459590.0
Total Assets,30505833.0,38182900.0,41224986.0,9508630.0
Total Non Current Assets,26413141.0,34251496.0,37738365.0,7710987.0
Non Current Prepaid Assets,,,,12315.0
Financial Assets,2440.0,0.0,,
Investmentin Financial Assets,78588.0,78588.0,98264.0,98469.0
Available For Sale Securities,78588.0,78588.0,78588.0,
Financial Assets Designatedas Fair Value Through Profitor Loss Total,,19676.0,19676.0,98469.0
Goodwill And Other Intangible Assets,26230272.0,34069609.0,37542185.0,7594585.0
Other Intangible Assets,8371042.0,10187463.0,10296548.0,1631239.0
Goodwill,17859230.0,23882146.0,27245637.0,5963346.0
Net PPE,86374.0,83623.0,97916.0,5618.0
Accumulated Depreciation,-117034.0,-75945.0,-34001.0,
Gross PPE,203408.0,159568.0,131917.0,
Machinery Furniture Equipment,203408.0,159568.0,131917.0,
Current Assets,4092692.0,3931404.0,3486621.0,1797643.0
Other Current Assets,,,,1.0
Current Deferred Taxes Assets,377663.0,0.0,0.0,14264.0
Prepaid Assets,384871.0,160519.0,109817.0,39022.0
Inventory,14668.0,34718.0,46540.0,0.0
Finished Goods,14668.0,34718.0,46540.0,
Other Receivables,767687.0,487756.0,692810.0,157561.0
Accounts Receivable,1824417.0,2712382.0,2862339.0,371584.0
Allowance For Doubtful Accounts Receivable,-152898.0,-200753.0,-94446.0,0.0
Gross Accounts Receivable,1977315.0,2913135.0,2242015.0,371584.0
Cash Cash Equivalents And Short Term Investments,723386.0,536029.0,577742.0,1254233.0
Cash And Cash Equivalents,723386.0,536029.0,577742.0,1254233.0
