,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,941856.0,825807.0,825807.0,740000.0,
Ordinary Shares Number,94870166.0,94986215.0,94986215.0,95072022.0,
Share Issued,95812022.0,95812022.0,95812022.0,95812022.0,
Net Debt,2077000000.0,1787000000.0,1366000000.0,1369000000.0,
Total Debt,2677000000.0,2692000000.0,2152000000.0,2296000000.0,
Tangible Book Value,-2912000000.0,-2804000000.0,-2263000000.0,-2219000000.0,
Invested Capital,3715000000.0,3886000000.0,3787000000.0,4000000000.0,
Working Capital,-882000000.0,-1744000000.0,-712000000.0,-499000000.0,
Net Tangible Assets,-2912000000.0,-2804000000.0,-2263000000.0,-2219000000.0,
Capital Lease Obligations,388000000.0,371000000.0,302000000.0,299000000.0,
Common Stock Equity,1426000000.0,1565000000.0,1937000000.0,2003000000.0,
Total Capitalization,3715000000.0,2886000000.0,3787000000.0,4000000000.0,
Total Equity Gross Minority Interest,1426000000.0,1565000000.0,1937000000.0,2003000000.0,
Stockholders Equity,1426000000.0,1565000000.0,1937000000.0,2003000000.0,
Retained Earnings,-5757000000.0,-5584000000.0,-5283000000.0,-5066000000.0,
Additional Paid In Capital,6720000000.0,6709000000.0,6700000000.0,6683000000.0,
Capital Stock,383000000.0,383000000.0,383000000.0,383000000.0,
Common Stock,383000000.0,383000000.0,383000000.0,383000000.0,
Total Liabilities Net Minority Interest,5687000000.0,5863000000.0,5184000000.0,5083000000.0,
Total Non Current Liabilities Net Minority Interest,2559000000.0,1570000000.0,2053000000.0,2222000000.0,
Other Non Current Liabilities,-1000000.0,1000000.0,1000000.0,2000000.0,
Non Current Pension And Other Postretirement Benefit Plans,30000000.0,27000000.0,25000000.0,22000000.0,
Non Current Deferred Taxes Liabilities,1000000.0,2000000.0,9000000.0,11000000.0,
Long Term Debt And Capital Lease Obligation,2518000000.0,1535000000.0,2016000000.0,2186000000.0,
Long Term Capital Lease Obligation,229000000.0,214000000.0,166000000.0,189000000.0,
Long Term Debt,2289000000.0,1321000000.0,1850000000.0,1997000000.0,
Long Term Provisions,11000000.0,5000000.0,2000000.0,3000000.0,
Current Liabilities,3128000000.0,4293000000.0,3131000000.0,2861000000.0,
Other Current Liabilities,2000000.0,3000000.0,5000000.0,28000000.0,
Current Debt And Capital Lease Obligation,159000000.0,1157000000.0,136000000.0,110000000.0,
Current Capital Lease Obligation,159000000.0,157000000.0,136000000.0,110000000.0,
Current Debt,0.0,1000000000.0,0.0,,0.0
Pensionand Other Post Retirement Benefit Plans Current,948000000.0,958000000.0,921000000.0,889000000.0,
Current Provisions,32000000.0,11000000.0,10000000.0,14000000.0,
Payables,1488000000.0,1621000000.0,1482000000.0,1118000000.0,
Other Payable,22000000.0,23000000.0,4000000.0,2000000.0,
Total Tax Payable,338000000.0,421000000.0,376000000.0,328000000.0,
Accounts Payable,1128000000.0,1177000000.0,1102000000.0,788000000.0,
Total Assets,7113000000.0,7428000000.0,7121000000.0,7086000000.0,
Total Non Current Assets,4867000000.0,4878000000.0,4702000000.0,4724000000.0,
Other Non Current Assets,-1000000.0,,2000000.0,,1000000.0
Non Current Deferred Taxes Assets,4000000.0,4000000.0,39000000.0,88000000.0,
Investmentin Financial Assets,9000000.0,10000000.0,42000000.0,8000000.0,
Available For Sale Securities,9000000.0,10000000.0,42000000.0,8000000.0,
Goodwill And Other Intangible Assets,4338000000.0,4369000000.0,4200000000.0,4222000000.0,
Other Intangible Assets,514000000.0,554000000.0,500000000.0,613000000.0,
Goodwill,3824000000.0,3815000000.0,3700000000.0,3609000000.0,
Net PPE,490000000.0,470000000.0,398000000.0,388000000.0,
Accumulated Depreciation,-829000000.0,-701000000.0,-640000000.0,-550000000.0,
Gross PPE,1319000000.0,1171000000.0,1038000000.0,938000000.0,
Other Properties,10000000.0,9000000.0,17000000.0,19000000.0,
Machinery Furniture Equipment,768000000.0,693000000.0,591000000.0,549000000.0,
Buildings And Improvements,529000000.0,457000000.0,426000000.0,370000000.0,
Land And Improvements,12000000.0,12000000.0,4000000.0,6000000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,2246000000.0,2549000000.0,2419000000.0,2362000000.0,
Other Current Assets,2000000.0,,1000000.0,,-1000000.0
Prepaid Assets,154000000.0,126000000.0,129000000.0,85000000.0,
Inventory,31000000.0,29000000.0,27000000.0,18000000.0,
Other Receivables,276000000.0,262000000.0,267000000.0,284000000.0,
Taxes Receivable,0.0,7000000.0,0.0,1000000.0,
Accounts Receivable,1571000000.0,1591000000.0,1511000000.0,1346000000.0,
Allowance For Doubtful Accounts Receivable,-4000000.0,-7000000.0,-7000000.0,-7000000.0,
Gross Accounts Receivable,1575000000.0,1599000000.0,1517000000.0,1354000000.0,
Cash Cash Equivalents And Short Term Investments,212000000.0,534000000.0,484000000.0,628000000.0,
Cash And Cash Equivalents,212000000.0,534000000.0,484000000.0,628000000.0,
