,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Ordinary Shares Number,270962006.0,197070875.0,110315231.0,110315231.0,
Share Issued,270962006.0,197070875.0,110315231.0,110315231.0,
Total Debt,0.0,850000.0,850000.0,850000.0,
Tangible Book Value,9334000.0,12806000.0,29575000.0,73125000.0,
Invested Capital,180073000.0,154368000.0,120359000.0,128814000.0,
Working Capital,9119000.0,13590000.0,30334000.0,73915000.0,
Net Tangible Assets,9334000.0,12806000.0,29575000.0,73125000.0,
Common Stock Equity,180073000.0,153518000.0,119509000.0,127964000.0,
Total Capitalization,180073000.0,154368000.0,120359000.0,128814000.0,
Total Equity Gross Minority Interest,180073000.0,153518000.0,119509000.0,127964000.0,
Stockholders Equity,180073000.0,153518000.0,119509000.0,127964000.0,
Other Equity Interest,168757000.0,138819000.0,88042000.0,52946000.0,
Retained Earnings,-233703000.0,-194329000.0,-136092000.0,-92541000.0,
Additional Paid In Capital,211149000.0,184394000.0,153770000.0,153770000.0,
Capital Stock,33870000.0,24634000.0,13789000.0,13789000.0,
Common Stock,33870000.0,24634000.0,13789000.0,13789000.0,
Total Liabilities Net Minority Interest,6401000.0,6909000.0,6123000.0,4265000.0,
Total Non Current Liabilities Net Minority Interest,0.0,850000.0,850000.0,851000.0,
Other Non Current Liabilities,-1000.0,,,1000.0,
Long Term Debt And Capital Lease Obligation,0.0,850000.0,850000.0,850000.0,
Long Term Debt,0.0,850000.0,850000.0,850000.0,
Current Liabilities,6401000.0,6059000.0,5273000.0,3414000.0,
Other Current Liabilities,310000.0,173000.0,145000.0,156000.0,
Pensionand Other Post Retirement Benefit Plans Current,1296000.0,1108000.0,975000.0,721000.0,
Payables,4285000.0,4563000.0,3963000.0,2383000.0,
Accounts Payable,4285000.0,4563000.0,3963000.0,2383000.0,
Total Assets,186474000.0,160427000.0,125632000.0,132229000.0,
Total Non Current Assets,170954000.0,140778000.0,90025000.0,54900000.0,
Other Non Current Assets,-1000.0,,1000.0,,
Goodwill And Other Intangible Assets,170739000.0,140712000.0,89934000.0,54839000.0,
Other Intangible Assets,170739000.0,140712000.0,89934000.0,54839000.0,
Net PPE,216000.0,66000.0,90000.0,61000.0,
Accumulated Depreciation,,-196000.0,-171000.0,-154000.0,-138205.0
Gross PPE,216000.0,262000.0,261000.0,215000.0,
Other Properties,,,215000.0,215000.0,215491.0
Machinery Furniture Equipment,216000.0,262000.0,261000.0,0.0,
Current Assets,15520000.0,19649000.0,35607000.0,77329000.0,
Other Receivables,1641000.0,1202000.0,1478000.0,993000.0,
Taxes Receivable,86000.0,138000.0,122000.0,58000.0,
Accounts Receivable,16000.0,5000.0,70000.0,0.0,
Cash Cash Equivalents And Short Term Investments,13777000.0,18304000.0,33937000.0,76278000.0,
Cash And Cash Equivalents,13777000.0,18304000.0,33937000.0,76278000.0,
Cash Financial,13777000.0,18304000.0,33937000.0,76278000.0,
