,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,,0.0,,,
Ordinary Shares Number,702342489.0,702342489.0,702342489.0,702342489.0,
Share Issued,702342489.0,702342489.0,702342489.0,702342489.0,
Net Debt,11794000000.0,11663000000.0,10787000000.0,8173000000.0,
Total Debt,13728000000.0,12765000000.0,12211000000.0,9865000000.0,
Tangible Book Value,103010000000.0,103471000000.0,95627000000.0,82529000000.0,
Invested Capital,117157000000.0,116449000000.0,107981000000.0,92284000000.0,
Working Capital,2322000000.0,2795000000.0,2453000000.0,2088000000.0,
Net Tangible Assets,103010000000.0,103471000000.0,95627000000.0,82529000000.0,
Capital Lease Obligations,606000000.0,600000000.0,588000000.0,636000000.0,
Common Stock Equity,104035000000.0,104284000000.0,96358000000.0,83055000000.0,
Total Capitalization,115142000000.0,115328000000.0,106670000000.0,91638000000.0,
Total Equity Gross Minority Interest,104035000000.0,104284000000.0,96358000000.0,83055000000.0,
Minority Interest,0.0,,,,0.0
Stockholders Equity,104035000000.0,104284000000.0,96358000000.0,83055000000.0,
Retained Earnings,59488000000.0,57610000000.0,55345000000.0,50714000000.0,
Additional Paid In Capital,6830000000.0,6830000000.0,6830000000.0,6830000000.0,
Capital Stock,2350000000.0,2350000000.0,2350000000.0,2350000000.0,
Common Stock,2350000000.0,2350000000.0,2350000000.0,2350000000.0,
Total Liabilities Net Minority Interest,45228000000.0,43668000000.0,40997000000.0,35178000000.0,
Total Non Current Liabilities Net Minority Interest,36250000000.0,36298000000.0,33227000000.0,28498000000.0,
Other Non Current Liabilities,58000000.0,,,39000000.0,75000000.0
Derivative Product Liabilities,10000000.0,56000000.0,66000000.0,11000000.0,
Non Current Pension And Other Postretirement Benefit Plans,325000000.0,326000000.0,245000000.0,427000000.0,
Non Current Deferred Taxes Liabilities,24348000000.0,24373000000.0,22117000000.0,18885000000.0,
Long Term Debt And Capital Lease Obligation,11509000000.0,11486000000.0,10751000000.0,9083000000.0,
Long Term Capital Lease Obligation,402000000.0,442000000.0,439000000.0,500000000.0,
Long Term Debt,11107000000.0,11044000000.0,10312000000.0,8583000000.0,
Long Term Provisions,58000000.0,57000000.0,48000000.0,92000000.0,
Current Liabilities,8978000000.0,7370000000.0,7770000000.0,6680000000.0,
Other Current Liabilities,160000000.0,323000000.0,396000000.0,147000000.0,
Current Debt And Capital Lease Obligation,2219000000.0,1279000000.0,1460000000.0,782000000.0,
Current Capital Lease Obligation,204000000.0,158000000.0,149000000.0,136000000.0,
Current Debt,2015000000.0,1121000000.0,1311000000.0,646000000.0,
Pensionand Other Post Retirement Benefit Plans Current,282000000.0,229000000.0,290000000.0,280000000.0,
Current Provisions,172000000.0,187000000.0,108000000.0,239000000.0,
Payables,4450000000.0,4002000000.0,3846000000.0,3743000000.0,
Total Tax Payable,10000000.0,39000000.0,224000000.0,265000000.0,
Accounts Payable,4440000000.0,3963000000.0,3622000000.0,3478000000.0,
Total Assets,149263000000.0,147952000000.0,137355000000.0,118233000000.0,
Total Non Current Assets,137963000000.0,137787000000.0,127132000000.0,109465000000.0,
Other Non Current Assets,3000000.0,28000000.0,175000000.0,1000000.0,
Defined Pension Benefit,2448000000.0,2219000000.0,1689000000.0,1564000000.0,
Non Current Deferred Taxes Assets,35000000.0,45000000.0,22000000.0,18000000.0,
Financial Assets,39000000.0,39000000.0,80000000.0,6000000.0,
Investmentin Financial Assets,116000000.0,109000000.0,86000000.0,80000000.0,
Available For Sale Securities,116000000.0,109000000.0,86000000.0,74000000.0,
Long Term Equity Investment,1156000000.0,1253000000.0,1106000000.0,428000000.0,
Investmentsin Associatesat Cost,,,1106000000.0,428000000.0,378000000.0
Goodwill And Other Intangible Assets,1025000000.0,813000000.0,731000000.0,526000000.0,
Other Intangible Assets,1025000000.0,813000000.0,731000000.0,526000000.0,
Net PPE,72786000000.0,75067000000.0,67562000000.0,53539000000.0,
