,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Ordinary Shares Number,28919738.0,23124048.0,3006123.0,3006123.0,
Share Issued,28919738.0,23124048.0,3006123.0,3006123.0,
Net Debt,19398401.0,28977741.0,49785594.0,,
Total Debt,43120043.0,40200881.0,57468598.0,,
Tangible Book Value,89396851.0,36920159.0,-3188776.0,70595077.0,
Invested Capital,169775933.0,111170414.0,101240492.0,70595077.0,
Working Capital,99644897.0,57398886.0,33954615.0,70535777.0,
Net Tangible Assets,89396851.0,36920159.0,-3188776.0,70595077.0,
Common Stock Equity,126655890.0,70969533.0,43771894.0,70595077.0,
Total Capitalization,169775933.0,111170414.0,101240492.0,70595077.0,
Total Equity Gross Minority Interest,127274693.0,72331924.0,43858223.0,70595077.0,
Minority Interest,618803.0,1362391.0,86329.0,,
Stockholders Equity,126655890.0,70969533.0,43771894.0,70595077.0,
Retained Earnings,95797783.0,70460805.0,43487964.0,-27503687.0,
Additional Paid In Capital,30221873.0,,97598244.0,97598244.0,97598244.0
Capital Stock,636234.0,508728.0,283930.0,500520.0,
Common Stock,636234.0,508728.0,283930.0,500520.0,
Total Liabilities Net Minority Interest,64806498.0,80457286.0,90529489.0,10983468.0,
Total Non Current Liabilities Net Minority Interest,43120043.0,40200881.0,57468598.0,0.0,
Long Term Debt And Capital Lease Obligation,43120043.0,40200881.0,57468598.0,,
Long Term Debt,43120043.0,40200881.0,57468598.0,,
Current Liabilities,21686455.0,40256405.0,33060891.0,10983468.0,
Other Current Liabilities,,,700000.0,2415948.0,11624261.0
Payables,21686455.0,40256405.0,33060891.0,8502520.0,
Other Payable,4304801.0,,,,
Total Tax Payable,4184683.0,3733003.0,3537416.0,8502520.0,
Accounts Payable,13196971.0,36523402.0,29523475.0,0.0,
Total Assets,192081191.0,152789210.0,134387712.0,81578545.0,
Total Non Current Assets,70749839.0,55133919.0,67372206.0,59300.0,
Non Current Deferred Taxes Assets,7815783.0,2571017.0,419648.0,0.0,
Long Term Equity Investment,15951587.0,15951587.0,15951587.0,,
Investmentsin Associatesat Cost,15951587.0,15951587.0,15951587.0,,
Goodwill And Other Intangible Assets,37259039.0,34049374.0,46960670.0,,
Other Intangible Assets,29767844.0,31447580.0,44269475.0,,
Goodwill,7491195.0,2601794.0,2691195.0,,
Net PPE,1440976.0,1428487.0,2888035.0,,
Accumulated Depreciation,-2837619.0,-2837619.0,-2535778.0,,
Gross PPE,4278595.0,4266106.0,5423813.0,,
Current Assets,121331352.0,97655291.0,67015506.0,81519245.0,
Prepaid Assets,3888186.0,974987.0,2062340.0,,
Inventory,1763531.0,19502021.0,18400602.0,72769758.0,
Work In Process,1763531.0,19502021.0,18400602.0,,
Other Receivables,838902.0,807632.0,207716.0,4557532.0,
Taxes Receivable,0.0,,,0.0,28176.0
Accounts Receivable,91119091.0,65147511.0,38869560.0,2252500.0,
Cash Cash Equivalents And Short Term Investments,23721642.0,11223140.0,7683004.0,1939455.0,
Other Short Term Investments,,,,72769758.0,81354877.0
Cash And Cash Equivalents,23721642.0,11223140.0,7683004.0,1939455.0,
Cash Financial,23721642.0,,60177.0,1939455.0,1778861.0
