,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Ordinary Shares Number,3294876.0,1095033.0,737179.0,379785.0,
Share Issued,3294876.0,1095033.0,737179.0,379785.0,
Net Debt,,87705000.0,35455000.0,98952000.0,43605000.0
Total Debt,6387000.0,107183000.0,111958000.0,128088000.0,
Tangible Book Value,-17552000.0,-38010000.0,-2672000.0,-27303000.0,
Invested Capital,38888000.0,129242000.0,125506000.0,139041000.0,
Working Capital,-4140000.0,-19312000.0,24050000.0,4392000.0,
Net Tangible Assets,-17552000.0,-38010000.0,-2672000.0,-27303000.0,
Capital Lease Obligations,6387000.0,4100000.0,3300000.0,9600000.0,
Common Stock Equity,38888000.0,26159000.0,51794000.0,20553000.0,
Total Capitalization,38888000.0,45959000.0,71394000.0,39938000.0,
Total Equity Gross Minority Interest,38888000.0,26159000.0,51794000.0,20553000.0,
Stockholders Equity,38888000.0,26159000.0,51794000.0,20553000.0,
Other Equity Interest,1000.0,,1000.0,,
Retained Earnings,-352259000.0,-310951000.0,-256933000.0,-224773000.0,
Additional Paid In Capital,389499000.0,324437000.0,300278000.0,241102000.0,
Capital Stock,1647000.0,12673000.0,8448000.0,4224000.0,
Common Stock,1647000.0,12673000.0,8448000.0,4224000.0,
Total Liabilities Net Minority Interest,45503000.0,158011000.0,144151000.0,161067000.0,
Total Non Current Liabilities Net Minority Interest,19702000.0,22932000.0,33018000.0,41686000.0,
Other Non Current Liabilities,15663000.0,-68000.0,2618000.0,1000.0,
Non Current Deferred Taxes Liabilities,,2500000.0,7500000.0,12700000.0,
Long Term Debt And Capital Lease Obligation,4039000.0,20500000.0,22900000.0,28985000.0,
Long Term Capital Lease Obligation,4039000.0,700000.0,3300000.0,9600000.0,
Long Term Debt,,19800000.0,19600000.0,19385000.0,20798000.0
Current Liabilities,25801000.0,135079000.0,111133000.0,119381000.0,
Other Current Liabilities,19303000.0,8400000.0,4449000.0,1423000.0,
Current Deferred Taxes Liabilities,,20700000.0,5000000.0,2200000.0,
Current Debt And Capital Lease Obligation,2348000.0,86683000.0,89058000.0,99103000.0,
Current Capital Lease Obligation,2348000.0,3400000.0,,,
Current Debt,,83283000.0,54112000.0,99103000.0,47266000.0
Pensionand Other Post Retirement Benefit Plans Current,,2646000.0,1875000.0,1113000.0,1188000.0
Payables,4150000.0,9414000.0,10571000.0,7370000.0,
Other Payable,,3078000.0,2094000.0,1333000.0,744000.0
Total Tax Payable,,2745000.0,1618000.0,1686000.0,1271000.0
Accounts Payable,4150000.0,3591000.0,6859000.0,4351000.0,
Total Assets,84391000.0,184170000.0,195945000.0,181620000.0,
Total Non Current Assets,62730000.0,68404000.0,60762000.0,57848000.0,
Other Non Current Assets,,,,-1000.0,4000.0
Goodwill And Other Intangible Assets,56440000.0,64169000.0,54466000.0,47856000.0,
Other Intangible Assets,56440000.0,,54466000.0,47856000.0,54355000.0
Net PPE,6290000.0,4235000.0,6296000.0,9992000.0,
Accumulated Depreciation,-2618000.0,-2293000.0,-1772000.0,-1284000.0,
Gross PPE,8908000.0,6528000.0,8068000.0,11276000.0,
Other Properties,7247000.0,3687000.0,5510000.0,9569000.0,
Machinery Furniture Equipment,1661000.0,2841000.0,2558000.0,1707000.0,
Current Assets,21661000.0,115767000.0,135183000.0,123773000.0,
Other Current Assets,2245000.0,1000.0,1000.0,,-1000.0
Current Deferred Assets,,2148000.0,2413000.0,,
Restricted Cash,261000.0,58283000.0,54112000.0,69090000.0,
Prepaid Assets,,1201000.0,1032000.0,1410000.0,1290000.0
Other Receivables,,31259000.0,33022000.0,31929000.0,13236000.0
Taxes Receivable,,2273000.0,3040000.0,1051000.0,1534000.0
Accounts Receivable,2986000.0,5224000.0,3307000.0,2167000.0,
Gross Accounts Receivable,,,3307000.0,2167000.0,
Cash Cash Equivalents And Short Term Investments,16169000.0,15378000.0,38257000.0,19536000.0,
Other Short Term Investments,,,,69090000.0,47266000.0
Cash And Cash Equivalents,16169000.0,15378000.0,38257000.0,19536000.0,
Cash Equivalents,,15378000.0,38257000.0,19536000.0,3661000.0
Cash Financial,,,,19536000.0,3661000.0
