,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Ordinary Shares Number,187167099.0,159249358.0,159249358.0,149679980.0,
Share Issued,187167099.0,159249358.0,159249358.0,149679980.0,
Net Debt,299080000.0,260808000.0,271297000.0,195796000.0,
Total Debt,448957000.0,385054000.0,424935000.0,379401000.0,
Tangible Book Value,-536175000.0,-444333000.0,-468329000.0,-298312000.0,
Invested Capital,896461000.0,734823000.0,744245000.0,683386000.0,
Working Capital,-63780000.0,-47255000.0,1551000.0,40166000.0,
Net Tangible Assets,-536175000.0,-444333000.0,-468329000.0,-298312000.0,
Capital Lease Obligations,3175000.0,2506000.0,3646000.0,3449000.0,
Common Stock Equity,450679000.0,352275000.0,322956000.0,307434000.0,
Total Capitalization,896461000.0,700313000.0,712342000.0,651359000.0,
Total Equity Gross Minority Interest,450879000.0,352457000.0,321745000.0,307493000.0,
Minority Interest,200000.0,182000.0,-1211000.0,59000.0,
Stockholders Equity,450679000.0,352275000.0,322956000.0,307434000.0,
Other Equity Interest,1000.0,,1000.0,,
Retained Earnings,76888000.0,48093000.0,1362000.0,21679000.0,
Additional Paid In Capital,141733000.0,103518000.0,103518000.0,84570000.0,
Capital Stock,1872000.0,159249000.0,159249000.0,149680000.0,
Common Stock,1872000.0,159249000.0,159249000.0,149680000.0,
Total Liabilities Net Minority Interest,801570000.0,654571000.0,722914000.0,626600000.0,
Total Non Current Liabilities Net Minority Interest,498488000.0,413803000.0,503443000.0,383168000.0,
Other Non Current Liabilities,22616000.0,-2000.0,-1000.0,,1000.0
Tradeand Other Payables Non Current,,,,,2500000.0
Non Current Deferred Taxes Liabilities,21725000.0,28885000.0,24439000.0,23209000.0,
Long Term Debt And Capital Lease Obligation,448221000.0,348981000.0,391983000.0,346382000.0,
Long Term Capital Lease Obligation,2439000.0,943000.0,2597000.0,2457000.0,
Long Term Debt,445782000.0,348038000.0,389386000.0,343925000.0,
Current Liabilities,303082000.0,240768000.0,219471000.0,243432000.0,
Other Current Liabilities,20293000.0,-1000.0,8000.0,1616000.0,
Current Debt And Capital Lease Obligation,736000.0,36073000.0,32952000.0,33019000.0,
Current Capital Lease Obligation,736000.0,1563000.0,1049000.0,992000.0,
Current Debt,0.0,34510000.0,31903000.0,32027000.0,
Pensionand Other Post Retirement Benefit Plans Current,8116000.0,7411000.0,5522000.0,5010000.0,
Current Provisions,15049000.0,13904000.0,21221000.0,14000000.0,
Payables,131622000.0,97078000.0,85142000.0,69320000.0,
Other Payable,1431000.0,1481000.0,2387000.0,1983000.0,
Total Tax Payable,26130000.0,15262000.0,14044000.0,13583000.0,
Accounts Payable,104061000.0,80335000.0,68711000.0,53754000.0,
Total Assets,1252449000.0,1007028000.0,1044659000.0,934093000.0,
Total Non Current Assets,1013147000.0,813516000.0,823637000.0,650495000.0,
Other Non Current Assets,1000.0,,-1000.0,,
Non Current Deferred Taxes Assets,17049000.0,10506000.0,6651000.0,11545000.0,
Investmentin Financial Assets,4930000.0,2439000.0,20180000.0,27369000.0,
Available For Sale Securities,4930000.0,2439000.0,20180000.0,27369000.0,
Long Term Equity Investment,,,1003000.0,1154000.0,1094000.0
Investmentsin Associatesat Cost,,,1003000.0,1154000.0,1094000.0
Goodwill And Other Intangible Assets,986854000.0,796608000.0,791285000.0,605746000.0,
Other Intangible Assets,268822000.0,218580000.0,203546000.0,193754000.0,
Goodwill,718032000.0,578028000.0,587739000.0,411992000.0,
Net PPE,4313000.0,3963000.0,5522000.0,4681000.0,
Current Assets,239302000.0,193513000.0,221022000.0,283598000.0,
Other Current Assets,,,-1000.0,,
Prepaid Assets,5471000.0,3348000.0,2368000.0,2731000.0,
Other Receivables,1170000.0,779000.0,,644000.0,1983000.0
Taxes Receivable,5912000.0,2395000.0,1945000.0,1625000.0,
Accounts Receivable,60871000.0,32281000.0,52229000.0,97497000.0,
Cash Cash Equivalents And Short Term Investments,165878000.0,154710000.0,164481000.0,181101000.0,
Other Short Term Investments,19176000.0,32970000.0,14489000.0,945000.0,
Cash And Cash Equivalents,146702000.0,121740000.0,149992000.0,180156000.0,
