,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Ordinary Shares Number,208096793.0,191022813.0,191022813.0,191022813.0,
Share Issued,208096793.0,191022813.0,191022813.0,191022813.0,
Net Debt,20915000000.0,22905000000.0,23342000000.0,20511000000.0,
Total Debt,21906000000.0,23852000000.0,24517000000.0,21274000000.0,
Tangible Book Value,18582000000.0,16884000000.0,18379000000.0,17237000000.0,
Invested Capital,39948000000.0,40224000000.0,42412000000.0,38282000000.0,
Working Capital,-722000000.0,-1146000000.0,-1132000000.0,-4610000000.0,
Net Tangible Assets,18582000000.0,16884000000.0,18379000000.0,17237000000.0,
Capital Lease Obligations,540000000.0,512000000.0,484000000.0,229000000.0,
Common Stock Equity,18582000000.0,16884000000.0,18379000000.0,17237000000.0,
Total Capitalization,39721000000.0,39744000000.0,41336000000.0,33729000000.0,
Total Equity Gross Minority Interest,18619000000.0,16922000000.0,18418000000.0,17269000000.0,
Minority Interest,37000000.0,38000000.0,39000000.0,32000000.0,
Stockholders Equity,18582000000.0,16884000000.0,18379000000.0,17237000000.0,
Other Equity Interest,611000000.0,758000000.0,763000000.0,800000000.0,
Retained Earnings,9981000000.0,9961000000.0,13485000000.0,12573000000.0,
Additional Paid In Capital,7522000000.0,5814000000.0,3760000000.0,3760000000.0,
Capital Stock,104000000.0,96000000.0,96000000.0,96000000.0,
Common Stock,104000000.0,96000000.0,96000000.0,96000000.0,
Total Liabilities Net Minority Interest,24707000000.0,26754000000.0,26917000000.0,23357000000.0,
Total Non Current Liabilities Net Minority Interest,23285000000.0,24846000000.0,24835000000.0,18020000000.0,
Other Non Current Liabilities,121000000.0,63000000.0,61000000.0,47000000.0,
Derivative Product Liabilities,143000000.0,148000000.0,0.0,0.0,
Non Current Deferred Taxes Liabilities,1342000000.0,1263000000.0,1333000000.0,1252000000.0,
Long Term Debt And Capital Lease Obligation,21679000000.0,23372000000.0,23441000000.0,16721000000.0,
Long Term Capital Lease Obligation,540000000.0,512000000.0,484000000.0,229000000.0,
Long Term Debt,21139000000.0,22860000000.0,22957000000.0,16492000000.0,
Current Liabilities,1422000000.0,1908000000.0,2082000000.0,5337000000.0,
Other Current Liabilities,186000000.0,444000000.0,1006000000.0,215000000.0,
Current Debt And Capital Lease Obligation,227000000.0,480000000.0,1076000000.0,4553000000.0,
Current Debt,227000000.0,480000000.0,1076000000.0,4553000000.0,
Payables,0.0,0.0,41000000.0,48000000.0,
Accounts Payable,,,41000000.0,48000000.0,37000000.0
Total Assets,43326000000.0,43676000000.0,45335000000.0,40626000000.0,
Total Non Current Assets,42627000000.0,42915000000.0,44385000000.0,39898000000.0,
Other Non Current Assets,17000000.0,119000000.0,48000000.0,-1000000.0,
Financial Assets,67000000.0,167000000.0,372000000.0,22000000.0,
Long Term Equity Investment,2615000000.0,2822000000.0,3018000000.0,2490000000.0,
Investmentsin Joint Venturesat Cost,2615000000.0,2822000000.0,3018000000.0,2490000000.0,
Investment Properties,39370000000.0,39278000000.0,40446000000.0,37147000000.0,
Net PPE,558000000.0,529000000.0,501000000.0,240000000.0,
Gross PPE,558000000.0,529000000.0,501000000.0,240000000.0,
Other Properties,558000000.0,529000000.0,501000000.0,240000000.0,
Current Assets,700000000.0,762000000.0,950000000.0,727000000.0,
Other Current Assets,1000000.0,,,,1000000.0
Hedging Assets Current,0.0,58000000.0,0.0,,
Other Receivables,218000000.0,243000000.0,227000000.0,179000000.0,
Accounts Receivable,30000000.0,26000000.0,32000000.0,14000000.0,
Cash Cash Equivalents And Short Term Investments,451000000.0,435000000.0,691000000.0,534000000.0,
Cash And Cash Equivalents,451000000.0,435000000.0,691000000.0,534000000.0,
Cash Financial,451000000.0,435000000.0,691000000.0,534000000.0,
