,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,,0.0,,,
Ordinary Shares Number,17224706.0,11357186.0,11357186.0,11357186.0,
Share Issued,17224706.0,11357186.0,11357186.0,11357186.0,
Tangible Book Value,46495000.0,53857000.0,109632000.0,172678000.0,
Invested Capital,46508000.0,53894000.0,109830000.0,173107000.0,
Working Capital,27893000.0,35462000.0,90611000.0,155633000.0,
Net Tangible Assets,46495000.0,53857000.0,109632000.0,172678000.0,
Common Stock Equity,46508000.0,53894000.0,109830000.0,173107000.0,
Total Capitalization,46508000.0,53894000.0,109830000.0,173107000.0,
Total Equity Gross Minority Interest,46508000.0,53894000.0,109830000.0,173107000.0,
Stockholders Equity,46508000.0,53894000.0,109830000.0,173107000.0,
Other Equity Interest,-206281000.0,-147221000.0,-91235000.0,-27889000.0,
Additional Paid In Capital,251346000.0,200192000.0,200142000.0,200073000.0,
Capital Stock,1443000.0,923000.0,923000.0,923000.0,
Common Stock,1443000.0,923000.0,923000.0,923000.0,
Total Liabilities Net Minority Interest,74449000.0,50338000.0,50427000.0,39547000.0,
Total Non Current Liabilities Net Minority Interest,6000.0,5000.0,6000.0,0.0,
Other Non Current Liabilities,100000.0,2598000.0,3645000.0,2590000.0,
Non Current Deferred Taxes Liabilities,6000.0,5000.0,6000.0,0.0,
Current Liabilities,74443000.0,50333000.0,50421000.0,39547000.0,
Other Current Liabilities,10741000.0,2598000.0,3645000.0,2590000.0,
Pensionand Other Post Retirement Benefit Plans Current,6725000.0,5802000.0,6816000.0,8375000.0,
Payables,7398000.0,9309000.0,12034000.0,6131000.0,
Total Tax Payable,70000.0,51000.0,123000.0,132000.0,
Accounts Payable,7328000.0,9258000.0,11911000.0,5999000.0,
Total Assets,120957000.0,104232000.0,160257000.0,212654000.0,
Total Non Current Assets,18621000.0,18437000.0,19225000.0,17474000.0,
Other Non Current Assets,,,,,-100000.0
Non Current Deferred Taxes Assets,16524000.0,15849000.0,15743000.0,15811000.0,
Goodwill And Other Intangible Assets,13000.0,37000.0,198000.0,429000.0,
Other Intangible Assets,13000.0,37000.0,198000.0,429000.0,
Net PPE,2084000.0,2551000.0,3284000.0,1234000.0,
Accumulated Depreciation,-5281000.0,-4786000.0,-5051000.0,-4260000.0,
Gross PPE,7365000.0,7337000.0,8335000.0,5494000.0,
Other Properties,2100000.0,,,,1600000.0
Machinery Furniture Equipment,7365000.0,7337000.0,8335000.0,5494000.0,
Current Assets,102336000.0,85795000.0,141032000.0,195180000.0,
Other Current Assets,-100000.0,,,,
Current Deferred Assets,,739000.0,747000.0,,
Prepaid Assets,2841000.0,3636000.0,2771000.0,3214000.0,
Other Receivables,2589000.0,2918000.0,3617000.0,5213000.0,
Taxes Receivable,129000.0,178000.0,1340000.0,1759000.0,
Accounts Receivable,34152000.0,20072000.0,20697000.0,15591000.0,
Cash Cash Equivalents And Short Term Investments,62625000.0,58991000.0,111860000.0,169403000.0,
Other Short Term Investments,,20000000.0,,,
Cash And Cash Equivalents,62625000.0,38991000.0,111860000.0,169403000.0,
Cash Equivalents,,,111860000.0,169403000.0,50267000.0
Cash Financial,62625000.0,38991000.0,111860000.0,,50300000.0
