,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,,0.0,,,
Ordinary Shares Number,75793930.0,75793930.0,48753933.0,46782858.0,
Share Issued,75793930.0,75793930.0,48753933.0,46782858.0,
Net Debt,6704800000.0,6759000000.0,8876200000.0,9219000000.0,
Total Debt,7211200000.0,7568400000.0,9269100000.0,9779300000.0,
Tangible Book Value,5943800000.0,5515600000.0,5536100000.0,5143900000.0,
Invested Capital,12709600000.0,12708300000.0,14459900000.0,14590400000.0,
Working Capital,-547200000.0,-806100000.0,-2622400000.0,-3167100000.0,
Net Tangible Assets,5943800000.0,5515600000.0,5536100000.0,5143900000.0,
Capital Lease Obligations,445400000.0,375700000.0,345300000.0,332800000.0,
Common Stock Equity,5943800000.0,5515600000.0,5536100000.0,5143900000.0,
Total Capitalization,12236400000.0,11599500000.0,11900000000.0,11368500000.0,
Total Equity Gross Minority Interest,6028800000.0,5596100000.0,5641400000.0,5250100000.0,
Minority Interest,85000000.0,80500000.0,105300000.0,106200000.0,
Stockholders Equity,5943800000.0,5515600000.0,5536100000.0,5143900000.0,
Other Equity Interest,-100000.0,-100000.0,,-100000.0,
Retained Earnings,3661100000.0,3232100000.0,4485500000.0,4361800000.0,
Additional Paid In Capital,2257400000.0,2258300000.0,1038000000.0,770100000.0,
Capital Stock,25300000.0,25300000.0,12600000.0,12100000.0,
Common Stock,25300000.0,25300000.0,12600000.0,12100000.0,
Total Liabilities Net Minority Interest,8735700000.0,8966300000.0,10774400000.0,11295600000.0,
Total Non Current Liabilities Net Minority Interest,7977700000.0,7621900000.0,8015600000.0,7821900000.0,
Other Non Current Liabilities,7100000.0,7100000.0,7000000.0,10000000.0,
Derivative Product Liabilities,54300000.0,0.0,0.0,25200000.0,
Non Current Pension And Other Postretirement Benefit Plans,700000.0,1000000.0,1400000.0,1800000.0,
Non Current Deferred Taxes Liabilities,1177600000.0,1154200000.0,1298000000.0,1227500000.0,
Long Term Debt And Capital Lease Obligation,6738000000.0,6459600000.0,6709200000.0,6557400000.0,
Long Term Capital Lease Obligation,445400000.0,375700000.0,345300000.0,332800000.0,
Long Term Debt,6292600000.0,6083900000.0,6363900000.0,6224600000.0,
Long Term Provisions,700000.0,,,,
Current Liabilities,758000000.0,1344400000.0,2758800000.0,3473700000.0,
Other Current Liabilities,4700000.0,3600000.0,4300000.0,32900000.0,
Current Debt And Capital Lease Obligation,473200000.0,1108800000.0,2559900000.0,3221900000.0,
Current Debt,473200000.0,1108800000.0,2559900000.0,3221900000.0,
Payables,192200000.0,158200000.0,110600000.0,111400000.0,
Other Payable,10300000.0,26400000.0,13100000.0,8800000.0,
Total Tax Payable,52600000.0,24500000.0,15000000.0,21100000.0,
Accounts Payable,129300000.0,107300000.0,82500000.0,81500000.0,
Total Assets,14764500000.0,14562400000.0,16415800000.0,16545700000.0,
Total Non Current Assets,14553700000.0,14024100000.0,16279400000.0,16239200000.0,
Other Non Current Assets,100000.0,,200000.0,,-100000.0
Financial Assets,0.0,69000000.0,226500000.0,0.0,
Other Investments,,,2300000.0,100000.0,100000.0
Investmentin Financial Assets,,,2300000.0,100000.0,100000.0
Financial Assets Designatedas Fair Value Through Profitor Loss Total,,,2300000.0,100000.0,100000.0
Investment Properties,14097700000.0,13567600000.0,15695500000.0,15894500000.0,
Net PPE,455900000.0,387500000.0,354900000.0,342200000.0,
Accumulated Depreciation,-20900000.0,-18200000.0,-16300000.0,-14600000.0,
Gross PPE,476800000.0,405700000.0,371200000.0,356800000.0,
Other Properties,,,,332800000.0,46600000.0
Machinery Furniture Equipment,31400000.0,30000000.0,26000000.0,24000000.0,
Buildings And Improvements,445400000.0,375700000.0,345200000.0,332800000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,210800000.0,538300000.0,136400000.0,306600000.0,
Other Current Assets,,,100000.0,100000.0,
Hedging Assets Current,18000000.0,0.0,12900000.0,0.0,
Current Deferred Assets,17000000.0,11600000.0,,,
Prepaid Assets,63500000.0,46400000.0,,,
Other Receivables,48800000.0,42200000.0,73900000.0,76300000.0,
Accounts Receivable,2500000.0,4400000.0,1900000.0,2700000.0,
Cash Cash Equivalents And Short Term Investments,61000000.0,433700000.0,47600000.0,227500000.0,
Cash And Cash Equivalents,61000000.0,433700000.0,47600000.0,227500000.0,
Cash Financial,61000000.0,433700000.0,47600000.0,227500000.0,
