,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,29504026.0,24188325.0,24188325.0,24064916.0
Share Issued,29504026.0,24188325.0,24188325.0,24064916.0
Total Debt,1781000.0,1673000.0,1207000.0,714000.0
Tangible Book Value,38906000.0,12598000.0,29947000.0,61073000.0
Invested Capital,88422000.0,69281000.0,90908000.0,110957000.0
Working Capital,38924000.0,12460000.0,28579000.0,58557000.0
Net Tangible Assets,38906000.0,12598000.0,29947000.0,61073000.0
Common Stock Equity,86641000.0,67608000.0,89701000.0,110243000.0
Total Capitalization,88422000.0,69281000.0,90908000.0,110957000.0
Total Equity Gross Minority Interest,86641000.0,67608000.0,89701000.0,110243000.0
Stockholders Equity,86641000.0,67608000.0,89701000.0,110243000.0
Retained Earnings,43175000.0,62624000.0,83985000.0,105607000.0
Additional Paid In Capital,35805000.0,55000.0,921000.0,2739000.0
Capital Stock,1475000.0,1209000.0,1209000.0,1203000.0
Common Stock,1475000.0,1209000.0,1209000.0,1203000.0
Total Liabilities Net Minority Interest,25265000.0,29568000.0,30253000.0,23562000.0
Total Non Current Liabilities Net Minority Interest,1781000.0,1673000.0,1207000.0,714000.0
Other Non Current Liabilities,3082000.0,,,
Long Term Debt And Capital Lease Obligation,1781000.0,1673000.0,1207000.0,714000.0
Long Term Debt,1781000.0,1673000.0,1207000.0,714000.0
Long Term Provisions,7011000.0,,,
Current Liabilities,23484000.0,27895000.0,29046000.0,22848000.0
Other Current Liabilities,3082000.0,2916000.0,3407000.0,2447000.0
Pensionand Other Post Retirement Benefit Plans Current,2499000.0,2225000.0,2604000.0,3298000.0
Current Provisions,7011000.0,6571000.0,7321000.0,6235000.0
Payables,3087000.0,6112000.0,4831000.0,3575000.0
Total Tax Payable,0.0,421000.0,411000.0,440000.0
Accounts Payable,3087000.0,5691000.0,4420000.0,3135000.0
Total Assets,111906000.0,97176000.0,119954000.0,133805000.0
Total Non Current Assets,49498000.0,56821000.0,62329000.0,52400000.0
Goodwill And Other Intangible Assets,47735000.0,55010000.0,59754000.0,49170000.0
Other Intangible Assets,32052000.0,34017000.0,38107000.0,36061000.0
Goodwill,15683000.0,20993000.0,21647000.0,13109000.0
Net PPE,1763000.0,1811000.0,2575000.0,3230000.0
Accumulated Depreciation,-14400000.0,-13366000.0,-12520000.0,-12242000.0
Gross PPE,16163000.0,15177000.0,15095000.0,15472000.0
Other Properties,14544000.0,13600000.0,13514000.0,13514000.0
Machinery Furniture Equipment,1619000.0,1577000.0,15095000.0,1958000.0
Current Assets,62408000.0,40355000.0,57625000.0,81405000.0
Prepaid Assets,1422000.0,1817000.0,1635000.0,1201000.0
Inventory,3739000.0,6228000.0,3614000.0,3201000.0
Other Receivables,3950000.0,4097000.0,3306000.0,1570000.0
Accounts Receivable,13689000.0,10589000.0,9094000.0,6269000.0
Cash Cash Equivalents And Short Term Investments,39608000.0,17624000.0,39976000.0,69164000.0
Cash And Cash Equivalents,39608000.0,17624000.0,39976000.0,69164000.0
Cash Financial,39608000.0,17624000.0,39976000.0,69164000.0
