,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Treasury Shares Number,,0.0,,
Ordinary Shares Number,145400737.0,145400737.0,145400737.0,
Share Issued,145400737.0,145400737.0,145400737.0,
Net Debt,6968000000.0,7079000000.0,7263000000.0,7145000000.0
Total Debt,7114000000.0,7278000000.0,7494000000.0,7503000000.0
Tangible Book Value,6207000000.0,6405000000.0,7774000000.0,9131000000.0
Invested Capital,13326000000.0,13683000000.0,15271000000.0,16620000000.0
Working Capital,-929000000.0,-257000000.0,-840000000.0,-3544000000.0
Net Tangible Assets,6207000000.0,6405000000.0,7774000000.0,9131000000.0
Capital Lease Obligations,,,0.0,14000000.0
Common Stock Equity,6212000000.0,6405000000.0,7777000000.0,9131000000.0
Total Capitalization,12479000000.0,13494000000.0,14348000000.0,12359000000.0
Total Equity Gross Minority Interest,6212000000.0,6405000000.0,7777000000.0,9131000000.0
Stockholders Equity,6212000000.0,6405000000.0,7777000000.0,9131000000.0
Retained Earnings,319000000.0,512000000.0,1884000000.0,3238000000.0
Additional Paid In Capital,5141000000.0,5141000000.0,5141000000.0,5141000000.0
Capital Stock,752000000.0,752000000.0,752000000.0,752000000.0
Common Stock,752000000.0,752000000.0,752000000.0,752000000.0
Total Liabilities Net Minority Interest,7766000000.0,8092000000.0,8277000000.0,9123000000.0
Total Non Current Liabilities Net Minority Interest,6631000000.0,7542000000.0,7079000000.0,4621000000.0
Other Non Current Liabilities,4000000.0,,3000000.0,208000000.0
Derivative Product Liabilities,13000000.0,23000000.0,0.0,
Tradeand Other Payables Non Current,,,,206000000.0
Non Current Deferred Taxes Liabilities,347000000.0,430000000.0,505000000.0,1171000000.0
Long Term Debt And Capital Lease Obligation,6267000000.0,7089000000.0,6571000000.0,3242000000.0
Long Term Capital Lease Obligation,,,0.0,14000000.0
Long Term Debt,6267000000.0,7089000000.0,6571000000.0,3228000000.0
Current Liabilities,1135000000.0,550000000.0,1198000000.0,4502000000.0
Other Current Liabilities,91000000.0,48000000.0,9000000.0,16000000.0
Current Debt And Capital Lease Obligation,847000000.0,189000000.0,923000000.0,4261000000.0
Current Debt,847000000.0,189000000.0,923000000.0,4261000000.0
Pensionand Other Post Retirement Benefit Plans Current,8000000.0,10000000.0,4000000.0,2000000.0
Payables,51000000.0,101000000.0,102000000.0,98000000.0
Other Payable,2000000.0,5000000.0,11000000.0,4000000.0
Dividends Payable,,,0.0,8000000.0
Total Tax Payable,8000000.0,43000000.0,35000000.0,38000000.0
Accounts Payable,41000000.0,53000000.0,56000000.0,48000000.0
Total Assets,13978000000.0,14497000000.0,16054000000.0,18254000000.0
Total Non Current Assets,13772000000.0,14204000000.0,15696000000.0,17296000000.0
Other Non Current Assets,,1000000.0,1000000.0,
Financial Assets,63000000.0,181000000.0,393000000.0,11000000.0
Investmentin Financial Assets,,,0.0,50000000.0
Financial Assets Designatedas Fair Value Through Profitor Loss Total,,,0.0,50000000.0
Long Term Equity Investment,,,0.0,10000000.0
Investment Properties,13701000000.0,14018000000.0,15295000000.0,17173000000.0
Goodwill And Other Intangible Assets,5000000.0,0.0,3000000.0,0.0
Net PPE,2000000.0,4000000.0,4000000.0,20000000.0
Accumulated Depreciation,-11000000.0,-10000000.0,-9000000.0,-21000000.0
Gross PPE,13000000.0,14000000.0,13000000.0,41000000.0
Other Properties,,,,14000000.0
Machinery Furniture Equipment,13000000.0,14000000.0,13000000.0,27000000.0
Buildings And Improvements,,,,14000000.0
Properties,,,,0.0
Current Assets,206000000.0,293000000.0,358000000.0,958000000.0
Other Current Assets,,-1000000.0,-1000000.0,
Hedging Assets Current,13000000.0,13000000.0,,
Inventory,,,0.0,245000000.0
Finished Goods,,,0.0,245000000.0
Other Receivables,17000000.0,69000000.0,107000000.0,244000000.0
Taxes Receivable,22000000.0,5000000.0,5000000.0,3000000.0
Accounts Receivable,8000000.0,8000000.0,16000000.0,122000000.0
Allowance For Doubtful Accounts Receivable,-29000000.0,-22000000.0,-10000000.0,-10000000.0
Gross Accounts Receivable,37000000.0,29000000.0,25000000.0,133000000.0
Cash Cash Equivalents And Short Term Investments,146000000.0,199000000.0,231000000.0,344000000.0
Cash And Cash Equivalents,146000000.0,199000000.0,231000000.0,344000000.0
Cash Financial,146000000.0,199000000.0,231000000.0,344000000.0
