,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Treasury Shares Number,52215.0,52215.0,52215.0,52215.0
Ordinary Shares Number,20987992.0,20987992.0,20987992.0,20987992.0
Share Issued,21040207.0,21040207.0,21040207.0,21040207.0
Net Debt,855000000.0,820000000.0,396000000.0,305000000.0
Total Debt,1734000000.0,1666000000.0,1361000000.0,880000000.0
Tangible Book Value,1366000000.0,1189000000.0,1579000000.0,1423000000.0
Invested Capital,3212000000.0,2963000000.0,2646000000.0,2207000000.0
Working Capital,1289000000.0,834000000.0,937000000.0,882000000.0
Net Tangible Assets,1366000000.0,1189000000.0,1579000000.0,1423000000.0
Capital Lease Obligations,529000000.0,506000000.0,514000000.0,333000000.0
Common Stock Equity,2007000000.0,1803000000.0,1799000000.0,1660000000.0
Total Capitalization,3210000000.0,2565000000.0,2199000000.0,1986000000.0
Total Equity Gross Minority Interest,2053000000.0,1838000000.0,1825000000.0,1687000000.0
Minority Interest,46000000.0,35000000.0,26000000.0,27000000.0
Stockholders Equity,2007000000.0,1803000000.0,1799000000.0,1660000000.0
Retained Earnings,498000000.0,414000000.0,365000000.0,354000000.0
Additional Paid In Capital,1263000000.0,1263000000.0,1263000000.0,1263000000.0
Capital Stock,11000000.0,11000000.0,11000000.0,11000000.0
Common Stock,11000000.0,11000000.0,11000000.0,11000000.0
Total Liabilities Net Minority Interest,3046000000.0,3014000000.0,2531000000.0,1732000000.0
Total Non Current Liabilities Net Minority Interest,1671000000.0,1232000000.0,880000000.0,641000000.0
Other Non Current Liabilities,94000000.0,,1000000.0,
Non Current Pension And Other Postretirement Benefit Plans,12000000.0,15000000.0,16000000.0,20000000.0
Non Current Deferred Taxes Liabilities,19000000.0,13000000.0,14000000.0,18000000.0
Long Term Debt And Capital Lease Obligation,1640000000.0,1204000000.0,849000000.0,603000000.0
Long Term Capital Lease Obligation,437000000.0,442000000.0,449000000.0,277000000.0
Long Term Debt,1203000000.0,762000000.0,400000000.0,326000000.0
Current Liabilities,1375000000.0,1782000000.0,1651000000.0,1091000000.0
Other Current Liabilities,98000000.0,103000000.0,81000000.0,63000000.0
Current Debt And Capital Lease Obligation,94000000.0,462000000.0,512000000.0,277000000.0
Current Capital Lease Obligation,92000000.0,64000000.0,65000000.0,56000000.0
Current Debt,2000000.0,398000000.0,447000000.0,221000000.0
Pensionand Other Post Retirement Benefit Plans Current,39000000.0,37000000.0,30000000.0,29000000.0
Current Provisions,,2000000.0,11000000.0,
Payables,947000000.0,964000000.0,886000000.0,585000000.0
Total Tax Payable,38000000.0,46000000.0,59000000.0,22000000.0
Accounts Payable,909000000.0,918000000.0,827000000.0,563000000.0
Total Assets,5099000000.0,4852000000.0,4356000000.0,3419000000.0
Total Non Current Assets,2435000000.0,2236000000.0,1768000000.0,1446000000.0
Non Current Deferred Taxes Assets,64000000.0,37000000.0,22000000.0,16000000.0
Investmentin Financial Assets,71000000.0,,,
Long Term Equity Investment,66000000.0,53000000.0,65000000.0,59000000.0
Goodwill And Other Intangible Assets,641000000.0,614000000.0,220000000.0,237000000.0
Other Intangible Assets,47000000.0,46000000.0,2000000.0,3000000.0
Goodwill,594000000.0,568000000.0,218000000.0,234000000.0
Net PPE,1659000000.0,1529000000.0,1459000000.0,1130000000.0
Accumulated Depreciation,-1318000000.0,-1099000000.0,-1042000000.0,-862000000.0
Gross PPE,2977000000.0,2628000000.0,2501000000.0,1992000000.0
Construction In Progress,161000000.0,116000000.0,339000000.0,128000000.0
Other Properties,44000000.0,41000000.0,40000000.0,36000000.0
Machinery Furniture Equipment,1516000000.0,1308000000.0,1198000000.0,1138000000.0
Buildings And Improvements,740000000.0,673000000.0,656000000.0,432000000.0
Land And Improvements,516000000.0,490000000.0,268000000.0,258000000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,2664000000.0,2616000000.0,2588000000.0,1973000000.0
Prepaid Assets,51000000.0,26000000.0,23000000.0,26000000.0
Inventory,1174000000.0,1053000000.0,959000000.0,875000000.0
Finished Goods,841000000.0,720000000.0,690000000.0,636000000.0
Work In Process,231000000.0,232000000.0,189000000.0,153000000.0
Raw Materials,102000000.0,101000000.0,80000000.0,86000000.0
Other Receivables,55000000.0,114000000.0,119000000.0,39000000.0
Taxes Receivable,95000000.0,110000000.0,61000000.0,47000000.0
Accounts Receivable,939000000.0,973000000.0,975000000.0,744000000.0
Allowance For Doubtful Accounts Receivable,-2000000.0,-2000000.0,-5000000.0,-5000000.0
Gross Accounts Receivable,941000000.0,975000000.0,980000000.0,749000000.0
Cash Cash Equivalents And Short Term Investments,350000000.0,340000000.0,451000000.0,242000000.0
Cash And Cash Equivalents,350000000.0,340000000.0,451000000.0,242000000.0
Cash Equivalents,350000000.0,,,
Cash Financial,350000000.0,340000000.0,451000000.0,242000000.0
