,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Ordinary Shares Number,21500000.0,21500000.0,21500000.0,21500000.0,
Share Issued,21500000.0,21500000.0,21500000.0,21500000.0,
Net Debt,425868000.0,432404000.0,215778000.0,,
Total Debt,511789000.0,505763000.0,296530000.0,251615000.0,
Tangible Book Value,2655097000.0,2055073000.0,1639067000.0,1349124000.0,
Invested Capital,3217111000.0,2612234000.0,2012064000.0,1682306000.0,
Net Tangible Assets,2655097000.0,2055073000.0,1639067000.0,1349124000.0,
Common Stock Equity,2772680000.0,2160914000.0,1738600000.0,1430691000.0,
Total Capitalization,3217111000.0,2612234000.0,2012064000.0,1682306000.0,
Total Equity Gross Minority Interest,2772680000.0,2160914000.0,1738600000.0,1430691000.0,
Stockholders Equity,2772680000.0,2160914000.0,1738600000.0,1430691000.0,
Other Equity Interest,250000000.0,250000000.0,200000000.0,200000000.0,
Retained Earnings,2412986000.0,1801442000.0,1428030000.0,1050826000.0,
Additional Paid In Capital,,,,0.0,0.0
Capital Stock,107500000.0,107500000.0,107500000.0,107500000.0,
Common Stock,107500000.0,107500000.0,107500000.0,107500000.0,
Total Liabilities Net Minority Interest,22296925000.0,21785844000.0,16637857000.0,11960125000.0,
Derivative Product Liabilities,21954000.0,227708000.0,25675000.0,23452000.0,
Long Term Debt And Capital Lease Obligation,511789000.0,505763000.0,296530000.0,251615000.0,
Payables,331341000.0,236710000.0,79257000.0,64195000.0,
Total Tax Payable,81557000.0,117849000.0,48333000.0,36089000.0,
Accounts Payable,249784000.0,118861000.0,30924000.0,28106000.0,
Total Assets,25069605000.0,23946758000.0,18376457000.0,13390816000.0,
Investments And Advances,1970182000.0,3638296000.0,1848566000.0,317250000.0,
Investmentin Financial Assets,1970182000.0,3638296000.0,1848566000.0,316909000.0,
Financial Assets Designatedas Fair Value Through Profitor Loss Total,117309000.0,144000.0,154000.0,257000.0,
Long Term Equity Investment,,,371000.0,341000.0,316000.0
Investmentsin Subsidiariesat Cost,,,371000.0,341000.0,316000.0
Goodwill And Other Intangible Assets,117583000.0,105841000.0,99533000.0,81567000.0,
Other Intangible Assets,97572000.0,93088000.0,86780000.0,71365000.0,
Goodwill,20011000.0,12753000.0,12753000.0,10202000.0,
Net PPE,71370000.0,60015000.0,27620000.0,2699000.0,
Accumulated Depreciation,-54152000.0,-41909000.0,-29064000.0,-10072000.0,
Gross PPE,125522000.0,101924000.0,56684000.0,12771000.0,
Other Properties,125522000.0,101924000.0,56684000.0,12771000.0,
Prepaid Assets,85946000.0,57808000.0,35277000.0,40905000.0,
Receivables,4115000.0,34547000.0,3989000.0,12186000.0,
Taxes Receivable,67556000.0,11183000.0,8712000.0,,0.0
Cash And Cash Equivalents,18563000.0,18916000.0,57686000.0,1270092000.0,
Cash Financial,18563000.0,18916000.0,57686000.0,1270092000.0,
Cash Cash Equivalents And Federal Funds Sold,18563000.0,18916000.0,57686000.0,1270092000.0,
