,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,,0.0,,,
Ordinary Shares Number,,11820778.0,8219071.0,7758717.0,5380776.0
Share Issued,,11820778.0,8219071.0,7758717.0,5380776.0
Total Debt,,,0.0,179309.0,182692.0
Tangible Book Value,427094.0,1283674.0,1732180.0,1555214.0,
Invested Capital,688290.0,1469802.0,2031132.0,2427594.0,
Working Capital,-75465.0,299326.0,630184.0,1615597.0,
Net Tangible Assets,427094.0,1283674.0,1732180.0,1555214.0,
Common Stock Equity,688290.0,1469802.0,2031132.0,2248285.0,
Total Capitalization,688290.0,1469802.0,2031132.0,2388472.0,
Total Equity Gross Minority Interest,775015.0,1494532.0,2162676.0,2543638.0,
Minority Interest,86725.0,24730.0,131544.0,295353.0,
Stockholders Equity,688290.0,1469802.0,2031132.0,2248285.0,
Other Equity Interest,354958.0,,,,884093.0
Retained Earnings,,-5548740.0,-4134007.0,-3767540.0,-2841105.0
Additional Paid In Capital,,6724982.0,4935626.0,4885069.0,3723842.0
Capital Stock,333332.0,131420.0,1140606.0,1076720.0,
Common Stock,333332.0,131420.0,1140606.0,1076720.0,
Total Liabilities Net Minority Interest,2415785.0,2063381.0,552419.0,1766146.0,
Total Non Current Liabilities Net Minority Interest,1442192.0,1380137.0,21718.0,325620.0,
Other Non Current Liabilities,1442192.0,1380137.0,21718.0,185433.0,
Long Term Debt And Capital Lease Obligation,,,0.0,140187.0,169405.0
Long Term Debt,,,0.0,140187.0,169405.0
Current Liabilities,973593.0,683244.0,530701.0,1440526.0,
Other Current Liabilities,879062.0,160015.0,234107.0,878324.0,
Current Debt And Capital Lease Obligation,,,0.0,39122.0,13287.0
Current Debt,,,0.0,39122.0,13287.0
Payables,94531.0,208043.0,57233.0,299617.0,
Other Payable,,90528.0,,4468.0,54165.0
Total Tax Payable,,0.0,5010.0,0.0,
Accounts Payable,94531.0,117515.0,52223.0,295149.0,
Total Assets,3190800.0,3557913.0,2715095.0,4309784.0,
Total Non Current Assets,2292673.0,2575343.0,1554210.0,1253661.0,
Other Non Current Assets,,772044.0,,47484.0,
Investmentin Financial Assets,,218899.0,133071.0,85463.0,86959.0
Available For Sale Securities,,218899.0,133071.0,85463.0,86959.0
Long Term Equity Investment,584619.0,765517.0,1001774.0,158831.0,
Investments In Other Ventures Under Equity Method,8381.0,,,,
Investmentsin Associatesat Cost,576238.0,,,,
Goodwill And Other Intangible Assets,261196.0,186128.0,298952.0,693071.0,
Other Intangible Assets,,,,13708.0,13178.0
Goodwill,261196.0,186128.0,298952.0,679363.0,
Net PPE,39992.0,69824.0,89854.0,266385.0,
Accumulated Depreciation,,-167683.0,-162542.0,-330659.0,-136139.0
Gross PPE,,237507.0,252396.0,597044.0,257355.0
Other Properties,,18145.0,19581.0,330253.0,224905.0
Machinery Furniture Equipment,,219362.0,232815.0,266791.0,32450.0
Current Assets,898128.0,982570.0,1160885.0,3056123.0,
Other Current Assets,,-1.0,,,
Prepaid Assets,,17993.0,21848.0,29810.0,6590.0
Inventory,0.0,15331.0,43663.0,90782.0,
Finished Goods,,15331.0,43663.0,90782.0,67332.0
Other Receivables,205821.0,110839.0,177292.0,449851.0,
Taxes Receivable,,97819.0,86485.0,3171.0,0.0
Accounts Receivable,15651.0,35784.0,124514.0,162291.0,
Cash Cash Equivalents And Short Term Investments,676656.0,704805.0,707083.0,2320218.0,
Cash And Cash Equivalents,676656.0,704805.0,707083.0,2320218.0,
Cash Financial,,704805.0,707083.0,2320218.0,527490.0
