,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Treasury Shares Number,475000.0,475000.0,475000.0,571255.0
Ordinary Shares Number,572917552.0,572917552.0,572917552.0,459080593.0
Share Issued,573392552.0,573392552.0,573392552.0,459651848.0
Net Debt,33923000000.0,33938000000.0,35844000000.0,11584000000.0
Total Debt,46066000000.0,46549000000.0,47221000000.0,19863000000.0
Tangible Book Value,-21234000000.0,-23198000000.0,-24333000000.0,-6147000000.0
Invested Capital,84026000000.0,78575000000.0,78591000000.0,37185000000.0
Working Capital,8015000000.0,1056000000.0,10141000000.0,1634000000.0
Net Tangible Assets,-21234000000.0,-23198000000.0,-24333000000.0,-6147000000.0
Capital Lease Obligations,4716000000.0,4669000000.0,5054000000.0,3470000000.0
Common Stock Equity,42676000000.0,36695000000.0,36424000000.0,20792000000.0
Total Capitalization,79093000000.0,67779000000.0,77181000000.0,32824000000.0
Total Equity Gross Minority Interest,42680000000.0,36698000000.0,36438000000.0,20800000000.0
Minority Interest,4000000.0,3000000.0,14000000.0,8000000.0
Stockholders Equity,42676000000.0,36695000000.0,36424000000.0,20792000000.0
Retained Earnings,21341000000.0,18151000000.0,18340000000.0,14830000000.0
Additional Paid In Capital,16667000000.0,16667000000.0,16667000000.0,7363000000.0
Capital Stock,573000000.0,573000000.0,573000000.0,365000000.0
Common Stock,573000000.0,573000000.0,573000000.0,365000000.0
Total Liabilities Net Minority Interest,80908000000.0,79694000000.0,79068000000.0,42563000000.0
Total Non Current Liabilities Net Minority Interest,44420000000.0,39060000000.0,49338000000.0,17328000000.0
Other Non Current Liabilities,61000000.0,69000000.0,131000000.0,95000000.0
Derivative Product Liabilities,410000000.0,603000000.0,1027000000.0,175000000.0
Non Current Pension And Other Postretirement Benefit Plans,1198000000.0,1055000000.0,1037000000.0,1071000000.0
Non Current Deferred Taxes Liabilities,2084000000.0,2034000000.0,1934000000.0,661000000.0
Long Term Debt And Capital Lease Obligation,39675000000.0,34420000000.0,44315000000.0,14605000000.0
Long Term Capital Lease Obligation,3258000000.0,3336000000.0,3558000000.0,2573000000.0
Long Term Debt,36417000000.0,31084000000.0,40757000000.0,12032000000.0
Long Term Provisions,992000000.0,879000000.0,894000000.0,721000000.0
Current Liabilities,36488000000.0,40634000000.0,29730000000.0,25235000000.0
Other Current Liabilities,1085000000.0,1036000000.0,931000000.0,851000000.0
Current Debt And Capital Lease Obligation,6391000000.0,12129000000.0,2906000000.0,5258000000.0
Current Capital Lease Obligation,1458000000.0,1333000000.0,1496000000.0,897000000.0
Current Debt,4933000000.0,10796000000.0,1410000000.0,4361000000.0
Pensionand Other Post Retirement Benefit Plans Current,12332000000.0,11231000000.0,11225000000.0,9491000000.0
Current Provisions,2320000000.0,1927000000.0,1917000000.0,1924000000.0
Payables,9052000000.0,9184000000.0,8333000000.0,5120000000.0
Other Payable,585000000.0,593000000.0,336000000.0,183000000.0
Total Tax Payable,3461000000.0,3464000000.0,3177000000.0,2909000000.0
Accounts Payable,5006000000.0,5127000000.0,4820000000.0,2028000000.0
Total Assets,123588000000.0,116392000000.0,115506000000.0,63363000000.0
Total Non Current Assets,79085000000.0,74702000000.0,75635000000.0,36494000000.0
Non Current Deferred Taxes Assets,2031000000.0,1968000000.0,1670000000.0,1068000000.0
Financial Assets,353000000.0,387000000.0,0.0,49000000.0
Investmentin Financial Assets,936000000.0,1126000000.0,1285000000.0,445000000.0
Available For Sale Securities,936000000.0,1126000000.0,1285000000.0,445000000.0
Long Term Equity Investment,380000000.0,354000000.0,394000000.0,338000000.0
Investmentsin Associatesat Cost,380000000.0,354000000.0,394000000.0,338000000.0
Goodwill And Other Intangible Assets,63910000000.0,59893000000.0,60757000000.0,26939000000.0
Other Intangible Assets,9015000000.0,8977000000.0,9736000000.0,3566000000.0
Goodwill,54895000000.0,50916000000.0,51021000000.0,23373000000.0
Net PPE,8833000000.0,8643000000.0,9063000000.0,6830000000.0
Accumulated Depreciation,-14926000000.0,-13699000000.0,-13684000000.0,-11111000000.0
Gross PPE,23759000000.0,22342000000.0,22747000000.0,17941000000.0
Other Properties,22000000.0,20000000.0,24000000.0,17000000.0
Machinery Furniture Equipment,19861000000.0,18109000000.0,17876000000.0,14598000000.0
Buildings And Improvements,3876000000.0,4213000000.0,4847000000.0,3326000000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,44503000000.0,41690000000.0,39871000000.0,26869000000.0
Other Current Assets,141000000.0,154000000.0,135000000.0,127000000.0
Hedging Assets Current,48000000.0,163000000.0,42000000.0,76000000.0
Prepaid Assets,2591000000.0,2657000000.0,2929000000.0,1398000000.0
Inventory,1699000000.0,1443000000.0,1625000000.0,492000000.0
Raw Materials,1699000000.0,1443000000.0,1625000000.0,492000000.0
Other Receivables,8104000000.0,7705000000.0,6924000000.0,3962000000.0
Taxes Receivable,1465000000.0,893000000.0,1010000000.0,759000000.0
Accounts Receivable,23028000000.0,20733000000.0,20883000000.0,15246000000.0
Allowance For Doubtful Accounts Receivable,-1860000000.0,-1931000000.0,-1478000000.0,-843000000.0
Gross Accounts Receivable,24888000000.0,22664000000.0,22361000000.0,16089000000.0
Cash Cash Equivalents And Short Term Investments,7427000000.0,7942000000.0,6323000000.0,4809000000.0
Cash And Cash Equivalents,7427000000.0,7942000000.0,6323000000.0,4809000000.0
Cash Equivalents,4243000000.0,5081000000.0,3536000000.0,2477000000.0
Cash Financial,3184000000.0,2861000000.0,2787000000.0,2332000000.0
