,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Ordinary Shares Number,78066406.0,5326876.0,5326876.0,5326876.0,
Share Issued,78066406.0,5326876.0,5326876.0,5326876.0,
Total Debt,800000.0,1300000.0,3252000.0,1282000.0,
Tangible Book Value,4198000000.0,3565800000.0,333959000.0,434039000.0,
Invested Capital,4198000000.0,3565800000.0,333959000.0,434039000.0,
Working Capital,1006200000.0,436200000.0,332611000.0,432470000.0,
Net Tangible Assets,4198000000.0,3565800000.0,333959000.0,434039000.0,
Capital Lease Obligations,800000.0,1300000.0,3252000.0,1282000.0,
Common Stock Equity,4198000000.0,3565800000.0,333959000.0,434039000.0,
Total Capitalization,4198000000.0,3565800000.0,333959000.0,434039000.0,
Total Equity Gross Minority Interest,4198000000.0,3565800000.0,333959000.0,434039000.0,
Stockholders Equity,4198000000.0,3565800000.0,333959000.0,434039000.0,
Retained Earnings,-1453700000.0,-1225800000.0,-540381000.0,-440048000.0,
Additional Paid In Capital,5495600000.0,4791000000.0,863686000.0,863433000.0,
Capital Stock,156100000.0,600000.0,10654000.0,10654000.0,
Common Stock,156100000.0,600000.0,10654000.0,10654000.0,
Total Liabilities Net Minority Interest,25300000.0,17500000.0,17377000.0,11157000.0,
Total Non Current Liabilities Net Minority Interest,6800000.0,6300000.0,2642000.0,591000.0,
Other Non Current Liabilities,1500000.0,-100000.0,,,
Non Current Deferred Taxes Liabilities,4900000.0,5500000.0,,,
Long Term Debt And Capital Lease Obligation,400000.0,900000.0,2626000.0,475000.0,
Long Term Capital Lease Obligation,400000.0,900000.0,2626000.0,475000.0,
Long Term Provisions,,,16000.0,116000.0,
Current Liabilities,18500000.0,11200000.0,14735000.0,10566000.0,
Other Current Liabilities,11500000.0,100000.0,689000.0,1693000.0,
Current Debt And Capital Lease Obligation,400000.0,400000.0,626000.0,807000.0,
Current Capital Lease Obligation,400000.0,400000.0,626000.0,807000.0,
Pensionand Other Post Retirement Benefit Plans Current,1600000.0,900000.0,,,
Payables,700000.0,8200000.0,6561000.0,4497000.0,
Other Payable,,7400000.0,,,
Total Tax Payable,100000.0,0.0,0.0,6000.0,
Accounts Payable,600000.0,800000.0,6561000.0,4497000.0,
Total Assets,4223300000.0,3583300000.0,351336000.0,445196000.0,
Total Non Current Assets,3198500000.0,3135900000.0,3990000.0,2160000.0,
Other Non Current Assets,-100000.0,,,,
Non Current Deferred Taxes Assets,500000.0,800000.0,,,
Investmentin Financial Assets,3071800000.0,2803000000.0,1000.0,1000.0,
Available For Sale Securities,100000.0,100000.0,,1000.0,
Financial Assets Designatedas Fair Value Through Profitor Loss Total,3071700000.0,2802900000.0,1000.0,1000.0,
Net PPE,1000000.0,1600000.0,3989000.0,2159000.0,
Accumulated Depreciation,-800000.0,-600000.0,-1584000.0,-1399000.0,
Gross PPE,1800000.0,2200000.0,5573000.0,2159000.0,
Other Properties,1000000.0,1000000.0,2038000.0,2159000.0,
Buildings And Improvements,800000.0,1200000.0,3535000.0,1520000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,1024700000.0,447400000.0,347346000.0,443036000.0,
Other Current Assets,-100000.0,100000.0,,,
Prepaid Assets,100000.0,800000.0,126000.0,2000.0,
Other Receivables,146900000.0,112000000.0,2161000.0,14587000.0,
Taxes Receivable,11800000.0,4400000.0,128000.0,164000.0,
Accounts Receivable,800000.0,100000.0,0.0,0.0,
Allowance For Doubtful Accounts Receivable,,0.0,0.0,0.0,0.0
Gross Accounts Receivable,,0.0,0.0,0.0,0.0
Cash Cash Equivalents And Short Term Investments,865100000.0,330000000.0,344931000.0,428449000.0,
Cash And Cash Equivalents,865100000.0,330000000.0,344931000.0,428449000.0,
Cash Equivalents,311900000.0,0.0,,,
Cash Financial,553200000.0,330000000.0,344931000.0,428449000.0,
