,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,,0.0,,,
Ordinary Shares Number,52632803.0,52632803.0,52632803.0,52632803.0,
Share Issued,52632803.0,52632803.0,52632803.0,52632803.0,
Total Debt,13151000.0,12989000.0,15795000.0,6895000.0,
Tangible Book Value,184937000.0,173030000.0,140884000.0,145140000.0,
Invested Capital,296248000.0,284979000.0,253571000.0,256401000.0,
Working Capital,163797000.0,154424000.0,121698000.0,138968000.0,
Net Tangible Assets,184937000.0,173030000.0,140884000.0,145140000.0,
Capital Lease Obligations,13151000.0,12989000.0,15795000.0,6895000.0,
Common Stock Equity,296248000.0,284979000.0,253571000.0,256401000.0,
Total Capitalization,296248000.0,284979000.0,253571000.0,256401000.0,
Total Equity Gross Minority Interest,296248000.0,284979000.0,253571000.0,256401000.0,
Stockholders Equity,296248000.0,284979000.0,253571000.0,256401000.0,
Retained Earnings,231191000.0,219922000.0,188514000.0,191344000.0,
Additional Paid In Capital,44004000.0,44004000.0,44004000.0,44004000.0,
Capital Stock,21053000.0,21053000.0,21053000.0,21053000.0,
Common Stock,21053000.0,21053000.0,21053000.0,21053000.0,
Total Liabilities Net Minority Interest,154611000.0,174434000.0,180278000.0,171630000.0,
Total Non Current Liabilities Net Minority Interest,14170000.0,25052000.0,35356000.0,7863000.0,
Other Non Current Liabilities,11011000.0,19806000.0,30129000.0,2509000.0,
Non Current Deferred Taxes Liabilities,838000.0,1724000.0,1933000.0,1266000.0,
Long Term Debt And Capital Lease Obligation,,19806000.0,30129000.0,2509000.0,2608000.0
Long Term Capital Lease Obligation,,19806000.0,30129000.0,2509000.0,2608000.0
Long Term Provisions,2321000.0,3522000.0,3294000.0,4088000.0,
Current Liabilities,140441000.0,149382000.0,144922000.0,163767000.0,
Other Current Liabilities,27488000.0,29500000.0,24293000.0,26839000.0,
Current Debt And Capital Lease Obligation,13151000.0,12989000.0,15795000.0,6895000.0,
Current Capital Lease Obligation,13151000.0,12989000.0,15795000.0,6895000.0,
Pensionand Other Post Retirement Benefit Plans Current,29630000.0,29283000.0,27180000.0,29200000.0,
Current Provisions,,1274000.0,2800000.0,,4909000.0
Payables,34055000.0,31555000.0,41607000.0,58728000.0,
Total Tax Payable,,,0.0,9460000.0,0.0
Accounts Payable,34055000.0,31555000.0,41607000.0,49268000.0,
Total Assets,450859000.0,459413000.0,433849000.0,428031000.0,
Total Non Current Assets,146621000.0,155607000.0,167229000.0,125296000.0,
Non Current Deferred Taxes Assets,0.0,0.0,0.0,0.0,
Goodwill And Other Intangible Assets,111311000.0,111949000.0,112687000.0,111261000.0,
Other Intangible Assets,2049000.0,2687000.0,3425000.0,1999000.0,
Goodwill,109262000.0,109262000.0,109262000.0,109262000.0,
Net PPE,33450000.0,40390000.0,51274000.0,10767000.0,
Accumulated Depreciation,-23587000.0,-21358000.0,-20026000.0,-22052000.0,
Gross PPE,57037000.0,61748000.0,71300000.0,32819000.0,
Other Properties,26990000.0,35672000.0,45924000.0,9404000.0,
Machinery Furniture Equipment,30047000.0,26076000.0,25376000.0,23415000.0,
Buildings And Improvements,,,,9404000.0,25294000.0
Properties,,,,0.0,0.0
Current Assets,304238000.0,303806000.0,266620000.0,302735000.0,
Prepaid Assets,,,25492000.0,33776000.0,
Inventory,58000.0,1553000.0,680000.0,408000.0,
Other Receivables,41194000.0,36503000.0,34512000.0,52716000.0,
Taxes Receivable,18518000.0,15682000.0,13375000.0,0.0,
Accounts Receivable,109040000.0,142170000.0,101051000.0,85224000.0,
Allowance For Doubtful Accounts Receivable,,,0.0,0.0,-75000.0
Gross Accounts Receivable,,,101051000.0,85224000.0,83404000.0
Cash Cash Equivalents And Short Term Investments,135428000.0,107898000.0,117002000.0,130611000.0,
Cash And Cash Equivalents,135428000.0,107898000.0,117002000.0,130611000.0,
Cash Financial,135428000.0,107898000.0,117002000.0,130611000.0,
