,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,2514653.0,4208782.0,3622782.0,1433782.0,
Ordinary Shares Number,68485347.0,71071047.0,71657047.0,73846047.0,
Share Issued,71000000.0,75279829.0,75279829.0,75279829.0,
Net Debt,1858000000.0,3152000000.0,2078000000.0,2366000000.0,
Total Debt,17346000000.0,15617000000.0,12148000000.0,10570000000.0,
Tangible Book Value,2522000000.0,1988000000.0,3368000000.0,1732000000.0,
Invested Capital,24289000000.0,23441000000.0,20746000000.0,17584000000.0,
Working Capital,1913000000.0,2471000000.0,759000000.0,1554000000.0,
Net Tangible Assets,2522000000.0,1988000000.0,3368000000.0,1732000000.0,
Capital Lease Obligations,6687000000.0,4854000000.0,3866000000.0,3049000000.0,
Common Stock Equity,13630000000.0,12678000000.0,12464000000.0,10063000000.0,
Total Capitalization,20457000000.0,19507000000.0,16732000000.0,15701000000.0,
Total Equity Gross Minority Interest,13630000000.0,12678000000.0,12464000000.0,10063000000.0,
Minority Interest,,,,0.0,1000000.0
Stockholders Equity,13630000000.0,12678000000.0,12464000000.0,10063000000.0,
Retained Earnings,6633000000.0,5884000000.0,5372000000.0,4199000000.0,
Additional Paid In Capital,4594000000.0,4594000000.0,4594000000.0,4594000000.0,
Capital Stock,376000000.0,376000000.0,376000000.0,376000000.0,
Common Stock,376000000.0,376000000.0,376000000.0,376000000.0,
Total Liabilities Net Minority Interest,26731000000.0,23502000000.0,19316000000.0,17165000000.0,
Total Non Current Liabilities Net Minority Interest,13976000000.0,12911000000.0,9083000000.0,9839000000.0,
Other Non Current Liabilities,1000000.0,2000000.0,162000000.0,126000000.0,
Derivative Product Liabilities,198000000.0,188000000.0,3000000.0,-2000000.0,
Non Current Pension And Other Postretirement Benefit Plans,611000000.0,629000000.0,560000000.0,724000000.0,
Non Current Deferred Revenue,344000000.0,221000000.0,162000000.0,126000000.0,
Non Current Deferred Taxes Liabilities,363000000.0,515000000.0,487000000.0,436000000.0,
Long Term Debt And Capital Lease Obligation,11594000000.0,10632000000.0,7255000000.0,7986000000.0,
Long Term Capital Lease Obligation,4767000000.0,3803000000.0,2987000000.0,2348000000.0,
Long Term Debt,6827000000.0,6829000000.0,4268000000.0,5638000000.0,
Long Term Provisions,865000000.0,724000000.0,616000000.0,569000000.0,
Current Liabilities,12755000000.0,10591000000.0,10233000000.0,7326000000.0,
Other Current Liabilities,261000000.0,156000000.0,176000000.0,162000000.0,
Current Debt And Capital Lease Obligation,5752000000.0,4985000000.0,4893000000.0,2584000000.0,
Current Capital Lease Obligation,1920000000.0,1051000000.0,879000000.0,701000000.0,
Current Debt,3832000000.0,3934000000.0,4014000000.0,1883000000.0,
Current Provisions,519000000.0,343000000.0,380000000.0,276000000.0,
Payables,1819000000.0,1416000000.0,1353000000.0,1193000000.0,
Other Payable,74000000.0,53000000.0,17000000.0,8000000.0,
Total Tax Payable,895000000.0,503000000.0,477000000.0,498000000.0,
Accounts Payable,850000000.0,860000000.0,859000000.0,687000000.0,
Total Assets,40361000000.0,36180000000.0,31780000000.0,27228000000.0,
Total Non Current Assets,25693000000.0,23119000000.0,20788000000.0,18349000000.0,
Other Non Current Assets,-1000000.0,1000000.0,2000000.0,,
Defined Pension Benefit,257000000.0,258000000.0,245000000.0,225000000.0,
Non Current Deferred Taxes Assets,459000000.0,360000000.0,388000000.0,449000000.0,
Investmentin Financial Assets,43000000.0,231000000.0,557000000.0,466000000.0,
Goodwill And Other Intangible Assets,11108000000.0,10690000000.0,9096000000.0,8331000000.0,
Other Intangible Assets,1491000000.0,1656000000.0,1021000000.0,1146000000.0,
Goodwill,9617000000.0,9034000000.0,8075000000.0,7185000000.0,
Net PPE,12981000000.0,10901000000.0,9919000000.0,8441000000.0,
Accumulated Depreciation,-18169000000.0,-16553000000.0,-18580000000.0,-14902000000.0,
Gross PPE,31150000000.0,27454000000.0,28499000000.0,23343000000.0,
Other Properties,3035000000.0,2309000000.0,2320000000.0,1444000000.0,
Machinery Furniture Equipment,21595000000.0,19090000000.0,20514000000.0,17304000000.0,
Buildings And Improvements,6520000000.0,6055000000.0,5665000000.0,4595000000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,14668000000.0,13062000000.0,10992000000.0,8880000000.0,
Other Current Assets,-2000000.0,,-2000000.0,,
Prepaid Assets,1098000000.0,960000000.0,851000000.0,504000000.0,
Inventory,421000000.0,509000000.0,94000000.0,,
Finished Goods,413000000.0,496000000.0,84000000.0,,
Work In Process,8000000.0,13000000.0,10000000.0,,
Other Receivables,323000000.0,322000000.0,215000000.0,259000000.0,
Taxes Receivable,146000000.0,184000000.0,303000000.0,263000000.0,
Accounts Receivable,3516000000.0,3378000000.0,3311000000.0,2686000000.0,
Allowance For Doubtful Accounts Receivable,-123000000.0,-37000000.0,-120000000.0,-113000000.0,
Gross Accounts Receivable,3639000000.0,3415000000.0,3430000000.0,2798000000.0,
Cash Cash Equivalents And Short Term Investments,9164000000.0,7709000000.0,6218000000.0,5168000000.0,
Other Short Term Investments,363000000.0,98000000.0,14000000.0,13000000.0,
Cash And Cash Equivalents,8801000000.0,7611000000.0,6204000000.0,5155000000.0,
Cash Equivalents,,,,2009000000.0,2056000000.0
Cash Financial,8801000000.0,7611000000.0,6204000000.0,5155000000.0,
