,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Ordinary Shares Number,13251653.0,13251653.0,13251653.0,13251653.0,
Share Issued,13251653.0,13251653.0,13251653.0,13251653.0,
Net Debt,19427000.0,35102000.0,36321000.0,20934000.0,
Total Debt,38638000.0,54724000.0,43984000.0,31736000.0,
Tangible Book Value,26388000.0,13223000.0,9823000.0,15093000.0,
Invested Capital,88667000.0,93900000.0,95676000.0,89346000.0,
Working Capital,-5444000.0,-14124000.0,-10915000.0,315000.0,
Net Tangible Assets,26388000.0,13223000.0,9823000.0,15093000.0,
Capital Lease Obligations,18377000.0,19258000.0,6433000.0,8461000.0,
Common Stock Equity,68406000.0,58434000.0,58125000.0,66071000.0,
Total Capitalization,68511000.0,63269000.0,68190000.0,81427000.0,
Total Equity Gross Minority Interest,68406000.0,58434000.0,58125000.0,66071000.0,
Stockholders Equity,68406000.0,58434000.0,58125000.0,66071000.0,
Other Equity Interest,-4817000.0,-14789000.0,-15098000.0,-6967000.0,
Retained Earnings,9639000.0,,,,
Additional Paid In Capital,70573000.0,70573000.0,70573000.0,70388000.0,
Capital Stock,2650000.0,2650000.0,2650000.0,2650000.0,
Common Stock,2650000.0,2650000.0,2650000.0,2650000.0,
Total Liabilities Net Minority Interest,102054000.0,107322000.0,86671000.0,79952000.0,
Total Non Current Liabilities Net Minority Interest,14599000.0,19950000.0,14365000.0,21790000.0,
Other Non Current Liabilities,1000.0,,1000.0,,1000.0
Long Term Debt And Capital Lease Obligation,12661000.0,18751000.0,14365000.0,21790000.0,
Long Term Capital Lease Obligation,12556000.0,13916000.0,4300000.0,6434000.0,
Long Term Debt,105000.0,4835000.0,10065000.0,15356000.0,
Long Term Provisions,1938000.0,1199000.0,,,469000.0
Current Liabilities,87455000.0,87372000.0,72306000.0,58162000.0,
Other Current Liabilities,4575000.0,4127000.0,2933000.0,2944000.0,
Current Debt And Capital Lease Obligation,25977000.0,35973000.0,29619000.0,9946000.0,
Current Capital Lease Obligation,5821000.0,5342000.0,2133000.0,2027000.0,
Current Debt,20156000.0,30631000.0,27486000.0,7919000.0,
Pensionand Other Post Retirement Benefit Plans Current,8215000.0,7842000.0,5950000.0,7857000.0,
Payables,45394000.0,37194000.0,31717000.0,31912000.0,
Other Payable,1370000.0,1012000.0,317000.0,239000.0,
Total Tax Payable,,,,711000.0,1143000.0
Accounts Payable,44024000.0,36182000.0,31400000.0,31673000.0,
Total Assets,170460000.0,165756000.0,144796000.0,146023000.0,
Total Non Current Assets,88449000.0,92507000.0,83405000.0,87546000.0,
Other Non Current Assets,-2000.0,-1071000.0,-1000.0,,1000.0
Non Current Deferred Taxes Assets,1727000.0,3145000.0,4131000.0,3324000.0,
Goodwill And Other Intangible Assets,42018000.0,45211000.0,48302000.0,50978000.0,
Other Intangible Assets,42018000.0,45211000.0,48163000.0,50688000.0,
Goodwill,0.0,0.0,139000.0,290000.0,
Net PPE,44706000.0,44151000.0,30973000.0,33244000.0,
Accumulated Depreciation,-72833000.0,-63136000.0,-51554000.0,-43305000.0,
Gross PPE,117540000.0,107288000.0,82527000.0,76549000.0,
Construction In Progress,,0.0,0.0,2437000.0,
Other Properties,,,82527000.0,73612000.0,66711000.0
Machinery Furniture Equipment,115139000.0,105603000.0,82527000.0,73612000.0,
Buildings And Improvements,2401000.0,1685000.0,0.0,500000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,82011000.0,73248000.0,61391000.0,58477000.0,
Other Current Assets,-1000.0,-1000.0,-1000.0,,2000.0
Current Deferred Assets,,,,,740000.0
Prepaid Assets,3536000.0,3821000.0,2832000.0,4197000.0,
Inventory,35806000.0,35809000.0,30134000.0,24995000.0,
Finished Goods,35806000.0,35809000.0,30134000.0,24995000.0,
Other Receivables,2815000.0,2071000.0,1331000.0,2138000.0,
Taxes Receivable,52000.0,1972000.0,457000.0,2308000.0,
Accounts Receivable,38969000.0,29212000.0,25408000.0,22498000.0,
Cash Cash Equivalents And Short Term Investments,834000.0,364000.0,1230000.0,2341000.0,
Cash And Cash Equivalents,834000.0,364000.0,1230000.0,2341000.0,
Cash Financial,834000.0,364000.0,1230000.0,2341000.0,
