,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Treasury Shares Number,,0.0,550508.0,4061000.0
Ordinary Shares Number,413326315.0,413326315.0,413326315.0,415395315.0
Share Issued,413326315.0,413326315.0,413876823.0,419456315.0
Net Debt,3185000000.0,8472000000.0,11133000000.0,5019000000.0
Total Debt,13592000000.0,16208000000.0,18156000000.0,10802000000.0
Tangible Book Value,12353000000.0,7411000000.0,3965000000.0,6175000000.0
Invested Capital,52466000000.0,50640000000.0,50867000000.0,40471000000.0
Working Capital,10615000000.0,8473000000.0,9897000000.0,2864000000.0
Net Tangible Assets,12353000000.0,7411000000.0,3965000000.0,6175000000.0
Capital Lease Obligations,3038000000.0,2601000000.0,2671000000.0,2427000000.0
Common Stock Equity,41912000000.0,37033000000.0,35382000000.0,32096000000.0
Total Capitalization,51084000000.0,46862000000.0,48744000000.0,35155000000.0
Total Equity Gross Minority Interest,42281000000.0,37378000000.0,35704000000.0,32344000000.0
Minority Interest,369000000.0,345000000.0,322000000.0,248000000.0
Stockholders Equity,41912000000.0,37033000000.0,35382000000.0,32096000000.0
Other Equity Interest,-1000000.0,,,
Retained Earnings,39326000000.0,35056000000.0,31299000000.0,29937000000.0
Additional Paid In Capital,2770000000.0,2770000000.0,2770000000.0,2770000000.0
Capital Stock,1117000000.0,1117000000.0,1117000000.0,1117000000.0
Common Stock,1117000000.0,1117000000.0,1117000000.0,1117000000.0
Total Liabilities Net Minority Interest,46522000000.0,44910000000.0,45545000000.0,32017000000.0
Total Non Current Liabilities Net Minority Interest,15067000000.0,15154000000.0,18986000000.0,8732000000.0
Other Non Current Liabilities,-1000000.0,,,
Derivative Product Liabilities,320000000.0,53000000.0,140000000.0,63000000.0
Non Current Pension And Other Postretirement Benefit Plans,945000000.0,1090000000.0,1192000000.0,1907000000.0
Non Current Deferred Taxes Liabilities,2392000000.0,2372000000.0,2293000000.0,1838000000.0
Long Term Debt And Capital Lease Obligation,10977000000.0,11302000000.0,14911000000.0,4512000000.0
Long Term Capital Lease Obligation,1805000000.0,1473000000.0,1549000000.0,1453000000.0
Long Term Debt,9172000000.0,9829000000.0,13362000000.0,3059000000.0
Long Term Provisions,434000000.0,337000000.0,450000000.0,412000000.0
Current Liabilities,31455000000.0,29756000000.0,26559000000.0,23285000000.0
Other Current Liabilities,3582000000.0,3410000000.0,2971000000.0,2446000000.0
Current Debt And Capital Lease Obligation,2615000000.0,4906000000.0,3245000000.0,6290000000.0
Current Capital Lease Obligation,1233000000.0,1128000000.0,1122000000.0,974000000.0
Current Debt,1382000000.0,3778000000.0,2123000000.0,5316000000.0
Pensionand Other Post Retirement Benefit Plans Current,43000000.0,51000000.0,264000000.0,175000000.0
Current Provisions,1858000000.0,1757000000.0,2164000000.0,1811000000.0
Payables,7150000000.0,6209000000.0,6097000000.0,4710000000.0
