,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Treasury Shares Number,7950.0,0.0,,
Ordinary Shares Number,8448104.0,8448104.0,8448104.0,8448104.0
Share Issued,8456054.0,8448104.0,8448104.0,8448104.0
Net Debt,96100000.0,85200000.0,42900000.0,26700000.0
Total Debt,188700000.0,182600000.0,150700000.0,120700000.0
Tangible Book Value,120500000.0,158700000.0,181500000.0,163300000.0
Invested Capital,564600000.0,653200000.0,632600000.0,568900000.0
Working Capital,-4800000.0,50400000.0,77100000.0,54500000.0
Net Tangible Assets,120500000.0,158700000.0,181500000.0,163300000.0
Capital Lease Obligations,43900000.0,47100000.0,56200000.0,59600000.0
Common Stock Equity,419800000.0,517700000.0,538100000.0,507800000.0
Total Capitalization,432300000.0,536800000.0,549400000.0,522700000.0
Total Equity Gross Minority Interest,420200000.0,519600000.0,539800000.0,509300000.0
Minority Interest,400000.0,1900000.0,1700000.0,1500000.0
Stockholders Equity,419800000.0,517700000.0,538100000.0,507800000.0
Retained Earnings,272000000.0,378700000.0,393000000.0,382100000.0
Additional Paid In Capital,41200000.0,41200000.0,41200000.0,41200000.0
Capital Stock,84600000.0,84500000.0,84500000.0,84500000.0
Common Stock,84600000.0,84500000.0,84500000.0,84500000.0
Total Liabilities Net Minority Interest,372800000.0,380200000.0,383000000.0,330200000.0
Total Non Current Liabilities Net Minority Interest,61400000.0,75700000.0,80700000.0,84900000.0
Non Current Pension And Other Postretirement Benefit Plans,2700000.0,2500000.0,2400000.0,1900000.0
Non Current Deferred Taxes Liabilities,9500000.0,15900000.0,19900000.0,19600000.0
Long Term Debt And Capital Lease Obligation,41700000.0,50300000.0,53400000.0,60600000.0
Long Term Capital Lease Obligation,29200000.0,31200000.0,42100000.0,45700000.0
Long Term Debt,12500000.0,19100000.0,11300000.0,14900000.0
Long Term Provisions,7500000.0,7000000.0,5000000.0,2800000.0
Current Liabilities,311400000.0,304500000.0,302300000.0,245300000.0
Other Current Liabilities,5600000.0,9500000.0,6800000.0,9600000.0
Current Debt And Capital Lease Obligation,147000000.0,132300000.0,97300000.0,60100000.0
Current Capital Lease Obligation,14700000.0,15900000.0,14100000.0,13900000.0
Current Debt,132300000.0,116400000.0,83200000.0,46200000.0
Pensionand Other Post Retirement Benefit Plans Current,27400000.0,29500000.0,34100000.0,36200000.0
Payables,65300000.0,70300000.0,89800000.0,77700000.0
Total Tax Payable,8300000.0,11900000.0,15700000.0,13200000.0
Accounts Payable,57000000.0,58400000.0,74100000.0,64500000.0
Total Assets,793000000.0,899800000.0,922800000.0,839500000.0
Total Non Current Assets,486400000.0,544900000.0,543400000.0,539700000.0
Other Non Current Assets,,100000.0,100000.0,200000.0
Non Current Deferred Taxes Assets,15000000.0,5300000.0,5300000.0,7700000.0
Investmentin Financial Assets,1100000.0,1100000.0,600000.0,700000.0
Long Term Equity Investment,6200000.0,6800000.0,5900000.0,4800000.0
Investmentsin Joint Venturesat Cost,6200000.0,6800000.0,5900000.0,4800000.0
Goodwill And Other Intangible Assets,299300000.0,359000000.0,356600000.0,344500000.0
Other Intangible Assets,43400000.0,66800000.0,61900000.0,60700000.0
Goodwill,255900000.0,292200000.0,294700000.0,283800000.0
Net PPE,164800000.0,172600000.0,174900000.0,181800000.0
Accumulated Depreciation,-305700000.0,-290400000.0,-271000000.0,-246800000.0
Gross PPE,470500000.0,463000000.0,445900000.0,428600000.0
Construction In Progress,3400000.0,4900000.0,2300000.0,1100000.0
Other Properties,2200000.0,2200000.0,3200000.0,4600000.0
Machinery Furniture Equipment,185500000.0,190100000.0,179800000.0,175500000.0
Buildings And Improvements,279400000.0,265800000.0,260600000.0,247400000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,306600000.0,354900000.0,379400000.0,299800000.0
Inventory,89000000.0,121400000.0,132100000.0,94100000.0
Finished Goods,28100000.0,31600000.0,42800000.0,33400000.0
Work In Process,2600000.0,2700000.0,3100000.0,2300000.0
Raw Materials,58300000.0,87100000.0,86200000.0,58400000.0
Other Receivables,8100000.0,13200000.0,17000000.0,13300000.0
Taxes Receivable,10600000.0,11000000.0,10600000.0,10100000.0
Accounts Receivable,150200000.0,159000000.0,168100000.0,147900000.0
Allowance For Doubtful Accounts Receivable,-200000.0,-900000.0,-400000.0,-300000.0
Gross Accounts Receivable,150400000.0,159900000.0,167700000.0,148300000.0
Cash Cash Equivalents And Short Term Investments,48700000.0,50300000.0,51600000.0,34400000.0
Cash And Cash Equivalents,48700000.0,50300000.0,51600000.0,34400000.0
Cash Financial,48700000.0,50300000.0,51600000.0,34400000.0
